names,coefficients,p_value,variable,percentage,proportion,variable_category,time,family,link,model,outcome,obs,input_n_features,reg_n_features,mse,mae,aic,r2,RMSE,delta_mae_lasso,start_date,end_date,interval,pred_date,outcome_name
past_cases,0.049149789369979116,2.222509905578055e-34,Cases,0.5997340714628964,1.0,Past,2020-05-05 17:09:38.013872,gaussian,identity,0_7_10,Deaths,545,14,5,1.9449462971587337,0.909622192618895,590.0133863432393,0.47510742525627947,1.3946133145638377,0.0,0,7,7,10,deaths
snowDepth,0.03348125827533305,0.2303456837788016,,0.0543799520317742,0.26605504587155965,Snowdepth,2020-05-05 17:09:38.013872,gaussian,identity,0_7_10,Deaths,545,14,5,1.9449462971587337,0.909622192618895,590.0133863432393,0.47510742525627947,1.3946133145638377,0.0,0,7,7,10,deaths
spcHumMin,-0.02471438467307041,0.3109355153938378,,0.044120884273018475,1.0,Spchummin,2020-05-05 17:09:38.013872,gaussian,identity,0_7_10,Deaths,545,14,5,1.9449462971587337,0.909622192618895,590.0133863432393,0.47510742525627947,1.3946133145638377,0.0,0,7,7,10,deaths
snowfall,-2.0119832019777304,0.9133392221621669,,0.0032614230686649945,0.2154696132596685,Snowfall,2020-05-05 17:09:50.867301,gaussian,identity,1_8_11,Cases,543,14,11,8456.555965990954,35.748607752225595,1984.2947660843067,0.4801121706774445,91.95953439416141,0.0,1,8,7,11,cases
windSpdMin,0.4672624845397493,0.8085422063317844,,0.007049746127850037,0.998158379373849,Windspdmin,2020-05-05 17:09:50.867301,gaussian,identity,1_8_11,Cases,543,14,11,8456.555965990954,35.748607752225595,1984.2947660843067,0.4801121706774445,91.95953439416141,0.0,1,8,7,11,cases
cldCvrMin,-0.26665095709265924,0.4584531720075332,,0.027753231416223646,0.7734806629834254,Cldcvrmin,2020-05-05 17:09:50.867301,gaussian,identity,1_8_11,Cases,543,14,11,8456.555965990954,35.748607752225595,1984.2947660843067,0.4801121706774445,91.95953439416141,0.0,1,8,7,11,cases
past_deaths,-4.657963283384331,0.08419598131263206,Deaths,0.05074591076662736,0.565377532228361,Past,2020-05-05 17:09:50.867301,gaussian,identity,1_8_11,Cases,543,14,11,8456.555965990954,35.748607752225595,1984.2947660843067,0.4801121706774445,91.95953439416141,0.0,1,8,7,11,cases
precip,60.165552791302524,0.08414149659149095,,0.05990159672671624,0.9484346224677717,Precip,2020-05-05 17:09:50.867301,gaussian,identity,1_8_11,Cases,543,14,11,8456.555965990954,35.748607752225595,1984.2947660843067,0.4801121706774445,91.95953439416141,0.0,1,8,7,11,cases
spcHumMin,-0.8355977673850312,0.37849125033874365,,0.02855208007362146,1.0,Spchummin,2020-05-05 17:09:50.867301,gaussian,identity,1_8_11,Cases,543,14,11,8456.555965990954,35.748607752225595,1984.2947660843067,0.4801121706774445,91.95953439416141,0.0,1,8,7,11,cases
parks_percent_change_from_baseline,-0.030113974539991338,0.6927028517398743,Percent Change From Baseline,0.012308625681262451,0.56353591160221,Parks,2020-05-05 17:09:50.867301,gaussian,identity,1_8_11,Cases,543,14,11,8456.555965990954,35.748607752225595,1984.2947660843067,0.4801121706774445,91.95953439416141,0.0,1,8,7,11,cases
past_cases,2.3551172470124615,7.628892121792668e-80,Cases,0.7597652372693401,1.0,Past,2020-05-05 17:09:50.867301,gaussian,identity,1_8_11,Cases,543,14,11,8456.555965990954,35.748607752225595,1984.2947660843067,0.4801121706774445,91.95953439416141,0.0,1,8,7,11,cases
grocery_and_pharmacy_percent_change_from_baseline,0.38702029289146045,0.10154256946389584,And Pharmacy Percent Change From Baseline,0.04813614947619754,0.13443830570902393,Grocery,2020-05-05 17:09:50.867301,gaussian,identity,1_8_11,Cases,543,14,11,8456.555965990954,35.748607752225595,1984.2947660843067,0.4801121706774445,91.95953439416141,0.0,1,8,7,11,cases
presTendAvg,-4.119319697477891,0.9323292568816759,,0.002525999393496187,0.3370165745856354,Prestendavg,2020-05-05 17:09:50.867301,gaussian,identity,1_8_11,Cases,543,14,11,8456.555965990954,35.748607752225595,1984.2947660843067,0.4801121706774445,91.95953439416141,0.0,1,8,7,11,cases
past_deaths,0.5406578941240169,3.840989340305051e-11,Deaths,0.31323817990864183,0.565377532228361,Past,2020-05-05 17:10:03.727585,gaussian,identity,1_8_11,Deaths,543,14,4,3.078770914098305,1.0364735664171036,663.7972424314308,0.49019220907996675,1.7546426741927557,0.0,1,8,7,11,deaths
past_cases,0.03454750383593883,4.939788917592918e-30,Cases,0.592694247692809,1.0,Past,2020-05-05 17:10:03.727585,gaussian,identity,1_8_11,Deaths,543,14,4,3.078770914098305,1.0364735664171036,663.7972424314308,0.49019220907996675,1.7546426741927557,0.0,1,8,7,11,deaths
cldCvrMin,0.016995047136302233,0.04056427257700285,,0.09406757239854915,0.7734806629834254,Cldcvrmin,2020-05-05 17:10:03.727585,gaussian,identity,1_8_11,Deaths,543,14,4,3.078770914098305,1.0364735664171036,663.7972424314308,0.49019220907996675,1.7546426741927557,0.0,1,8,7,11,deaths
snowfall,-25.046942431063044,0.40189702533512484,,0.025822289836184373,0.20817843866171004,Snowfall,2020-05-05 17:10:31.763023,gaussian,identity,2_9_12,Cases,538,14,12,3134.604263919246,38.06271347412425,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
windSpdMin,9.761897753651064,0.005716088666011312,,0.0840833799062656,1.0,Windspdmin,2020-05-05 17:10:31.763023,gaussian,identity,2_9_12,Cases,538,14,12,3134.604263919246,38.06271347412425,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
cldCvrMin,-0.41002303171275223,0.4815438445444885,,0.025286259334456686,0.7713754646840149,Cldcvrmin,2020-05-05 17:10:31.763023,gaussian,identity,2_9_12,Cases,538,14,12,3134.604263919246,38.06271347412425,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
past_deaths,2.367543586055231,0.5491341729619573,Deaths,0.018831887645101426,0.6059479553903345,Past,2020-05-05 17:10:31.763023,gaussian,identity,2_9_12,Cases,538,14,12,3134.604263919246,38.06271347412425,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
snowDepth,1.3051026794858818,0.5089753924151501,,0.019847178989783634,0.26394052044609667,Snowdepth,2020-05-05 17:10:31.763023,gaussian,identity,2_9_12,Cases,538,14,12,3134.604263919246,38.06271347412425,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
precip,55.997656606042916,0.31233235025100015,,0.03418929537127003,0.9553903345724907,Precip,2020-05-05 17:10:31.763023,gaussian,identity,2_9_12,Cases,538,14,12,3134.604263919246,38.06271347412425,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
spcHumMin,-0.9608511026240275,0.5921315068901053,,0.018118571738440278,1.0,Spchummin,2020-05-05 17:10:31.763023,gaussian,identity,2_9_12,Cases,538,14,12,3134.604263919246,38.06271347412425,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
parks_percent_change_from_baseline,0.057492839634763496,0.6771321735206526,Percent Change From Baseline,0.013539686816280755,0.5687732342007435,Parks,2020-05-05 17:10:31.763023,gaussian,identity,2_9_12,Cases,538,14,12,3134.604263919246,38.06271347412425,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
past_cases,2.2072781371818735,1.524559479855499e-53,Cases,0.5928220459784417,1.0,Past,2020-05-05 17:10:31.763023,gaussian,identity,2_9_12,Cases,538,14,12,3134.604263919246,38.06271347412425,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
grocery_and_pharmacy_percent_change_from_baseline,2.0196637068871177,2.5456687780913784e-06,And Pharmacy Percent Change From Baseline,0.14532440557576642,0.120817843866171,Grocery,2020-05-05 17:10:31.763023,gaussian,identity,2_9_12,Cases,538,14,12,3134.604263919246,38.06271347412425,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
presTendAvg,63.455916113516416,0.4566740389218208,,0.022134998808009055,0.34014869888475835,Prestendavg,2020-05-05 17:10:31.763023,gaussian,identity,2_9_12,Cases,538,14,12,3134.604263919246,38.06271347412425,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
past_deaths,0.5723618453110685,2.0174236291127058e-09,Deaths,0.3250649798518216,0.6059479553903345,Past,2020-05-05 17:11:20.729810,gaussian,identity,2_9_12,Deaths,538,14,5,2.7955087202322404,1.0973851789354325,649.8720425997137,0.5415749614002967,1.6719774879561746,0.0,2,9,7,12,deaths
past_cases,0.027927161406102945,1.0733540378712946e-20,Cases,0.5355471555347194,1.0,Past,2020-05-05 17:11:20.729810,gaussian,identity,2_9_12,Deaths,538,14,5,2.7955087202322404,1.0973851789354325,649.8720425997137,0.5415749614002967,1.6719774879561746,0.0,2,9,7,12,deaths
cldCvrMin,0.021515840817232977,0.0598309725705776,,0.09474107221643942,0.7713754646840149,Cldcvrmin,2020-05-05 17:11:20.729810,gaussian,identity,2_9_12,Deaths,538,14,5,2.7955087202322404,1.0973851789354325,649.8720425997137,0.5415749614002967,1.6719774879561746,0.0,2,9,7,12,deaths
spcHumMin,-0.0331603234596735,0.36477591196878356,,0.04464679239701961,1.0,Spchummin,2020-05-05 17:11:20.729810,gaussian,identity,2_9_12,Deaths,538,14,5,2.7955087202322404,1.0973851789354325,649.8720425997137,0.5415749614002967,1.6719774879561746,0.0,2,9,7,12,deaths
snowfall,-30.378187649045532,0.2939129698378171,,0.024858027251589563,0.19056603773584907,Snowfall,2020-05-05 17:11:48.951394,gaussian,identity,3_10_13,Cases,530,14,12,12540.642430876378,43.3103341062211,2014.4863517902606,0.4238450478715603,111.98500984898102,0.0,3,10,7,13,cases
windSpdMin,6.061422523222761,0.031293621906541176,,0.04976098160989834,0.9981132075471698,Windspdmin,2020-05-05 17:11:48.951394,gaussian,identity,3_10_13,Cases,530,14,12,12540.642430876378,43.3103341062211,2014.4863517902606,0.4238450478715603,111.98500984898102,0.0,3,10,7,13,cases
cldCvrMin,-0.3651578521508784,0.47559779466210517,,0.01996169925756814,0.7528301886792453,Cldcvrmin,2020-05-05 17:11:48.951394,gaussian,identity,3_10_13,Cases,530,14,12,12540.642430876378,43.3103341062211,2014.4863517902606,0.4238450478715603,111.98500984898102,0.0,3,10,7,13,cases
past_deaths,-2.3618322186793166,0.34866410232097167,Deaths,0.02418898130760755,0.6490566037735849,Past,2020-05-05 17:11:48.951394,gaussian,identity,3_10_13,Cases,530,14,12,12540.642430876378,43.3103341062211,2014.4863517902606,0.4238450478715603,111.98500984898102,0.0,3,10,7,13,cases
snowDepth,0.9162985355068352,0.5559419799780848,,0.013892347822139791,0.24716981132075472,Snowdepth,2020-05-05 17:11:48.951394,gaussian,identity,3_10_13,Cases,530,14,12,12540.642430876378,43.3103341062211,2014.4863517902606,0.4238450478715603,111.98500984898102,0.0,3,10,7,13,cases
precip,-2.6607339917687196,0.9557234745070227,,0.0013586113977384247,0.9490566037735849,Precip,2020-05-05 17:11:48.951394,gaussian,identity,3_10_13,Cases,530,14,12,12540.642430876378,43.3103341062211,2014.4863517902606,0.4238450478715603,111.98500984898102,0.0,3,10,7,13,cases
spcHumMin,-0.8027740533774352,0.6174594031644532,,0.01305444355553857,1.0,Spchummin,2020-05-05 17:11:48.951394,gaussian,identity,3_10_13,Cases,530,14,12,12540.642430876378,43.3103341062211,2014.4863517902606,0.4238450478715603,111.98500984898102,0.0,3,10,7,13,cases
parks_percent_change_from_baseline,-0.06313565255970506,0.5943377703628739,Percent Change From Baseline,0.013149044713063635,0.5566037735849056,Parks,2020-05-05 17:11:48.951394,gaussian,identity,3_10_13,Cases,530,14,12,12540.642430876378,43.3103341062211,2014.4863517902606,0.4238450478715603,111.98500984898102,0.0,3,10,7,13,cases
past_cases,2.1727591002688116,8.593332590601627e-93,Cases,0.7437835050144891,1.0,Past,2020-05-05 17:11:48.951394,gaussian,identity,3_10_13,Cases,530,14,12,12540.642430876378,43.3103341062211,2014.4863517902606,0.4238450478715603,111.98500984898102,0.0,3,10,7,13,cases
grocery_and_pharmacy_percent_change_from_baseline,1.5107203931377724,7.264159789718235e-05,And Pharmacy Percent Change From Baseline,0.09404373888139687,0.10566037735849057,Grocery,2020-05-05 17:11:48.951394,gaussian,identity,3_10_13,Cases,530,14,12,12540.642430876378,43.3103341062211,2014.4863517902606,0.4238450478715603,111.98500984898102,0.0,3,10,7,13,cases
presTendAvg,6.776952436566387,0.9321599758134909,,0.0019486191889697697,0.35660377358490564,Prestendavg,2020-05-05 17:11:48.951394,gaussian,identity,3_10_13,Cases,530,14,12,12540.642430876378,43.3103341062211,2014.4863517902606,0.4238450478715603,111.98500984898102,0.0,3,10,7,13,cases
cldCvrMin,0.025354651065215093,0.040848093646543154,,0.07966688044736978,0.7528301886792453,Cldcvrmin,2020-05-05 17:12:05.952350,gaussian,identity,3_10_13,Deaths,530,14,6,3.620072317819743,1.0769690035880597,682.148113234012,0.5082140451131495,1.9026487636502285,0.0,3,10,7,13,deaths
past_deaths,0.47851465270884946,3.047105239299654e-13,Deaths,0.28168718280673205,0.6490566037735849,Past,2020-05-05 17:12:05.952350,gaussian,identity,3_10_13,Deaths,530,14,6,3.620072317819743,1.0769690035880597,682.148113234012,0.5082140451131495,1.9026487636502285,0.0,3,10,7,13,deaths
precip,-2.5521698447642667,0.04095435241979839,,0.07490428760623923,0.9490566037735849,Precip,2020-05-05 17:12:05.952350,gaussian,identity,3_10_13,Deaths,530,14,6,3.620072317819743,1.0769690035880597,682.148113234012,0.5082140451131495,1.9026487636502285,0.0,3,10,7,13,deaths
past_cases,0.027302641127284328,1.33230573617873e-34,Cases,0.5372085733703168,1.0,Past,2020-05-05 17:12:05.952350,gaussian,identity,3_10_13,Deaths,530,14,6,3.620072317819743,1.0769690035880597,682.148113234012,0.5082140451131495,1.9026487636502285,0.0,3,10,7,13,deaths
presTendAvg,-1.6054313916888483,0.4370795094193656,,0.02653307576934226,0.35660377358490564,Prestendavg,2020-05-05 17:12:05.952350,gaussian,identity,3_10_13,Deaths,530,14,6,3.620072317819743,1.0769690035880597,682.148113234012,0.5082140451131495,1.9026487636502285,0.0,3,10,7,13,deaths
snowfall,-22.43544481046377,0.3814647144846983,,0.01625944399841399,0.19083969465648856,Snowfall,2020-05-05 17:12:22.842711,gaussian,identity,4_11_14,Cases,524,14,12,12918.194884253253,41.79860015662628,2006.9873281821567,0.47204204999856514,113.65823720370317,0.0,4,11,7,14,cases
windSpdMin,5.743843145531573,0.040763442446438,,0.03723680241550275,0.9980916030534351,Windspdmin,2020-05-05 17:12:22.842711,gaussian,identity,4_11_14,Cases,524,14,12,12918.194884253253,41.79860015662628,2006.9873281821567,0.47204204999856514,113.65823720370317,0.0,4,11,7,14,cases
cldCvrMin,0.045206327875754744,0.926314785203235,,0.00199096329324448,0.7385496183206107,Cldcvrmin,2020-05-05 17:12:22.842711,gaussian,identity,4_11_14,Cases,524,14,12,12918.194884253253,41.79860015662628,2006.9873281821567,0.47204204999856514,113.65823720370317,0.0,4,11,7,14,cases
past_deaths,-6.5498761798473,0.0013529901112250091,Deaths,0.0652843112887046,0.6965648854961832,Past,2020-05-05 17:12:22.842711,gaussian,identity,4_11_14,Cases,524,14,12,12918.194884253253,41.79860015662628,2006.9873281821567,0.47204204999856514,113.65823720370317,0.0,4,11,7,14,cases
snowDepth,0.2772803521172488,0.7990896942668801,,0.00463242770715868,0.2385496183206107,Snowdepth,2020-05-05 17:12:22.842711,gaussian,identity,4_11_14,Cases,524,14,12,12918.194884253253,41.79860015662628,2006.9873281821567,0.47204204999856514,113.65823720370317,0.0,4,11,7,14,cases
precip,-32.95171076602759,0.4685077812103655,,0.01423476104809399,0.9522900763358778,Precip,2020-05-05 17:12:22.842711,gaussian,identity,4_11_14,Cases,524,14,12,12918.194884253253,41.79860015662628,2006.9873281821567,0.47204204999856514,113.65823720370317,0.0,4,11,7,14,cases
spcHumMin,-0.7503976356892402,0.6357892714308311,,0.009782560105156513,1.0,Spchummin,2020-05-05 17:12:22.842711,gaussian,identity,4_11_14,Cases,524,14,12,12918.194884253253,41.79860015662628,2006.9873281821567,0.47204204999856514,113.65823720370317,0.0,4,11,7,14,cases
parks_percent_change_from_baseline,-0.17185718616870088,0.1288174773152676,Percent Change From Baseline,0.02972651346054677,0.5381679389312977,Parks,2020-05-05 17:12:22.842711,gaussian,identity,4_11_14,Cases,524,14,12,12918.194884253253,41.79860015662628,2006.9873281821567,0.47204204999856514,113.65823720370317,0.0,4,11,7,14,cases
past_cases,1.9327652177322836,1.1660578158861998e-117,Cases,0.7434462231597949,1.0,Past,2020-05-05 17:12:22.842711,gaussian,identity,4_11_14,Cases,524,14,12,12918.194884253253,41.79860015662628,2006.9873281821567,0.47204204999856514,113.65823720370317,0.0,4,11,7,14,cases
grocery_and_pharmacy_percent_change_from_baseline,1.5519604002878533,5.220532625560472e-05,And Pharmacy Percent Change From Baseline,0.07501056030945269,0.08587786259541985,Grocery,2020-05-05 17:12:22.842711,gaussian,identity,4_11_14,Cases,524,14,12,12918.194884253253,41.79860015662628,2006.9873281821567,0.47204204999856514,113.65823720370317,0.0,4,11,7,14,cases
presTendAvg,-9.682729179574016,0.8979092705602638,,0.0023954332139306503,0.3893129770992366,Prestendavg,2020-05-05 17:12:22.842711,gaussian,identity,4_11_14,Cases,524,14,12,12918.194884253253,41.79860015662628,2006.9873281821567,0.47204204999856514,113.65823720370317,0.0,4,11,7,14,cases
cldCvrMin,0.031115542992015,0.02564148006580775,,0.08314435494084957,0.7385496183206107,Cldcvrmin,2020-05-05 17:12:35.473110,gaussian,identity,4_11_14,Deaths,524,14,6,4.892213509108039,1.2564950018459835,726.5090303799263,0.5559805517910157,2.2118348738339484,0.0,4,11,7,14,deaths
past_deaths,0.4837202801316011,1.9388617418973256e-14,Deaths,0.29252392637825136,0.6965648854961832,Past,2020-05-05 17:12:35.473110,gaussian,identity,4_11_14,Deaths,524,14,6,4.892213509108039,1.2564950018459835,726.5090303799263,0.5559805517910157,2.2118348738339484,0.0,4,11,7,14,deaths
precip,-2.202042070139597,0.10612035030181521,,0.05771506482318985,0.9522900763358778,Precip,2020-05-05 17:12:35.473110,gaussian,identity,4_11_14,Deaths,524,14,6,4.892213509108039,1.2564950018459835,726.5090303799263,0.5559805517910157,2.2118348738339484,0.0,4,11,7,14,deaths
parks_percent_change_from_baseline,-0.004611455177153779,0.13186565728991073,Percent Change From Baseline,0.048395572466965915,0.5381679389312977,Parks,2020-05-05 17:12:35.473110,gaussian,identity,4_11_14,Deaths,524,14,6,4.892213509108039,1.2564950018459835,726.5090303799263,0.5559805517910157,2.2118348738339484,0.0,4,11,7,14,deaths
past_cases,0.022205126754053502,3.7966152391813256e-34,Cases,0.5182210813907432,1.0,Past,2020-05-05 17:12:35.473110,gaussian,identity,4_11_14,Deaths,524,14,6,4.892213509108039,1.2564950018459835,726.5090303799263,0.5559805517910157,2.2118348738339484,0.0,4,11,7,14,deaths
snowfall,-56.5188909192787,0.17274125423261255,,0.030464858808160862,0.18604651162790697,Snowfall,2020-05-05 17:12:48.824241,gaussian,identity,5_12_15,Cases,516,14,12,5279.7008994925145,46.68101448563978,1840.110785195393,0.836783881950798,72.66155035156154,0.0,5,12,7,15,cases
windSpdMin,8.828387596820228,0.026471920429803186,,0.04990430415567576,0.9961240310077519,Windspdmin,2020-05-05 17:12:48.824241,gaussian,identity,5_12_15,Cases,516,14,12,5279.7008994925145,46.68101448563978,1840.110785195393,0.836783881950798,72.66155035156154,0.0,5,12,7,15,cases
cldCvrMin,-0.10068079447081339,0.885844995854697,,0.003791346903833634,0.7325581395348837,Cldcvrmin,2020-05-05 17:12:48.824241,gaussian,identity,5_12_15,Cases,516,14,12,5279.7008994925145,46.68101448563978,1840.110785195393,0.836783881950798,72.66155035156154,0.0,5,12,7,15,cases
past_deaths,-7.207778981047259,0.003311121846613479,Deaths,0.07381525907720132,0.7403100775193798,Past,2020-05-05 17:12:48.824241,gaussian,identity,5_12_15,Cases,516,14,12,5279.7008994925145,46.68101448563978,1840.110785195393,0.836783881950798,72.66155035156154,0.0,5,12,7,15,cases
snowDepth,0.12744003576233318,0.9319327610340857,,0.0018602965638614222,0.2364341085271318,Snowdepth,2020-05-05 17:12:48.824241,gaussian,identity,5_12_15,Cases,516,14,12,5279.7008994925145,46.68101448563978,1840.110785195393,0.836783881950798,72.66155035156154,0.0,5,12,7,15,cases
precip,-28.121313779235447,0.6635562406951396,,0.01018437886701191,0.9573643410852714,Precip,2020-05-05 17:12:48.824241,gaussian,identity,5_12_15,Cases,516,14,12,5279.7008994925145,46.68101448563978,1840.110785195393,0.836783881950798,72.66155035156154,0.0,5,12,7,15,cases
spcHumMin,-1.6589418689731543,0.44907591099987365,,0.018892277623382747,1.0,Spchummin,2020-05-05 17:12:48.824241,gaussian,identity,5_12_15,Cases,516,14,12,5279.7008994925145,46.68101448563978,1840.110785195393,0.836783881950798,72.66155035156154,0.0,5,12,7,15,cases
parks_percent_change_from_baseline,-0.17228932091788027,0.2635081428979307,Percent Change From Baseline,0.026885937707211274,0.5368217054263565,Parks,2020-05-05 17:12:48.824241,gaussian,identity,5_12_15,Cases,516,14,12,5279.7008994925145,46.68101448563978,1840.110785195393,0.836783881950798,72.66155035156154,0.0,5,12,7,15,cases
past_cases,1.716701955795876,3.9717204453380654e-82,Cases,0.6652204610302903,1.0,Past,2020-05-05 17:12:48.824241,gaussian,identity,5_12_15,Cases,516,14,12,5279.7008994925145,46.68101448563978,1840.110785195393,0.836783881950798,72.66155035156154,0.0,5,12,7,15,cases
grocery_and_pharmacy_percent_change_from_baseline,2.7961116468731793,3.8532971000341416e-07,And Pharmacy Percent Change From Baseline,0.11761681127622618,0.0755813953488372,Grocery,2020-05-05 17:12:48.824241,gaussian,identity,5_12_15,Cases,516,14,12,5279.7008994925145,46.68101448563978,1840.110785195393,0.836783881950798,72.66155035156154,0.0,5,12,7,15,cases
presTendAvg,6.317712208959889,0.9506125721165343,,0.0013640679871446103,0.3992248062015504,Prestendavg,2020-05-05 17:12:48.824241,gaussian,identity,5_12_15,Cases,516,14,12,5279.7008994925145,46.68101448563978,1840.110785195393,0.836783881950798,72.66155035156154,0.0,5,12,7,15,cases
windSpdMin,0.06809492490231334,0.5420722562545468,,0.021984763776332992,0.9961240310077519,Windspdmin,2020-05-05 17:13:03.776521,gaussian,identity,5_12_15,Deaths,516,14,8,8.508561667918435,1.6241233585247004,809.6530465042038,0.6519686576320078,2.916943891801561,0.0,5,12,7,15,deaths
cldCvrMin,0.060194068550912576,0.0021126161254727536,,0.12946460009746416,0.7325581395348837,Cldcvrmin,2020-05-05 17:13:03.776521,gaussian,identity,5_12_15,Deaths,516,14,8,8.508561667918435,1.6241233585247004,809.6530465042038,0.6519686576320078,2.916943891801561,0.0,5,12,7,15,deaths
past_deaths,0.5196819473210113,1.2486625368808125e-13,Deaths,0.30397142808832706,0.7403100775193798,Past,2020-05-05 17:13:03.776521,gaussian,identity,5_12_15,Deaths,516,14,8,8.508561667918435,1.6241233585247004,809.6530465042038,0.6519686576320078,2.916943891801561,0.0,5,12,7,15,deaths
precip,-3.8162951048628075,0.03704726424615097,,0.07893894845739102,0.9573643410852714,Precip,2020-05-05 17:13:03.776521,gaussian,identity,5_12_15,Deaths,516,14,8,8.508561667918435,1.6241233585247004,809.6530465042038,0.6519686576320078,2.916943891801561,0.0,5,12,7,15,deaths
past_cases,0.018324870988543254,2.6467514253371024e-20,Cases,0.4055664941847647,1.0,Past,2020-05-05 17:13:03.776521,gaussian,identity,5_12_15,Deaths,516,14,8,8.508561667918435,1.6241233585247004,809.6530465042038,0.6519686576320078,2.916943891801561,0.0,5,12,7,15,deaths
grocery_and_pharmacy_percent_change_from_baseline,-0.009706013318335514,0.5136783246392485,And Pharmacy Percent Change From Baseline,0.023318801271788123,0.0755813953488372,Grocery,2020-05-05 17:13:03.776521,gaussian,identity,5_12_15,Deaths,516,14,8,8.508561667918435,1.6241233585247004,809.6530465042038,0.6519686576320078,2.916943891801561,0.0,5,12,7,15,deaths
