names,coefficients,p_value,variable,percentage,proportion,variable_category,time,family,link,model,outcome,obs,input_n_features,reg_n_features,mse,mae,aic,r2,RMSE,delta_mae_lasso
windSpdMin,10.708354622142382,0.0236753583519516,,0.09229260453631291,0.9868173258003766,Windspdmin,2020-05-01 05:34:30.231411,gaussian,identity,0_4_11,Day 11 Delta Cases,531,14,12,12694.380990633257,76.12788600136687,2028.7470632805873,0.11028721765010674,112.66934361499253,0.0
deaths,1.4657688731200293,1.6960844793791377e-12,,0.32162293131624764,0.3314500941619586,Deaths,2020-05-01 05:34:37.452702,gaussian,identity,0_4_11,Day 11 Delta Deaths,531,14,9,5.4799718769348935,1.7754955560085242,759.853256771816,-0.04815685776401035,2.3409339753472103,0.0
grocery_and_pharmacy_percent_change_from_baseline,0.04021887895320237,0.0017839205769859918,And Pharmacy Percent Change From Baseline,0.14792875044229883,0.24858757062146894,Grocery,2020-05-01 05:34:37.452702,gaussian,identity,0_4_11,Day 11 Delta Deaths,531,14,9,5.4799718769348935,1.7754955560085242,759.853256771816,-0.04815685776401035,2.3409339753472103,0.0
spcHumMin,-0.15399996884519948,0.004984924783552426,,0.1324588510558115,1.0,Spchummin,2020-05-01 05:34:37.452702,gaussian,identity,0_4_11,Day 11 Delta Deaths,531,14,9,5.4799718769348935,1.7754955560085242,759.853256771816,-0.04815685776401035,2.3409339753472103,0.0
transit_stations_percent_change_from_baseline,-0.016898670130425127,0.11182847705485177,Stations Percent Change From Baseline,0.07636870871367334,0.018832391713747645,Transit,2020-05-01 05:34:37.452702,gaussian,identity,0_4_11,Day 11 Delta Deaths,531,14,9,5.4799718769348935,1.7754955560085242,759.853256771816,-0.04815685776401035,2.3409339753472103,0.0
presTendAvg,-5.369750361520628,0.006331471945057577,,0.12085941032855922,0.4124293785310734,Prestendavg,2020-05-01 05:34:37.452702,gaussian,identity,0_4_11,Day 11 Delta Deaths,531,14,9,5.4799718769348935,1.7754955560085242,759.853256771816,-0.04815685776401035,2.3409339753472103,0.0
cldCvrMin,0.018401158149986357,0.1808462288374313,,0.0613493722428241,0.7137476459510358,Cldcvrmin,2020-05-01 05:34:37.452702,gaussian,identity,0_4_11,Day 11 Delta Deaths,531,14,9,5.4799718769348935,1.7754955560085242,759.853256771816,-0.04815685776401035,2.3409339753472103,0.0
parks_percent_change_from_baseline,0.008847909081490723,0.058209536625694155,Percent Change From Baseline,0.09041573978910987,0.5536723163841808,Parks,2020-05-01 05:34:37.452702,gaussian,identity,0_4_11,Day 11 Delta Deaths,531,14,9,5.4799718769348935,1.7754955560085242,759.853256771816,-0.04815685776401035,2.3409339753472103,0.0
windSpdMin,0.10140236271422517,0.2833465849355744,,0.04899623611147535,0.9868173258003766,Windspdmin,2020-05-01 05:34:37.452702,gaussian,identity,0_4_11,Day 11 Delta Deaths,531,14,9,5.4799718769348935,1.7754955560085242,759.853256771816,-0.04815685776401035,2.3409339753472103,0.0
cases,7.802078462070748,7.257631386139784e-34,,0.49954655457254543,1.0,Cases,2020-05-01 05:34:44.796444,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.37739243991,70.33231507229456,2067.2477559000745,0.45541785226910636,122.78997268686035,0.0
deaths,5.0070810286894964,0.6221167212498974,,0.017347617443924906,0.38721804511278196,Deaths,2020-05-01 05:34:44.796444,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.37739243991,70.33231507229456,2067.2477559000745,0.45541785226910636,122.78997268686035,0.0
grocery_and_pharmacy_percent_change_from_baseline,2.8480767461475884,1.9565566539380025e-05,And Pharmacy Percent Change From Baseline,0.15681548398374012,0.17669172932330826,Grocery,2020-05-01 05:34:44.796444,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.37739243991,70.33231507229456,2067.2477559000745,0.45541785226910636,122.78997268686035,0.0
snowDepth,-2.2135581377630045,0.6576607150799504,,0.016267771577728515,0.23308270676691728,Snowdepth,2020-05-01 05:34:44.796444,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.37739243991,70.33231507229456,2067.2477559000745,0.45541785226910636,122.78997268686035,0.0
spcHumMin,-5.036444064635376,0.07711616256377508,,0.06898047921211195,1.0,Spchummin,2020-05-01 05:34:44.796444,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.37739243991,70.33231507229456,2067.2477559000745,0.45541785226910636,122.78997268686035,0.0
cldCvrMin,-0.6562921401181924,0.4458249496179879,,0.03393963739458234,0.6879699248120301,Cldcvrmin,2020-05-01 05:34:44.796444,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.37739243991,70.33231507229456,2067.2477559000745,0.45541785226910636,122.78997268686035,0.0
snowfall,1.3319755638724453,0.9790563477311203,,0.0009824398495926192,0.17857142857142858,Snowfall,2020-05-01 05:34:44.796444,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.37739243991,70.33231507229456,2067.2477559000745,0.45541785226910636,122.78997268686035,0.0
precip,115.6383086514541,0.1798201060296285,,0.055822281692745744,0.8834586466165414,Precip,2020-05-01 05:34:44.796444,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.37739243991,70.33231507229456,2067.2477559000745,0.45541785226910636,122.78997268686035,0.0
parks_percent_change_from_baseline,0.2279347047907375,0.3235565887127675,Percent Change From Baseline,0.03689136469329198,0.5601503759398496,Parks,2020-05-01 05:34:44.796444,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.37739243991,70.33231507229456,2067.2477559000745,0.45541785226910636,122.78997268686035,0.0
windSpdMin,14.91530991726758,0.0020696172574913457,,0.11340636957973624,0.9906015037593985,Windspdmin,2020-05-01 05:34:44.796444,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.37739243991,70.33231507229456,2067.2477559000745,0.45541785226910636,122.78997268686035,0.0
cases,0.13595444453837383,5.3642759462634755e-30,,0.523814905288926,1.0,Cases,2020-05-01 05:34:52.231064,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.653802070293135,1.6376624941776228,819.1850533234343,0.48531202687590835,2.766550572516818,0.0
deaths,1.0922524888062264,6.067537815017227e-08,,0.22771783581548113,0.38721804511278196,Deaths,2020-05-01 05:34:52.231064,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.653802070293135,1.6376624941776228,819.1850533234343,0.48531202687590835,2.766550572516818,0.0
spcHumMin,-0.09788593136002893,0.07401984861604533,,0.08067542416550556,1.0,Spchummin,2020-05-01 05:34:52.231064,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.653802070293135,1.6376624941776228,819.1850533234343,0.48531202687590835,2.766550572516818,0.0
presTendAvg,-2.8479533065780838,0.156653650581713,,0.058724546250872714,0.38533834586466165,Prestendavg,2020-05-01 05:34:52.231064,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.653802070293135,1.6376624941776228,819.1850533234343,0.48531202687590835,2.766550572516818,0.0
cldCvrMin,0.0016658147665214022,0.9073746117964862,,0.005183886575082976,0.6879699248120301,Cldcvrmin,2020-05-01 05:34:52.231064,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.653802070293135,1.6376624941776228,819.1850533234343,0.48531202687590835,2.766550572516818,0.0
snowfall,0.7435933378956849,0.43746322397708937,,0.03300380333779866,0.17857142857142858,Snowfall,2020-05-01 05:34:52.231064,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.653802070293135,1.6376624941776228,819.1850533234343,0.48531202687590835,2.766550572516818,0.0
parks_percent_change_from_baseline,0.005301692881462829,0.23405865419204397,Percent Change From Baseline,0.051635408869504004,0.5601503759398496,Parks,2020-05-01 05:34:52.231064,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.653802070293135,1.6376624941776228,819.1850533234343,0.48531202687590835,2.766550572516818,0.0
windSpdMin,0.04206062049133651,0.6558209159348114,,0.019244189696828923,0.9906015037593985,Windspdmin,2020-05-01 05:34:52.231064,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.653802070293135,1.6376624941776228,819.1850533234343,0.48531202687590835,2.766550572516818,0.0
cases,7.356636690508415,1.3691469626782558e-40,,0.5115699010319749,1.0,Cases,2020-05-01 05:34:59.788419,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736667,77.77528174071381,2015.4795521279161,0.4764147672066321,116.69566506831634,0.0
deaths,6.98860704763056,0.4482838588936985,,0.025465284180814608,0.4666666666666667,Deaths,2020-05-01 05:34:59.788419,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736667,77.77528174071381,2015.4795521279161,0.4764147672066321,116.69566506831634,0.0
grocery_and_pharmacy_percent_change_from_baseline,4.307601955964284,1.8279157741199448e-07,And Pharmacy Percent Change From Baseline,0.17490937660589492,0.15047619047619049,Grocery,2020-05-01 05:34:59.788419,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736667,77.77528174071381,2015.4795521279161,0.4764147672066321,116.69566506831634,0.0
snowDepth,-2.1709084083934793,0.5908580864066846,,0.01831107814284774,0.22476190476190477,Snowdepth,2020-05-01 05:34:59.788419,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736667,77.77528174071381,2015.4795521279161,0.4764147672066321,116.69566506831634,0.0
spcHumMin,-6.895327545904371,0.05749550209960353,,0.06873098512332239,1.0,Spchummin,2020-05-01 05:34:59.788419,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736667,77.77528174071381,2015.4795521279161,0.4764147672066321,116.69566506831634,0.0
presTendAvg,-34.97702310083133,0.7855415412558141,,0.00893266581996722,0.3580952380952381,Prestendavg,2020-05-01 05:34:59.788419,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736667,77.77528174071381,2015.4795521279161,0.4764147672066321,116.69566506831634,0.0
cldCvrMin,-0.3525287678348475,0.7610751914381306,,0.012554154267851154,0.6819047619047619,Cldcvrmin,2020-05-01 05:34:59.788419,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736667,77.77528174071381,2015.4795521279161,0.4764147672066321,116.69566506831634,0.0
snowfall,-56.68893295117974,0.2729460859963708,,0.03639981032258911,0.16380952380952382,Snowfall,2020-05-01 05:34:59.788419,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736667,77.77528174071381,2015.4795521279161,0.4764147672066321,116.69566506831634,0.0
precip,29.165934741694667,0.7910322299858673,,0.010296509663932633,0.8819047619047619,Precip,2020-05-01 05:34:59.788419,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736667,77.77528174071381,2015.4795521279161,0.4764147672066321,116.69566506831634,0.0
parks_percent_change_from_baseline,0.10719595877129416,0.7152202283365432,Percent Change From Baseline,0.012582710046478329,0.5504761904761905,Parks,2020-05-01 05:34:59.788419,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736667,77.77528174071381,2015.4795521279161,0.4764147672066321,116.69566506831634,0.0
windSpdMin,22.6830668663045,0.0003829633317028247,,0.12024752479432706,0.9904761904761905,Windspdmin,2020-05-01 05:34:59.788419,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736667,77.77528174071381,2015.4795521279161,0.4764147672066321,116.69566506831634,0.0
cases,0.1417319868316701,3.94406911083585e-45,,0.5442496077660491,1.0,Cases,2020-05-01 05:35:07.680665,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.7163547145758,1.7164552046365453,783.5300419126264,0.5291787538226148,2.5915930842969543,0.0
deaths,1.164335871992127,1.8241816581021305e-12,,0.23428298956121915,0.4666666666666667,Deaths,2020-05-01 05:35:07.680665,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.7163547145758,1.7164552046365453,783.5300419126264,0.5291787538226148,2.5915930842969543,0.0
grocery_and_pharmacy_percent_change_from_baseline,0.010840159712096972,0.4554583205950128,And Pharmacy Percent Change From Baseline,0.02430623997869919,0.15047619047619049,Grocery,2020-05-01 05:35:07.680665,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.7163547145758,1.7164552046365453,783.5300419126264,0.5291787538226148,2.5915930842969543,0.0
spcHumMin,-0.11289302591207534,0.05863104598377027,,0.06213972908169931,1.0,Spchummin,2020-05-01 05:35:07.680665,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.7163547145758,1.7164552046365453,783.5300419126264,0.5291787538226148,2.5915930842969543,0.0
presTendAvg,2.7816522478771355,0.23133196295427083,,0.039228856810338136,0.3580952380952381,Prestendavg,2020-05-01 05:35:07.680665,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.7163547145758,1.7164552046365453,783.5300419126264,0.5291787538226148,2.5915930842969543,0.0
cldCvrMin,0.009630651364124733,0.5781131834143567,,0.01893882946880086,0.6819047619047619,Cldcvrmin,2020-05-01 05:35:07.680665,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.7163547145758,1.7164552046365453,783.5300419126264,0.5291787538226148,2.5915930842969543,0.0
snowfall,-1.110200626566392,0.22550885036856172,,0.03936469405334521,0.16380952380952382,Snowfall,2020-05-01 05:35:07.680665,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.7163547145758,1.7164552046365453,783.5300419126264,0.5291787538226148,2.5915930842969543,0.0
windSpdMin,0.12806354705950015,0.26113778447777536,,0.03748905327984915,0.9904761904761905,Windspdmin,2020-05-01 05:35:07.680665,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.7163547145758,1.7164552046365453,783.5300419126264,0.5291787538226148,2.5915930842969543,0.0
cases,5.854579762406904,1.692178393630636e-48,,0.6395463068387227,1.0,Cases,2020-05-01 05:35:16.070633,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645553,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
deaths,4.271747511080293,0.5918760255763044,,0.01959658922601457,0.5242718446601942,Deaths,2020-05-01 05:35:16.070633,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645553,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
grocery_and_pharmacy_percent_change_from_baseline,3.0695511585975375,0.00015555091992565552,And Pharmacy Percent Change From Baseline,0.13571040652479524,0.13009708737864079,Grocery,2020-05-01 05:35:16.070633,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645553,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
snowDepth,-0.37255712943084635,0.8915540778247477,,0.004906377774239906,0.21941747572815534,Snowdepth,2020-05-01 05:35:16.070633,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645553,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
spcHumMin,-3.2041201087183615,0.37066645223260963,,0.035395559081848146,1.0,Spchummin,2020-05-01 05:35:16.070633,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645553,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
presTendAvg,-93.49072011265228,0.4934209427518378,,0.02517342446819127,0.4077669902912621,Prestendavg,2020-05-01 05:35:16.070633,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645553,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
cldCvrMin,-0.4485758677239283,0.6804375048027673,,0.01794021774495213,0.6601941747572816,Cldcvrmin,2020-05-01 05:35:16.070633,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645553,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
snowfall,-4.361558591244732,0.9270199132936399,,0.0033078280855804595,0.1553398058252427,Snowfall,2020-05-01 05:35:16.070633,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645553,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
precip,78.13017058991578,0.4504448825444639,,0.031445470699667744,0.8737864077669902,Precip,2020-05-01 05:35:16.070633,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645553,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
parks_percent_change_from_baseline,0.04533850777103034,0.873153660547341,Percent Change From Baseline,0.006029265776806937,0.5436893203883495,Parks,2020-05-01 05:35:16.070633,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645553,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
windSpdMin,13.295029854621955,0.029524184978878994,,0.08094855377918095,0.9883495145631068,Windspdmin,2020-05-01 05:35:16.070633,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645553,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
cases,0.10864248464326633,1.8467786997725127e-48,,0.6475910601094946,1.0,Cases,2020-05-01 05:35:24.408268,gaussian,identity,3_7_14,Day 14 Delta Deaths,515,14,5,10.381374195696335,1.998082682850576,835.2845615445998,0.6449548285032872,3.222013996818812,0.0
snowfall,0.5781142398031488,0.5203395269011911,,0.023924329403961695,0.1553398058252427,Snowfall,2020-05-01 05:35:24.408268,gaussian,identity,3_7_14,Day 14 Delta Deaths,515,14,5,10.381374195696335,1.998082682850576,835.2845615445998,0.6449548285032872,3.222013996818812,0.0
deaths,1.061068775284159,9.389441376184168e-12,,0.26560933585198454,0.5242718446601942,Deaths,2020-05-01 05:35:24.408268,gaussian,identity,3_7_14,Day 14 Delta Deaths,515,14,5,10.381374195696335,1.998082682850576,835.2845615445998,0.6449548285032872,3.222013996818812,0.0
spcHumMin,-0.10430737566327111,0.09475644407780126,,0.06287527463455934,1.0,Spchummin,2020-05-01 05:35:24.408268,gaussian,identity,3_7_14,Day 14 Delta Deaths,515,14,5,10.381374195696335,1.998082682850576,835.2845615445998,0.6449548285032872,3.222013996818812,0.0
cases,5.9360267236883555,2.395375287327281e-69,,0.6215394538604215,1.0,Cases,2020-05-01 05:35:32.681272,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513929,109.92921732384357,2214.549270720026,0.40699511841012803,235.8726115833275,0.0
deaths,2.006294034381717,0.7808589322206843,,0.00741283946550032,0.5769980506822612,Deaths,2020-05-01 05:35:32.681272,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513929,109.92921732384357,2214.549270720026,0.40699511841012803,235.8726115833275,0.0
grocery_and_pharmacy_percent_change_from_baseline,4.813859488323571,4.6316332286420136e-07,And Pharmacy Percent Change From Baseline,0.13029083173023084,0.10916179337231968,Grocery,2020-05-01 05:35:32.681272,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513929,109.92921732384357,2214.549270720026,0.40699511841012803,235.8726115833275,0.0
snowDepth,0.06154966823106012,0.9805724600849047,,0.0006162197288466518,0.2124756335282651,Snowdepth,2020-05-01 05:35:32.681272,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513929,109.92921732384357,2214.549270720026,0.40699511841012803,235.8726115833275,0.0
spcHumMin,-4.508682487769626,0.25824579108180123,,0.032467809892870826,1.0,Spchummin,2020-05-01 05:35:32.681272,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513929,109.92921732384357,2214.549270720026,0.40699511841012803,235.8726115833275,0.0
presTendAvg,-260.8480886728957,0.047422250180063345,,0.05137774729589545,0.4405458089668616,Prestendavg,2020-05-01 05:35:32.681272,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513929,109.92921732384357,2214.549270720026,0.40699511841012803,235.8726115833275,0.0
cldCvrMin,-0.388539723792196,0.7266249810494279,,0.01068484964920581,0.6549707602339181,Cldcvrmin,2020-05-01 05:35:32.681272,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513929,109.92921732384357,2214.549270720026,0.40699511841012803,235.8726115833275,0.0
snowfall,-52.03254811950821,0.34366063986006,,0.024582161512924548,0.15594541910331383,Snowfall,2020-05-01 05:35:32.681272,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513929,109.92921732384357,2214.549270720026,0.40699511841012803,235.8726115833275,0.0
precip,144.8956459381765,0.1888337754972801,,0.037335656312405985,0.8810916179337231,Precip,2020-05-01 05:35:32.681272,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513929,109.92921732384357,2214.549270720026,0.40699511841012803,235.8726115833275,0.0
parks_percent_change_from_baseline,-0.03653312087931731,0.9041902677443951,Percent Change From Baseline,0.00328719324899882,0.5321637426900585,Parks,2020-05-01 05:35:32.681272,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513929,109.92921732384357,2214.549270720026,0.40699511841012803,235.8726115833275,0.0
windSpdMin,20.915402344610797,0.0023771766268395143,,0.0804052373026993,0.9941520467836257,Windspdmin,2020-05-01 05:35:32.681272,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513929,109.92921732384357,2214.549270720026,0.40699511841012803,235.8726115833275,0.0
cases,0.12817976615835075,2.337692543983142e-66,,0.67433944906003,1.0,Cases,2020-05-01 05:35:41.719528,gaussian,identity,4_8_15,Day 15 Delta Deaths,513,14,7,19.259251805069866,2.4712519257332177,937.5431113648184,-0.12378455734398841,4.38853640808298,0.0
deaths,0.9482903111019318,1.1613817687221845e-08,,0.1760425148129107,0.5769980506822612,Deaths,2020-05-01 05:35:41.719528,gaussian,identity,4_8_15,Day 15 Delta Deaths,513,14,7,19.259251805069866,2.4712519257332177,937.5431113648184,-0.12378455734398841,4.38853640808298,0.0
spcHumMin,-0.1093459966276157,0.18154806209336305,,0.039563296135178914,1.0,Spchummin,2020-05-01 05:35:41.719528,gaussian,identity,4_8_15,Day 15 Delta Deaths,513,14,7,19.259251805069866,2.4712519257332177,937.5431113648184,-0.12378455734398841,4.38853640808298,0.0
cldCvrMin,0.03482251439272238,0.11079426370181777,,0.04811487394032339,0.6549707602339181,Cldcvrmin,2020-05-01 05:35:41.719528,gaussian,identity,4_8_15,Day 15 Delta Deaths,513,14,7,19.259251805069866,2.4712519257332177,937.5431113648184,-0.12378455734398841,4.38853640808298,0.0
snowfall,1.3587216313958732,0.26763694804464977,,0.03225237496873035,0.15594541910331383,Snowfall,2020-05-01 05:35:41.719528,gaussian,identity,4_8_15,Day 15 Delta Deaths,513,14,7,19.259251805069866,2.4712519257332177,937.5431113648184,-0.12378455734398841,4.38853640808298,0.0
windSpdMin,0.15369832850087706,0.32084989137145414,,0.029687491082826718,0.9941520467836257,Windspdmin,2020-05-01 05:35:41.719528,gaussian,identity,4_8_15,Day 15 Delta Deaths,513,14,7,19.259251805069866,2.4712519257332177,937.5431113648184,-0.12378455734398841,4.38853640808298,0.0
cases,4.531124177127399,5.038296911432893e-82,,0.683731525795591,1.0,Cases,2020-05-01 05:35:50.567575,gaussian,identity,5_9_16,Day 16 Delta Cases,504,14,12,90389.34997913598,114.70262103299748,2248.9623721579296,0.47724522776217837,300.64821632455426,0.0
deaths,2.8747566835559284,0.689528623578674,,0.009897055516356513,0.6170634920634921,Deaths,2020-05-01 05:35:50.567575,gaussian,identity,5_9_16,Day 16 Delta Cases,504,14,12,90389.34997913598,114.70262103299748,2248.9623721579296,0.47724522776217837,300.64821632455426,0.0
grocery_and_pharmacy_percent_change_from_baseline,3.6930891071516125,8.692619039291797e-05,And Pharmacy Percent Change From Baseline,0.09324078112698045,0.08333333333333333,Grocery,2020-05-01 05:35:50.567575,gaussian,identity,5_9_16,Day 16 Delta Cases,504,14,12,90389.34997913598,114.70262103299748,2248.9623721579296,0.47724522776217837,300.64821632455426,0.0
snowDepth,2.4205644181811286,0.743338997605433,,0.008051034066554665,0.21626984126984128,Snowdepth,2020-05-01 05:35:50.567575,gaussian,identity,5_9_16,Day 16 Delta Cases,504,14,12,90389.34997913598,114.70262103299748,2248.9623721579296,0.47724522776217837,300.64821632455426,0.0
spcHumMin,-2.562920921000256,0.47794814915078077,,0.018454825517035246,1.0,Spchummin,2020-05-01 05:35:50.567575,gaussian,identity,5_9_16,Day 16 Delta Cases,504,14,12,90389.34997913598,114.70262103299748,2248.9623721579296,0.47724522776217837,300.64821632455426,0.0
presTendAvg,-366.38819247029977,0.005786516696839864,,0.0648191492864442,0.41865079365079366,Prestendavg,2020-05-01 05:35:50.567575,gaussian,identity,5_9_16,Day 16 Delta Cases,504,14,12,90389.34997913598,114.70262103299748,2248.9623721579296,0.47724522776217837,300.64821632455426,0.0
