names,coefficients,p_value,variable,percentage,proportion,variable_category,time,family,link,model,outcome,obs,input_n_features,reg_n_features,mse,mae,aic,r2,RMSE,delta_mae_lasso,start_date,end_date,interval,pred_date,outcome_name
snowDepth,-0.9429570115434485,0.014570258834399094,,0.0697509021462924,0.16777041942604856,Snowdepth,2020-05-01 21:21:28.816337,gaussian,identity,10_14_21,Day 21 Delta Deaths,453,14,9,52.60914660274162,5.2568628376619815,938.1035532109559,0.8255688383620226,7.253216293668735,0.0,10,14,4,21,deaths
grocery_and_pharmacy_percent_change_from_baseline,-0.02629247250311146,0.7078814078231415,And Pharmacy Percent Change From Baseline,0.010880926458256855,0.06622516556291391,Grocery,2020-05-01 21:21:28.816337,gaussian,identity,10_14_21,Day 21 Delta Deaths,453,14,9,52.60914660274162,5.2568628376619815,938.1035532109559,0.8255688383620226,7.253216293668735,0.0,10,14,4,21,deaths
deaths,1.9069220497363601,1.2498199485839196e-21,,0.36655357399302113,0.8123620309050773,Deaths,2020-05-01 21:21:28.816337,gaussian,identity,10_14_21,Day 21 Delta Deaths,453,14,9,52.60914660274162,5.2568628376619815,938.1035532109559,0.8255688383620226,7.253216293668735,0.0,10,14,4,21,deaths
cldCvrMin,0.12372770605966157,0.09577173050878085,,0.05135547801127214,0.5673289183222958,Cldcvrmin,2020-05-01 21:21:28.816337,gaussian,identity,10_14_21,Day 21 Delta Deaths,453,14,9,52.60914660274162,5.2568628376619815,938.1035532109559,0.8255688383620226,7.253216293668735,0.0,10,14,4,21,deaths
presTendAvg,-4.568896967096351,0.6228013929506788,,0.01298801802501607,0.41280353200883,Prestendavg,2020-05-01 21:21:28.816337,gaussian,identity,10_14_21,Day 21 Delta Deaths,453,14,9,52.60914660274162,5.2568628376619815,938.1035532109559,0.8255688383620226,7.253216293668735,0.0,10,14,4,21,deaths
cases,0.04593464641037891,1.911665922948116e-29,,0.4381823091049324,1.0,Cases,2020-05-01 21:21:28.816337,gaussian,identity,10_14_21,Day 21 Delta Deaths,453,14,9,52.60914660274162,5.2568628376619815,938.1035532109559,0.8255688383620226,7.253216293668735,0.0,10,14,4,21,deaths
spcHumMin,-0.29987661828052753,0.20977352788732484,,0.03496220590062363,1.0,Spchummin,2020-05-01 21:21:28.816337,gaussian,identity,10_14_21,Day 21 Delta Deaths,453,14,9,52.60914660274162,5.2568628376619815,938.1035532109559,0.8255688383620226,7.253216293668735,0.0,10,14,4,21,deaths
precip,3.6020798367325075,0.5990113821380461,,0.015326586360585643,0.8852097130242825,Precip,2020-05-01 21:21:28.816337,gaussian,identity,10_14_21,Day 21 Delta Deaths,453,14,9,52.60914660274162,5.2568628376619815,938.1035532109559,0.8255688383620226,7.253216293668735,0.0,10,14,4,21,deaths
snowDepth,12.84370162317754,0.2705578113555738,,0.020021463420452433,0.16511627906976745,Snowdepth,2020-05-01 21:21:43.797015,gaussian,identity,11_15_22,Day 22 Delta Cases,430,14,12,86232.51710239153,184.6076197394458,1815.537639742288,0.8573820602315654,293.6537367417475,0.0,11,15,4,22,cases
grocery_and_pharmacy_percent_change_from_baseline,7.764556682795968,0.0006941210720617514,And Pharmacy Percent Change From Baseline,0.062263455236285466,0.06744186046511629,Grocery,2020-05-01 21:21:43.797015,gaussian,identity,11_15_22,Day 22 Delta Cases,430,14,12,86232.51710239153,184.6076197394458,1815.537639742288,0.8573820602315654,293.6537367417475,0.0,11,15,4,22,cases
deaths,-27.40689190369628,9.267224904471752e-08,,0.1273923300888003,0.8255813953488372,Deaths,2020-05-01 21:21:43.797015,gaussian,identity,11_15_22,Day 22 Delta Cases,430,14,12,86232.51710239153,184.6076197394458,1815.537639742288,0.8573820602315654,293.6537367417475,0.0,11,15,4,22,cases
cldCvrMin,1.5718291268942364,0.5096168409166006,,0.012648856390020108,0.5488372093023256,Cldcvrmin,2020-05-01 21:21:43.797015,gaussian,identity,11_15_22,Day 22 Delta Cases,430,14,12,86232.51710239153,184.6076197394458,1815.537639742288,0.8573820602315654,293.6537367417475,0.0,11,15,4,22,cases
snowfall,165.4923738745097,0.22879009444039833,,0.021081550940754566,0.1186046511627907,Snowfall,2020-05-01 21:21:43.797015,gaussian,identity,11_15_22,Day 22 Delta Cases,430,14,12,86232.51710239153,184.6076197394458,1815.537639742288,0.8573820602315654,293.6537367417475,0.0,11,15,4,22,cases
presTendAvg,-890.5573649737447,0.0028219641744637153,,0.050837157587931434,0.39069767441860465,Prestendavg,2020-05-01 21:21:43.797015,gaussian,identity,11_15_22,Day 22 Delta Cases,430,14,12,86232.51710239153,184.6076197394458,1815.537639742288,0.8573820602315654,293.6537367417475,0.0,11,15,4,22,cases
cases,2.8147819484733727,2.1291556230268306e-80,,0.6250544836214674,1.0,Cases,2020-05-01 21:21:43.797015,gaussian,identity,11_15_22,Day 22 Delta Cases,430,14,12,86232.51710239153,184.6076197394458,1815.537639742288,0.8573820602315654,293.6537367417475,0.0,11,15,4,22,cases
windSpdMin,14.286858163438684,0.3954207934087687,,0.015323319236168767,0.9953488372093023,Windspdmin,2020-05-01 21:21:43.797015,gaussian,identity,11_15_22,Day 22 Delta Cases,430,14,12,86232.51710239153,184.6076197394458,1815.537639742288,0.8573820602315654,293.6537367417475,0.0,11,15,4,22,cases
spcHumMin,-8.087946273756137,0.3646116090455762,,0.017366011776196625,1.0,Spchummin,2020-05-01 21:21:43.797015,gaussian,identity,11_15_22,Day 22 Delta Cases,430,14,12,86232.51710239153,184.6076197394458,1815.537639742288,0.8573820602315654,293.6537367417475,0.0,11,15,4,22,cases
parks_percent_change_from_baseline,-1.0656543775991871,0.06466843165432665,Percent Change From Baseline,0.03497013343861048,0.513953488372093,Parks,2020-05-01 21:21:43.797015,gaussian,identity,11_15_22,Day 22 Delta Cases,430,14,12,86232.51710239153,184.6076197394458,1815.537639742288,0.8573820602315654,293.6537367417475,0.0,11,15,4,22,cases
precip,-158.1122848189053,0.46175857329651826,,0.01304123826331244,0.8767441860465116,Precip,2020-05-01 21:21:43.797015,gaussian,identity,11_15_22,Day 22 Delta Cases,430,14,12,86232.51710239153,184.6076197394458,1815.537639742288,0.8573820602315654,293.6537367417475,0.0,11,15,4,22,cases
snowDepth,-0.6587092923039305,0.04117601442173058,,0.04851031306685588,0.16511627906976745,Snowdepth,2020-05-01 21:21:58.800667,gaussian,identity,11_15_22,Day 22 Delta Deaths,430,14,10,116.00913730177754,6.206136968264678,978.5347990563113,0.8068218902965731,10.770753794501921,0.0,11,15,4,22,deaths
grocery_and_pharmacy_percent_change_from_baseline,0.01388575083304008,0.8250949856918052,And Pharmacy Percent Change From Baseline,0.005260422153360019,0.06744186046511629,Grocery,2020-05-01 21:21:58.800667,gaussian,identity,11_15_22,Day 22 Delta Deaths,430,14,10,116.00913730177754,6.206136968264678,978.5347990563113,0.8068218902965731,10.770753794501921,0.0,11,15,4,22,deaths
deaths,1.5787549404884396,8.38431181845561e-25,,0.3466832778396608,0.8255813953488372,Deaths,2020-05-01 21:21:58.800667,gaussian,identity,11_15_22,Day 22 Delta Deaths,430,14,10,116.00913730177754,6.206136968264678,978.5347990563113,0.8068218902965731,10.770753794501921,0.0,11,15,4,22,deaths
cldCvrMin,0.20852464446652225,0.0019184373804030975,,0.07927531860252192,0.5488372093023256,Cldcvrmin,2020-05-01 21:21:58.800667,gaussian,identity,11_15_22,Day 22 Delta Deaths,430,14,10,116.00913730177754,6.206136968264678,978.5347990563113,0.8068218902965731,10.770753794501921,0.0,11,15,4,22,deaths
presTendAvg,5.902595046513352,0.4755535903663528,,0.015918312517854992,0.39069767441860465,Prestendavg,2020-05-01 21:21:58.800667,gaussian,identity,11_15_22,Day 22 Delta Deaths,430,14,10,116.00913730177754,6.206136968264678,978.5347990563113,0.8068218902965731,10.770753794501921,0.0,11,15,4,22,deaths
cases,0.04403694236884653,7.294761138957066e-38,,0.4619818903587726,1.0,Cases,2020-05-01 21:21:58.800667,gaussian,identity,11_15_22,Day 22 Delta Deaths,430,14,10,116.00913730177754,6.206136968264678,978.5347990563113,0.8068218902965731,10.770753794501921,0.0,11,15,4,22,deaths
windSpdMin,-0.4908578690783161,0.29088062064792286,,0.024871761878671968,0.9953488372093023,Windspdmin,2020-05-01 21:21:58.800667,gaussian,identity,11_15_22,Day 22 Delta Deaths,430,14,10,116.00913730177754,6.206136968264678,978.5347990563113,0.8068218902965731,10.770753794501921,0.0,11,15,4,22,deaths
spcHumMin,-0.061479474556247096,0.783851521664847,,0.006236295100258176,1.0,Spchummin,2020-05-01 21:21:58.800667,gaussian,identity,11_15_22,Day 22 Delta Deaths,430,14,10,116.00913730177754,6.206136968264678,978.5347990563113,0.8068218902965731,10.770753794501921,0.0,11,15,4,22,deaths
precip,2.890303060719915,0.6256672995244028,,0.011262408482043663,0.8767441860465116,Precip,2020-05-01 21:21:58.800667,gaussian,identity,11_15_22,Day 22 Delta Deaths,430,14,10,116.00913730177754,6.206136968264678,978.5347990563113,0.8068218902965731,10.770753794501921,0.0,11,15,4,22,deaths
snowDepth,21.03698121544946,0.07877652572393136,,0.034034933098493834,0.15942028985507245,Snowdepth,2020-05-01 21:22:13.880493,gaussian,identity,12_16_23,Day 23 Delta Cases,414,14,12,96524.40916005048,187.25614076943046,1786.7976767690513,0.8322048020739697,310.6837767892789,0.0,12,16,4,23,cases
grocery_and_pharmacy_percent_change_from_baseline,6.738131089425534,0.01328952853232649,And Pharmacy Percent Change From Baseline,0.04790038843818829,0.07004830917874397,Grocery,2020-05-01 21:22:13.880493,gaussian,identity,12_16_23,Day 23 Delta Cases,414,14,12,96524.40916005048,187.25614076943046,1786.7976767690513,0.8322048020739697,310.6837767892789,0.0,12,16,4,23,cases
deaths,-30.083600923527303,8.513705790874436e-09,,0.14036064648715305,0.8478260869565217,Deaths,2020-05-01 21:22:13.880493,gaussian,identity,12_16_23,Day 23 Delta Cases,414,14,12,96524.40916005048,187.25614076943046,1786.7976767690513,0.8322048020739697,310.6837767892789,0.0,12,16,4,23,cases
cldCvrMin,-1.1246085833199035,0.6905330907960239,,0.008038789516053635,0.5265700483091788,Cldcvrmin,2020-05-01 21:22:13.880493,gaussian,identity,12_16_23,Day 23 Delta Cases,414,14,12,96524.40916005048,187.25614076943046,1786.7976767690513,0.8322048020739697,310.6837767892789,0.0,12,16,4,23,cases
snowfall,177.8920929828319,0.25981967979998655,,0.021100071985814033,0.13043478260869565,Snowfall,2020-05-01 21:22:13.880493,gaussian,identity,12_16_23,Day 23 Delta Cases,414,14,12,96524.40916005048,187.25614076943046,1786.7976767690513,0.8322048020739697,310.6837767892789,0.0,12,16,4,23,cases
presTendAvg,-173.03324174994444,0.6547871804051983,,0.008530248215912358,0.39371980676328505,Prestendavg,2020-05-01 21:22:13.880493,gaussian,identity,12_16_23,Day 23 Delta Cases,414,14,12,96524.40916005048,187.25614076943046,1786.7976767690513,0.8322048020739697,310.6837767892789,0.0,12,16,4,23,cases
cases,2.6930157154977334,9.328941652898786e-88,,0.7004862064097199,1.0,Cases,2020-05-01 21:22:13.880493,gaussian,identity,12_16_23,Day 23 Delta Cases,414,14,12,96524.40916005048,187.25614076943046,1786.7976767690513,0.8322048020739697,310.6837767892789,0.0,12,16,4,23,cases
windSpdMin,5.603977532902989,0.7687363542233442,,0.00584650646202101,0.9927536231884058,Windspdmin,2020-05-01 21:22:13.880493,gaussian,identity,12_16_23,Day 23 Delta Cases,414,14,12,96524.40916005048,187.25614076943046,1786.7976767690513,0.8322048020739697,310.6837767892789,0.0,12,16,4,23,cases
spcHumMin,-5.448916570721649,0.5933764993234941,,0.01100375550604011,1.0,Spchummin,2020-05-01 21:22:13.880493,gaussian,identity,12_16_23,Day 23 Delta Cases,414,14,12,96524.40916005048,187.25614076943046,1786.7976767690513,0.8322048020739697,310.6837767892789,0.0,12,16,4,23,cases
parks_percent_change_from_baseline,-0.6551943017695456,0.2995139941413322,Percent Change From Baseline,0.02110500159997265,0.5024154589371981,Parks,2020-05-01 21:22:13.880493,gaussian,identity,12_16_23,Day 23 Delta Cases,414,14,12,96524.40916005048,187.25614076943046,1786.7976767690513,0.8322048020739697,310.6837767892789,0.0,12,16,4,23,cases
precip,-20.764725638785066,0.9316885551518226,,0.0015934522806313471,0.8671497584541062,Precip,2020-05-01 21:22:13.880493,gaussian,identity,12_16_23,Day 23 Delta Cases,414,14,12,96524.40916005048,187.25614076943046,1786.7976767690513,0.8322048020739697,310.6837767892789,0.0,12,16,4,23,cases
snowDepth,-0.715203671158602,0.025797296772188043,,0.053755647985535025,0.15942028985507245,Snowdepth,2020-05-01 21:22:29.441828,gaussian,identity,12_16_23,Day 23 Delta Deaths,414,14,9,139.8270652887843,6.929939922376155,976.7288677366594,0.871609039768208,11.82484948271158,0.0,12,16,4,23,deaths
grocery_and_pharmacy_percent_change_from_baseline,-0.005734333858076515,0.9364643161689338,And Pharmacy Percent Change From Baseline,0.0018938057809731541,0.07004830917874397,Grocery,2020-05-01 21:22:29.441828,gaussian,identity,12_16_23,Day 23 Delta Deaths,414,14,9,139.8270652887843,6.929939922376155,976.7288677366594,0.871609039768208,11.82484948271158,0.0,12,16,4,23,deaths
deaths,1.5250128556484948,5.878141330925265e-24,,0.3305536293591004,0.8478260869565217,Deaths,2020-05-01 21:22:29.441828,gaussian,identity,12_16_23,Day 23 Delta Deaths,414,14,9,139.8270652887843,6.929939922376155,976.7288677366594,0.871609039768208,11.82484948271158,0.0,12,16,4,23,deaths
cldCvrMin,0.3413061411523548,1.1107058132147878e-05,,0.11334079392444116,0.5265700483091788,Cldcvrmin,2020-05-01 21:22:29.441828,gaussian,identity,12_16_23,Day 23 Delta Deaths,414,14,9,139.8270652887843,6.929939922376155,976.7288677366594,0.871609039768208,11.82484948271158,0.0,12,16,4,23,deaths
cases,0.03299028468621598,1.5324680896509388e-31,,0.3986572324256254,1.0,Cases,2020-05-01 21:22:29.441828,gaussian,identity,12_16_23,Day 23 Delta Deaths,414,14,9,139.8270652887843,6.929939922376155,976.7288677366594,0.871609039768208,11.82484948271158,0.0,12,16,4,23,deaths
windSpdMin,0.7203740126961737,0.14083793052041482,,0.034914913474728845,0.9927536231884058,Windspdmin,2020-05-01 21:22:29.441828,gaussian,identity,12_16_23,Day 23 Delta Deaths,414,14,9,139.8270652887843,6.929939922376155,976.7288677366594,0.871609039768208,11.82484948271158,0.0,12,16,4,23,deaths
spcHumMin,-0.2626587253864777,0.2897550476019062,,0.024641973737405398,1.0,Spchummin,2020-05-01 21:22:29.441828,gaussian,identity,12_16_23,Day 23 Delta Deaths,414,14,9,139.8270652887843,6.929939922376155,976.7288677366594,0.871609039768208,11.82484948271158,0.0,12,16,4,23,deaths
precip,-11.84891972480738,0.07342337447449829,,0.042242003312190725,0.8671497584541062,Precip,2020-05-01 21:22:29.441828,gaussian,identity,12_16_23,Day 23 Delta Deaths,414,14,9,139.8270652887843,6.929939922376155,976.7288677366594,0.871609039768208,11.82484948271158,0.0,12,16,4,23,deaths
snowDepth,23.42806851923068,0.03461453563270143,,0.037507539909400936,0.18781725888324874,Snowdepth,2020-05-01 21:22:45.106954,gaussian,identity,13_17_24,Day 24 Delta Cases,394,14,12,111889.64320537649,191.46083952880457,1703.7248666793153,0.8280961735165877,334.49909298139585,0.0,13,17,4,24,cases
grocery_and_pharmacy_percent_change_from_baseline,2.6936475218629696,0.28085287799195224,And Pharmacy Percent Change From Baseline,0.018692463105942678,0.07106598984771574,Grocery,2020-05-01 21:22:45.106954,gaussian,identity,13_17_24,Day 24 Delta Cases,394,14,12,111889.64320537649,191.46083952880457,1703.7248666793153,0.8280961735165877,334.49909298139585,0.0,13,17,4,24,cases
deaths,-28.17819610428539,1.004188225036791e-11,,0.18269861716831173,0.868020304568528,Deaths,2020-05-01 21:22:45.106954,gaussian,identity,13_17_24,Day 24 Delta Cases,394,14,12,111889.64320537649,191.46083952880457,1703.7248666793153,0.8280961735165877,334.49909298139585,0.0,13,17,4,24,cases
cldCvrMin,1.2214001072483744,0.7095486536211706,,0.007429214862513651,0.5177664974619289,Cldcvrmin,2020-05-01 21:22:45.106954,gaussian,identity,13_17_24,Day 24 Delta Cases,394,14,12,111889.64320537649,191.46083952880457,1703.7248666793153,0.8280961735165877,334.49909298139585,0.0,13,17,4,24,cases
snowfall,77.71024429802505,0.6162570265915561,,0.00869290411994652,0.13959390862944163,Snowfall,2020-05-01 21:22:45.106954,gaussian,identity,13_17_24,Day 24 Delta Cases,394,14,12,111889.64320537649,191.46083952880457,1703.7248666793153,0.8280961735165877,334.49909298139585,0.0,13,17,4,24,cases
presTendAvg,26.868704395613374,0.9360146531734461,,0.0013529605466550201,0.4416243654822335,Prestendavg,2020-05-01 21:22:45.106954,gaussian,identity,13_17_24,Day 24 Delta Cases,394,14,12,111889.64320537649,191.46083952880457,1703.7248666793153,0.8280961735165877,334.49909298139585,0.0,13,17,4,24,cases
cases,2.40022894804623,6.134886498744489e-75,,0.695627762962587,1.0,Cases,2020-05-01 21:22:45.106954,gaussian,identity,13_17_24,Day 24 Delta Cases,394,14,12,111889.64320537649,191.46083952880457,1703.7248666793153,0.8280961735165877,334.49909298139585,0.0,13,17,4,24,cases
windSpdMin,17.412496289491234,0.41169656556567436,,0.015192081242454443,0.9898477157360406,Windspdmin,2020-05-01 21:22:45.106954,gaussian,identity,13_17_24,Day 24 Delta Cases,394,14,12,111889.64320537649,191.46083952880457,1703.7248666793153,0.8280961735165877,334.49909298139585,0.0,13,17,4,24,cases
spcHumMin,-10.48660286933193,0.3379627851708953,,0.01867759192783055,1.0,Spchummin,2020-05-01 21:22:45.106954,gaussian,identity,13_17_24,Day 24 Delta Cases,394,14,12,111889.64320537649,191.46083952880457,1703.7248666793153,0.8280961735165877,334.49909298139585,0.0,13,17,4,24,cases
parks_percent_change_from_baseline,-0.41905130343085517,0.5581269923406782,Percent Change From Baseline,0.011576956946440325,0.5177664974619289,Parks,2020-05-01 21:22:45.106954,gaussian,identity,13_17_24,Day 24 Delta Cases,394,14,12,111889.64320537649,191.46083952880457,1703.7248666793153,0.8280961735165877,334.49909298139585,0.0,13,17,4,24,cases
precip,-38.3992421631151,0.8810016756060199,,0.0025519072079169705,0.8629441624365483,Precip,2020-05-01 21:22:45.106954,gaussian,identity,13_17_24,Day 24 Delta Cases,394,14,12,111889.64320537649,191.46083952880457,1703.7248666793153,0.8280961735165877,334.49909298139585,0.0,13,17,4,24,cases
snowDepth,-1.060258501664557,0.0010110128202052255,,0.06563346025251544,0.18781725888324874,Snowdepth,2020-05-01 21:23:01.086956,gaussian,identity,13_17_24,Day 24 Delta Deaths,394,14,9,155.4489348069627,7.961775559181221,934.5665446662729,0.729030220172572,12.467916217514565,0.0,13,17,4,24,deaths
grocery_and_pharmacy_percent_change_from_baseline,-0.020270357747861914,0.77864453787585,And Pharmacy Percent Change From Baseline,0.005438994548378738,0.07106598984771574,Grocery,2020-05-01 21:23:01.086956,gaussian,identity,13_17_24,Day 24 Delta Deaths,394,14,9,155.4489348069627,7.961775559181221,934.5665446662729,0.729030220172572,12.467916217514565,0.0,13,17,4,24,deaths
deaths,1.5969338174439878,2.3315723200901193e-33,,0.40035055415840326,0.868020304568528,Deaths,2020-05-01 21:23:01.086956,gaussian,identity,13_17_24,Day 24 Delta Deaths,394,14,9,155.4489348069627,7.961775559181221,934.5665446662729,0.729030220172572,12.467916217514565,0.0,13,17,4,24,deaths
cldCvrMin,0.26319809196539357,0.00386336877953525,,0.06190121092297387,0.5177664974619289,Cldcvrmin,2020-05-01 21:23:01.086956,gaussian,identity,13_17_24,Day 24 Delta Deaths,394,14,9,155.4489348069627,7.961775559181221,934.5665446662729,0.729030220172572,12.467916217514565,0.0,13,17,4,24,deaths
presTendAvg,-2.1353494929705126,0.8224740301014775,,0.004157562786095444,0.4416243654822335,Prestendavg,2020-05-01 21:23:01.086956,gaussian,identity,13_17_24,Day 24 Delta Deaths,394,14,9,155.4489348069627,7.961775559181221,934.5665446662729,0.729030220172572,12.467916217514565,0.0,13,17,4,24,deaths
cases,0.0362658678221715,6.876040340252134e-32,,0.40640005207738383,1.0,Cases,2020-05-01 21:23:01.086956,gaussian,identity,13_17_24,Day 24 Delta Deaths,394,14,9,155.4489348069627,7.961775559181221,934.5665446662729,0.729030220172572,12.467916217514565,0.0,13,17,4,24,deaths
windSpdMin,0.530201373982023,0.38306454732074946,,0.017886630247777584,0.9898477157360406,Windspdmin,2020-05-01 21:23:01.086956,gaussian,identity,13_17_24,Day 24 Delta Deaths,394,14,9,155.4489348069627,7.961775559181221,934.5665446662729,0.729030220172572,12.467916217514565,0.0,13,17,4,24,deaths
spcHumMin,-0.5551421858278038,0.047613711731742454,,0.03823153500647205,1.0,Spchummin,2020-05-01 21:23:01.086956,gaussian,identity,13_17_24,Day 24 Delta Deaths,394,14,9,155.4489348069627,7.961775559181221,934.5665446662729,0.729030220172572,12.467916217514565,0.0,13,17,4,24,deaths
snowDepth,24.68984968580733,0.01329881604859219,,0.03935899036348716,0.18662952646239556,Snowdepth,2020-05-01 21:23:16.706165,gaussian,identity,14_18_25,Day 25 Delta Cases,359,14,12,111514.14613476479,204.1454433045589,1558.737082737248,0.9013900819168673,333.9373386352068,0.0,14,18,4,25,cases
grocery_and_pharmacy_percent_change_from_baseline,3.3763379454580855,0.19418942408454054,And Pharmacy Percent Change From Baseline,0.020505537489431656,0.052924791086350974,Grocery,2020-05-01 21:23:16.706165,gaussian,identity,14_18_25,Day 25 Delta Cases,359,14,12,111514.14613476479,204.1454433045589,1558.737082737248,0.9013900819168673,333.9373386352068,0.0,14,18,4,25,cases
deaths,-22.608545458554737,2.2082324616156595e-12,,0.16842211538051544,0.9136490250696379,Deaths,2020-05-01 21:23:16.706165,gaussian,identity,14_18_25,Day 25 Delta Cases,359,14,12,111514.14613476479,204.1454433045589,1558.737082737248,0.9013900819168673,333.9373386352068,0.0,14,18,4,25,cases
cldCvrMin,4.039914677189084,0.21285660594098543,,0.021313245435005602,0.4986072423398329,Cldcvrmin,2020-05-01 21:23:16.706165,gaussian,identity,14_18_25,Day 25 Delta Cases,359,14,12,111514.14613476479,204.1454433045589,1558.737082737248,0.9013900819168673,333.9373386352068,0.0,14,18,4,25,cases
snowfall,80.2864522357144,0.628670899651016,,0.007773659340707906,0.13649025069637882,Snowfall,2020-05-01 21:23:16.706165,gaussian,identity,14_18_25,Day 25 Delta Cases,359,14,12,111514.14613476479,204.1454433045589,1558.737082737248,0.9013900819168673,333.9373386352068,0.0,14,18,4,25,cases
presTendAvg,-719.5147928483299,0.03756686439159609,,0.03239706176815594,0.4623955431754875,Prestendavg,2020-05-01 21:23:16.706165,gaussian,identity,14_18_25,Day 25 Delta Cases,359,14,12,111514.14613476479,204.1454433045589,1558.737082737248,0.9013900819168673,333.9373386352068,0.0,14,18,4,25,cases
cases,1.934628360167641,4.923991647199392e-72,,0.613320617629657,1.0,Cases,2020-05-01 21:23:16.706165,gaussian,identity,14_18_25,Day 25 Delta Cases,359,14,12,111514.14613476479,204.1454433045589,1558.737082737248,0.9013900819168673,333.9373386352068,0.0,14,18,4,25,cases
windSpdMin,25.766816823097905,0.16603948481321829,,0.022090690578373453,0.9916434540389972,Windspdmin,2020-05-01 21:23:16.706165,gaussian,identity,14_18_25,Day 25 Delta Cases,359,14,12,111514.14613476479,204.1454433045589,1558.737082737248,0.9013900819168673,333.9373386352068,0.0,14,18,4,25,cases
spcHumMin,-14.546852861728818,0.1616976015394881,,0.02583092426825096,1.0,Spchummin,2020-05-01 21:23:16.706165,gaussian,identity,14_18_25,Day 25 Delta Cases,359,14,12,111514.14613476479,204.1454433045589,1558.737082737248,0.9013900819168673,333.9373386352068,0.0,14,18,4,25,cases
parks_percent_change_from_baseline,-1.189131593325686,0.10809200563653543,Percent Change From Baseline,0.029420283722240363,0.5376044568245125,Parks,2020-05-01 21:23:16.706165,gaussian,identity,14_18_25,Day 25 Delta Cases,359,14,12,111514.14613476479,204.1454433045589,1558.737082737248,0.9013900819168673,333.9373386352068,0.0,14,18,4,25,cases
precip,334.107888567791,0.21035178612913208,,0.019566874024174577,0.8523676880222841,Precip,2020-05-01 21:23:16.706165,gaussian,identity,14_18_25,Day 25 Delta Cases,359,14,12,111514.14613476479,204.1454433045589,1558.737082737248,0.9013900819168673,333.9373386352068,0.0,14,18,4,25,cases
snowDepth,-0.7605872303428506,0.008533659961503168,,0.04667439363603579,0.18662952646239556,Snowdepth,2020-05-01 21:23:32.539684,gaussian,identity,14_18_25,Day 25 Delta Deaths,359,14,12,194.95591291032562,7.940687913128804,885.7289542478397,0.8400269919036955,13.962661383501557,0.0,14,18,4,25,deaths
grocery_and_pharmacy_percent_change_from_baseline,0.059798303318605764,0.4268853685922469,And Pharmacy Percent Change From Baseline,0.013980356979423443,0.052924791086350974,Grocery,2020-05-01 21:23:32.539684,gaussian,identity,14_18_25,Day 25 Delta Deaths,359,14,12,194.95591291032562,7.940687913128804,885.7289542478397,0.8400269919036955,13.962661383501557,0.0,14,18,4,25,deaths
deaths,1.3695828385449298,5.399495385793571e-38,,0.3927524946043779,0.9136490250696379,Deaths,2020-05-01 21:23:32.539684,gaussian,identity,14_18_25,Day 25 Delta Deaths,359,14,12,194.95591291032562,7.940687913128804,885.7289542478397,0.8400269919036955,13.962661383501557,0.0,14,18,4,25,deaths
cldCvrMin,0.2591097566096828,0.006130232870574521,,0.052621752912347185,0.4986072423398329,Cldcvrmin,2020-05-01 21:23:32.539684,gaussian,identity,14_18_25,Day 25 Delta Deaths,359,14,12,194.95591291032562,7.940687913128804,885.7289542478397,0.8400269919036955,13.962661383501557,0.0,14,18,4,25,deaths
snowfall,-3.6396377740142185,0.44938940771087854,,0.013565804458263884,0.13649025069637882,Snowfall,2020-05-01 21:23:32.539684,gaussian,identity,14_18_25,Day 25 Delta Deaths,359,14,12,194.95591291032562,7.940687913128804,885.7289542478397,0.8400269919036955,13.962661383501557,0.0,14,18,4,25,deaths
presTendAvg,-0.003337130864209264,0.9997331789758079,,5.784199795727283e-06,0.4623955431754875,Prestendavg,2020-05-01 21:23:32.539684,gaussian,identity,14_18_25,Day 25 Delta Deaths,359,14,12,194.95591291032562,7.940687913128804,885.7289542478397,0.8400269919036955,13.962661383501557,0.0,14,18,4,25,deaths
cases,0.0297595708058383,2.0153500917387338e-32,,0.3631790843701958,1.0,Cases,2020-05-01 21:23:32.539684,gaussian,identity,14_18_25,Day 25 Delta Deaths,359,14,12,194.95591291032562,7.940687913128804,885.7289542478397,0.8400269919036955,13.962661383501557,0.0,14,18,4,25,deaths
windSpdMin,0.7008368003467011,0.19339481702821537,,0.02312967722116229,0.9916434540389972,Windspdmin,2020-05-01 21:23:32.539684,gaussian,identity,14_18_25,Day 25 Delta Deaths,359,14,12,194.95591291032562,7.940687913128804,885.7289542478397,0.8400269919036955,13.962661383501557,0.0,14,18,4,25,deaths
spcHumMin,-0.3953542319389578,0.18916436269895198,,0.027024734963110957,1.0,Spchummin,2020-05-01 21:23:32.539684,gaussian,identity,14_18_25,Day 25 Delta Deaths,359,14,12,194.95591291032562,7.940687913128804,885.7289542478397,0.8400269919036955,13.962661383501557,0.0,14,18,4,25,deaths
parks_percent_change_from_baseline,-0.03293734835527108,0.12440006275727034,Percent Change From Baseline,0.03136965362444875,0.5376044568245125,Parks,2020-05-01 21:23:32.539684,gaussian,identity,14_18_25,Day 25 Delta Deaths,359,14,12,194.95591291032562,7.940687913128804,885.7289542478397,0.8400269919036955,13.962661383501557,0.0,14,18,4,25,deaths
precip,-15.833753608583706,0.04101297746552808,,0.03569626303083828,0.8523676880222841,Precip,2020-05-01 21:23:32.539684,gaussian,identity,14_18_25,Day 25 Delta Deaths,359,14,12,194.95591291032562,7.940687913128804,885.7289542478397,0.8400269919036955,13.962661383501557,0.0,14,18,4,25,deaths
