names,coefficients,p_value,variable,percentage,proportion,variable_category,time,family,link,model,outcome,obs,input_n_features,reg_n_features,mse,mae,aic,r2,RMSE,delta_mae_lasso,start_date,end_date,interval,pred_date,outcome_name
cldCvrMin,-0.26665095709265874,0.4584531720075332,,0.02775323141622361,0.7734806629834254,Cldcvrmin,2020-05-07 18:17:07.919056,gaussian,identity,1_8_11,Cases,543,14,11,8456.555965990954,35.7486077522256,1984.2947660843067,0.4801121706774445,91.95953439416141,0.0,1,8,7,11,cases
past_cases,2.355117247012462,7.628892121792668e-80,Cases,0.7597652372693405,1.0,Past,2020-05-07 18:17:07.919056,gaussian,identity,1_8_11,Cases,543,14,11,8456.555965990954,35.7486077522256,1984.2947660843067,0.4801121706774445,91.95953439416141,0.0,1,8,7,11,cases
spcHumMin,-0.8355977673850327,0.37849125033874365,,0.028552080073621526,1.0,Spchummin,2020-05-07 18:17:07.919056,gaussian,identity,1_8_11,Cases,543,14,11,8456.555965990954,35.7486077522256,1984.2947660843067,0.4801121706774445,91.95953439416141,0.0,1,8,7,11,cases
parks_percent_change_from_baseline,-0.030113974539991296,0.6927028517398743,Percent Change From Baseline,0.012308625681262442,0.56353591160221,Parks,2020-05-07 18:17:07.919056,gaussian,identity,1_8_11,Cases,543,14,11,8456.555965990954,35.7486077522256,1984.2947660843067,0.4801121706774445,91.95953439416141,0.0,1,8,7,11,cases
grocery_and_pharmacy_percent_change_from_baseline,0.38702029289146006,0.10154256946389584,And Pharmacy Percent Change From Baseline,0.04813614947619752,0.13443830570902393,Grocery,2020-05-07 18:17:07.919056,gaussian,identity,1_8_11,Cases,543,14,11,8456.555965990954,35.7486077522256,1984.2947660843067,0.4801121706774445,91.95953439416141,0.0,1,8,7,11,cases
precip,60.165552791302396,0.08414149659149095,,0.05990159672671615,0.9484346224677717,Precip,2020-05-07 18:17:07.919056,gaussian,identity,1_8_11,Cases,543,14,11,8456.555965990954,35.7486077522256,1984.2947660843067,0.4801121706774445,91.95953439416141,0.0,1,8,7,11,cases
snowfall,-2.0119832019777215,0.9133392221621669,,0.0032614230686649815,0.2154696132596685,Snowfall,2020-05-07 18:17:07.919056,gaussian,identity,1_8_11,Cases,543,14,11,8456.555965990954,35.7486077522256,1984.2947660843067,0.4801121706774445,91.95953439416141,0.0,1,8,7,11,cases
cldCvrMin,0.016995047136302205,0.040564272577003194,,0.094067572398549,0.7734806629834254,Cldcvrmin,2020-05-07 18:17:46.231925,gaussian,identity,1_8_11,Deaths,543,14,4,3.078770914098304,1.0364735664171039,663.7972424314308,0.49019220907996686,1.7546426741927554,0.0,1,8,7,11,deaths
past_deaths,0.5406578941240168,3.840989340305132e-11,Deaths,0.3132381799086418,0.565377532228361,Past,2020-05-07 18:17:46.231925,gaussian,identity,1_8_11,Deaths,543,14,4,3.078770914098304,1.0364735664171039,663.7972424314308,0.49019220907996686,1.7546426741927554,0.0,1,8,7,11,deaths
past_cases,0.03454750383593885,4.939788917592562e-30,Cases,0.5926942476928092,1.0,Past,2020-05-07 18:17:46.231925,gaussian,identity,1_8_11,Deaths,543,14,4,3.078770914098304,1.0364735664171039,663.7972424314308,0.49019220907996686,1.7546426741927554,0.0,1,8,7,11,deaths
past_deaths,2.3675435860552425,0.5491341729619573,Deaths,0.018831887645101533,0.6059479553903345,Past,2020-05-07 18:18:18.373867,gaussian,identity,2_9_12,Cases,538,14,12,3134.604263919246,38.062713474124244,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
presTendAvg,63.45591611351644,0.4566740389218208,,0.02213499880800908,0.34014869888475835,Prestendavg,2020-05-07 18:18:18.373867,gaussian,identity,2_9_12,Cases,538,14,12,3134.604263919246,38.062713474124244,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
windSpdMin,9.761897753651068,0.005716088666011312,,0.0840833799062657,1.0,Windspdmin,2020-05-07 18:18:18.373867,gaussian,identity,2_9_12,Cases,538,14,12,3134.604263919246,38.062713474124244,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
cldCvrMin,-0.41002303171275006,0.4815438445444885,,0.02528625933445657,0.7713754646840149,Cldcvrmin,2020-05-07 18:18:18.373867,gaussian,identity,2_9_12,Cases,538,14,12,3134.604263919246,38.062713474124244,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
grocery_and_pharmacy_percent_change_from_baseline,2.0196637068871177,2.5456687780913784e-06,And Pharmacy Percent Change From Baseline,0.14532440557576654,0.120817843866171,Grocery,2020-05-07 18:18:18.373867,gaussian,identity,2_9_12,Cases,538,14,12,3134.604263919246,38.062713474124244,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
past_cases,2.2072781371818735,1.524559479855499e-53,Cases,0.592822045978442,1.0,Past,2020-05-07 18:18:18.373867,gaussian,identity,2_9_12,Cases,538,14,12,3134.604263919246,38.062713474124244,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
spcHumMin,-0.9608511026240115,0.5921315068901053,,0.01811857173843999,1.0,Spchummin,2020-05-07 18:18:18.373867,gaussian,identity,2_9_12,Cases,538,14,12,3134.604263919246,38.062713474124244,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
parks_percent_change_from_baseline,0.057492839634763926,0.6771321735206526,Percent Change From Baseline,0.013539686816280866,0.5687732342007435,Parks,2020-05-07 18:18:18.373867,gaussian,identity,2_9_12,Cases,538,14,12,3134.604263919246,38.062713474124244,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
snowDepth,1.3051026794858835,0.5089753924151501,,0.01984717898978367,0.26394052044609667,Snowdepth,2020-05-07 18:18:18.373867,gaussian,identity,2_9_12,Cases,538,14,12,3134.604263919246,38.062713474124244,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
precip,55.99765660604255,0.31233235025100015,,0.03418929537126983,0.9553903345724907,Precip,2020-05-07 18:18:18.373867,gaussian,identity,2_9_12,Cases,538,14,12,3134.604263919246,38.062713474124244,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
snowfall,-25.046942431062973,0.4018970253351517,,0.025822289836184318,0.20817843866171004,Snowfall,2020-05-07 18:18:18.373867,gaussian,identity,2_9_12,Cases,538,14,12,3134.604263919246,38.062713474124244,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
cldCvrMin,0.02151584081723299,0.0598309725705776,,0.09474107221643949,0.7713754646840149,Cldcvrmin,2020-05-07 18:18:49.605698,gaussian,identity,2_9_12,Deaths,538,14,5,2.7955087202322404,1.0973851789354327,649.8720425997137,0.5415749614002967,1.6719774879561746,0.0,2,9,7,12,deaths
past_deaths,0.5723618453110687,2.0174236291127058e-09,Deaths,0.3250649798518217,0.6059479553903345,Past,2020-05-07 18:18:49.605698,gaussian,identity,2_9_12,Deaths,538,14,5,2.7955087202322404,1.0973851789354327,649.8720425997137,0.5415749614002967,1.6719774879561746,0.0,2,9,7,12,deaths
spcHumMin,-0.03316032345967352,0.36477591196878356,,0.04464679239701962,1.0,Spchummin,2020-05-07 18:18:49.605698,gaussian,identity,2_9_12,Deaths,538,14,5,2.7955087202322404,1.0973851789354327,649.8720425997137,0.5415749614002967,1.6719774879561746,0.0,2,9,7,12,deaths
past_cases,0.02792716140610293,1.0733540378712946e-20,Cases,0.5355471555347192,1.0,Past,2020-05-07 18:18:49.605698,gaussian,identity,2_9_12,Deaths,538,14,5,2.7955087202322404,1.0973851789354327,649.8720425997137,0.5415749614002967,1.6719774879561746,0.0,2,9,7,12,deaths
past_deaths,-2.3618322186793295,0.34866410232097167,Deaths,0.024188981307607698,0.6490566037735849,Past,2020-05-07 18:19:24.103611,gaussian,identity,3_10_13,Cases,530,14,12,12540.64243087638,43.310334106221106,2014.4863517902609,0.4238450478715602,111.98500984898104,0.0,3,10,7,13,cases
presTendAvg,6.776952436566262,0.9321599758134909,,0.001948619188969735,0.35660377358490564,Prestendavg,2020-05-07 18:19:24.103611,gaussian,identity,3_10_13,Cases,530,14,12,12540.64243087638,43.310334106221106,2014.4863517902609,0.4238450478715602,111.98500984898104,0.0,3,10,7,13,cases
windSpdMin,6.0614225232227605,0.031293621906541176,,0.04976098160989837,0.9981132075471698,Windspdmin,2020-05-07 18:19:24.103611,gaussian,identity,3_10_13,Cases,530,14,12,12540.64243087638,43.310334106221106,2014.4863517902609,0.4238450478715602,111.98500984898104,0.0,3,10,7,13,cases
cldCvrMin,-0.36515785215088004,0.47559779466210517,,0.019961699257568244,0.7528301886792453,Cldcvrmin,2020-05-07 18:19:24.103611,gaussian,identity,3_10_13,Cases,530,14,12,12540.64243087638,43.310334106221106,2014.4863517902609,0.4238450478715602,111.98500984898104,0.0,3,10,7,13,cases
grocery_and_pharmacy_percent_change_from_baseline,1.51072039313777,7.264159789718381e-05,And Pharmacy Percent Change From Baseline,0.09404373888139679,0.10566037735849057,Grocery,2020-05-07 18:19:24.103611,gaussian,identity,3_10_13,Cases,530,14,12,12540.64243087638,43.310334106221106,2014.4863517902609,0.4238450478715602,111.98500984898104,0.0,3,10,7,13,cases
past_cases,2.1727591002688116,8.593332590601627e-93,Cases,0.7437835050144896,1.0,Past,2020-05-07 18:19:24.103611,gaussian,identity,3_10_13,Cases,530,14,12,12540.64243087638,43.310334106221106,2014.4863517902609,0.4238450478715602,111.98500984898104,0.0,3,10,7,13,cases
spcHumMin,-0.8027740533774154,0.6174594031644532,,0.013054443555538255,1.0,Spchummin,2020-05-07 18:19:24.103611,gaussian,identity,3_10_13,Cases,530,14,12,12540.64243087638,43.310334106221106,2014.4863517902609,0.4238450478715602,111.98500984898104,0.0,3,10,7,13,cases
parks_percent_change_from_baseline,-0.06313565255970408,0.5943377703628739,Percent Change From Baseline,0.013149044713063437,0.5566037735849056,Parks,2020-05-07 18:19:24.103611,gaussian,identity,3_10_13,Cases,530,14,12,12540.64243087638,43.310334106221106,2014.4863517902609,0.4238450478715602,111.98500984898104,0.0,3,10,7,13,cases
snowDepth,0.916298535506837,0.5559419799780848,,0.013892347822139831,0.24716981132075472,Snowdepth,2020-05-07 18:19:24.103611,gaussian,identity,3_10_13,Cases,530,14,12,12540.64243087638,43.310334106221106,2014.4863517902609,0.4238450478715602,111.98500984898104,0.0,3,10,7,13,cases
precip,-2.6607339917687867,0.9557234745070227,,0.00135861139773846,0.9490566037735849,Precip,2020-05-07 18:19:24.103611,gaussian,identity,3_10_13,Cases,530,14,12,12540.64243087638,43.310334106221106,2014.4863517902609,0.4238450478715602,111.98500984898104,0.0,3,10,7,13,cases
snowfall,-30.378187649045508,0.2939129698378171,,0.02485802725158956,0.19056603773584907,Snowfall,2020-05-07 18:19:24.103611,gaussian,identity,3_10_13,Cases,530,14,12,12540.64243087638,43.310334106221106,2014.4863517902609,0.4238450478715602,111.98500984898104,0.0,3,10,7,13,cases
past_deaths,0.47851465270884935,3.0471052392996996e-13,Deaths,0.28168718280673194,0.6490566037735849,Past,2020-05-07 18:20:00.781610,gaussian,identity,3_10_13,Deaths,530,14,6,3.620072317819743,1.07696900358806,682.148113234012,0.5082140451131495,1.9026487636502285,0.0,3,10,7,13,deaths
presTendAvg,-1.6054313916888487,0.4370795094193656,,0.02653307576934226,0.35660377358490564,Prestendavg,2020-05-07 18:20:00.781610,gaussian,identity,3_10_13,Deaths,530,14,6,3.620072317819743,1.07696900358806,682.148113234012,0.5082140451131495,1.9026487636502285,0.0,3,10,7,13,deaths
cldCvrMin,0.025354651065215086,0.040848093646543154,,0.07966688044736973,0.7528301886792453,Cldcvrmin,2020-05-07 18:20:00.781610,gaussian,identity,3_10_13,Deaths,530,14,6,3.620072317819743,1.07696900358806,682.148113234012,0.5082140451131495,1.9026487636502285,0.0,3,10,7,13,deaths
past_cases,0.027302641127284335,1.3323057361786534e-34,Cases,0.5372085733703169,1.0,Past,2020-05-07 18:20:00.781610,gaussian,identity,3_10_13,Deaths,530,14,6,3.620072317819743,1.07696900358806,682.148113234012,0.5082140451131495,1.9026487636502285,0.0,3,10,7,13,deaths
precip,-2.5521698447642662,0.04095435241979839,,0.0749042876062392,0.9490566037735849,Precip,2020-05-07 18:20:00.781610,gaussian,identity,3_10_13,Deaths,530,14,6,3.620072317819743,1.07696900358806,682.148113234012,0.5082140451131495,1.9026487636502285,0.0,3,10,7,13,deaths
past_deaths,-6.549876179847302,0.0013529901112250091,Deaths,0.06528431128870466,0.6965648854961832,Past,2020-05-07 18:20:32.951132,gaussian,identity,4_11_14,Cases,524,14,12,12918.194884253257,41.798600156626264,2006.987328182157,0.472042049998565,113.65823720370318,0.0,4,11,7,14,cases
presTendAvg,-9.682729179573705,0.8979092705602638,,0.0023954332139305744,0.3893129770992366,Prestendavg,2020-05-07 18:20:32.951132,gaussian,identity,4_11_14,Cases,524,14,12,12918.194884253257,41.798600156626264,2006.987328182157,0.472042049998565,113.65823720370318,0.0,4,11,7,14,cases
windSpdMin,5.743843145531563,0.040763442446438,,0.03723680241550271,0.9980916030534351,Windspdmin,2020-05-07 18:20:32.951132,gaussian,identity,4_11_14,Cases,524,14,12,12918.194884253257,41.798600156626264,2006.987328182157,0.472042049998565,113.65823720370318,0.0,4,11,7,14,cases
cldCvrMin,0.04520632787575325,0.926314785203235,,0.0019909632932444154,0.7385496183206107,Cldcvrmin,2020-05-07 18:20:32.951132,gaussian,identity,4_11_14,Cases,524,14,12,12918.194884253257,41.798600156626264,2006.987328182157,0.472042049998565,113.65823720370318,0.0,4,11,7,14,cases
grocery_and_pharmacy_percent_change_from_baseline,1.55196040028785,5.220532625560711e-05,And Pharmacy Percent Change From Baseline,0.07501056030945256,0.08587786259541985,Grocery,2020-05-07 18:20:32.951132,gaussian,identity,4_11_14,Cases,524,14,12,12918.194884253257,41.798600156626264,2006.987328182157,0.472042049998565,113.65823720370318,0.0,4,11,7,14,cases
past_cases,1.932765217732284,1.166057815886133e-117,Cases,0.7434462231597955,1.0,Past,2020-05-07 18:20:32.951132,gaussian,identity,4_11_14,Cases,524,14,12,12918.194884253257,41.798600156626264,2006.987328182157,0.472042049998565,113.65823720370318,0.0,4,11,7,14,cases
spcHumMin,-0.7503976356892257,0.6357892714308311,,0.009782560105156329,1.0,Spchummin,2020-05-07 18:20:32.951132,gaussian,identity,4_11_14,Cases,524,14,12,12918.194884253257,41.798600156626264,2006.987328182157,0.472042049998565,113.65823720370318,0.0,4,11,7,14,cases
parks_percent_change_from_baseline,-0.1718571861687003,0.1288174773152676,Percent Change From Baseline,0.029726513460546687,0.5381679389312977,Parks,2020-05-07 18:20:32.951132,gaussian,identity,4_11_14,Cases,524,14,12,12918.194884253257,41.798600156626264,2006.987328182157,0.472042049998565,113.65823720370318,0.0,4,11,7,14,cases
snowDepth,0.2772803521172495,0.7990896942668801,,0.004632427707158695,0.2385496183206107,Snowdepth,2020-05-07 18:20:32.951132,gaussian,identity,4_11_14,Cases,524,14,12,12918.194884253257,41.798600156626264,2006.987328182157,0.472042049998565,113.65823720370318,0.0,4,11,7,14,cases
precip,-32.95171076602762,0.4685077812103655,,0.014234761048094008,0.9522900763358778,Precip,2020-05-07 18:20:32.951132,gaussian,identity,4_11_14,Cases,524,14,12,12918.194884253257,41.798600156626264,2006.987328182157,0.472042049998565,113.65823720370318,0.0,4,11,7,14,cases
snowfall,-22.43544481046365,0.3814647144846983,,0.01625944399841391,0.19083969465648856,Snowfall,2020-05-07 18:20:32.951132,gaussian,identity,4_11_14,Cases,524,14,12,12918.194884253257,41.798600156626264,2006.987328182157,0.472042049998565,113.65823720370318,0.0,4,11,7,14,cases
past_deaths,0.4837202801316012,1.9388617418973256e-14,Deaths,0.2925239263782514,0.6965648854961832,Past,2020-05-07 18:21:08.266297,gaussian,identity,4_11_14,Deaths,524,14,6,4.892213509108039,1.2564950018459835,726.5090303799263,0.5559805517910157,2.2118348738339484,0.0,4,11,7,14,deaths
cldCvrMin,0.031115542992014994,0.02564148006580775,,0.08314435494084957,0.7385496183206107,Cldcvrmin,2020-05-07 18:21:08.266297,gaussian,identity,4_11_14,Deaths,524,14,6,4.892213509108039,1.2564950018459835,726.5090303799263,0.5559805517910157,2.2118348738339484,0.0,4,11,7,14,deaths
past_cases,0.022205126754053502,3.7966152391813256e-34,Cases,0.5182210813907433,1.0,Past,2020-05-07 18:21:08.266297,gaussian,identity,4_11_14,Deaths,524,14,6,4.892213509108039,1.2564950018459835,726.5090303799263,0.5559805517910157,2.2118348738339484,0.0,4,11,7,14,deaths
parks_percent_change_from_baseline,-0.004611455177153778,0.13186565728991073,Percent Change From Baseline,0.048395572466965915,0.5381679389312977,Parks,2020-05-07 18:21:08.266297,gaussian,identity,4_11_14,Deaths,524,14,6,4.892213509108039,1.2564950018459835,726.5090303799263,0.5559805517910157,2.2118348738339484,0.0,4,11,7,14,deaths
precip,-2.2020420701395977,0.10612035030181521,,0.05771506482318989,0.9522900763358778,Precip,2020-05-07 18:21:08.266297,gaussian,identity,4_11_14,Deaths,524,14,6,4.892213509108039,1.2564950018459835,726.5090303799263,0.5559805517910157,2.2118348738339484,0.0,4,11,7,14,deaths
past_deaths,-7.207778981047255,0.003311121846613567,Deaths,0.07381525907720131,0.7403100775193798,Past,2020-05-07 18:21:42.933593,gaussian,identity,5_12_15,Cases,516,14,12,5279.700899492512,46.681014485639786,1840.110785195393,0.8367838819507981,72.66155035156153,0.0,5,12,7,15,cases
presTendAvg,6.317712208959989,0.9506125721165343,,0.0013640679871446328,0.3992248062015504,Prestendavg,2020-05-07 18:21:42.933593,gaussian,identity,5_12_15,Cases,516,14,12,5279.700899492512,46.681014485639786,1840.110785195393,0.8367838819507981,72.66155035156153,0.0,5,12,7,15,cases
windSpdMin,8.828387596820235,0.026471920429803186,,0.04990430415567583,0.9961240310077519,Windspdmin,2020-05-07 18:21:42.933593,gaussian,identity,5_12_15,Cases,516,14,12,5279.700899492512,46.681014485639786,1840.110785195393,0.8367838819507981,72.66155035156153,0.0,5,12,7,15,cases
cldCvrMin,-0.10068079447081278,0.885844995854697,,0.0037913469038336122,0.7325581395348837,Cldcvrmin,2020-05-07 18:21:42.933593,gaussian,identity,5_12_15,Cases,516,14,12,5279.700899492512,46.681014485639786,1840.110785195393,0.8367838819507981,72.66155035156153,0.0,5,12,7,15,cases
grocery_and_pharmacy_percent_change_from_baseline,2.796111646873177,3.8532971000342215e-07,And Pharmacy Percent Change From Baseline,0.11761681127622614,0.0755813953488372,Grocery,2020-05-07 18:21:42.933593,gaussian,identity,5_12_15,Cases,516,14,12,5279.700899492512,46.681014485639786,1840.110785195393,0.8367838819507981,72.66155035156153,0.0,5,12,7,15,cases
past_cases,1.7167019557958754,3.971720445338519e-82,Cases,0.6652204610302904,1.0,Past,2020-05-07 18:21:42.933593,gaussian,identity,5_12_15,Cases,516,14,12,5279.700899492512,46.681014485639786,1840.110785195393,0.8367838819507981,72.66155035156153,0.0,5,12,7,15,cases
spcHumMin,-1.658941868973153,0.44907591099987365,,0.018892277623382744,1.0,Spchummin,2020-05-07 18:21:42.933593,gaussian,identity,5_12_15,Cases,516,14,12,5279.700899492512,46.681014485639786,1840.110785195393,0.8367838819507981,72.66155035156153,0.0,5,12,7,15,cases
parks_percent_change_from_baseline,-0.17228932091788,0.2635081428979307,Percent Change From Baseline,0.026885937707211247,0.5368217054263565,Parks,2020-05-07 18:21:42.933593,gaussian,identity,5_12_15,Cases,516,14,12,5279.700899492512,46.681014485639786,1840.110785195393,0.8367838819507981,72.66155035156153,0.0,5,12,7,15,cases
snowDepth,0.12744003576233304,0.9319327610340857,,0.0018602965638614209,0.2364341085271318,Snowdepth,2020-05-07 18:21:42.933593,gaussian,identity,5_12_15,Cases,516,14,12,5279.700899492512,46.681014485639786,1840.110785195393,0.8367838819507981,72.66155035156153,0.0,5,12,7,15,cases
precip,-28.12131377923499,0.6635562406951396,,0.010184378867011748,0.9573643410852714,Precip,2020-05-07 18:21:42.933593,gaussian,identity,5_12_15,Cases,516,14,12,5279.700899492512,46.681014485639786,1840.110785195393,0.8367838819507981,72.66155035156153,0.0,5,12,7,15,cases
snowfall,-56.518890919278725,0.17274125423261255,,0.030464858808160897,0.18604651162790697,Snowfall,2020-05-07 18:21:42.933593,gaussian,identity,5_12_15,Cases,516,14,12,5279.700899492512,46.681014485639786,1840.110785195393,0.8367838819507981,72.66155035156153,0.0,5,12,7,15,cases
past_deaths,0.5196819473210113,1.2486625368808125e-13,Deaths,0.30397142808832706,0.7403100775193798,Past,2020-05-07 18:22:21.858058,gaussian,identity,5_12_15,Deaths,516,14,8,8.508561667918434,1.6241233585247004,809.6530465042038,0.651968657632008,2.9169438918015604,0.0,5,12,7,15,deaths
windSpdMin,0.06809492490231342,0.5420722562545468,,0.02198476377633302,0.9961240310077519,Windspdmin,2020-05-07 18:22:21.858058,gaussian,identity,5_12_15,Deaths,516,14,8,8.508561667918434,1.6241233585247004,809.6530465042038,0.651968657632008,2.9169438918015604,0.0,5,12,7,15,deaths
cldCvrMin,0.06019406855091255,0.0021126161254727536,,0.1294646000974641,0.7325581395348837,Cldcvrmin,2020-05-07 18:22:21.858058,gaussian,identity,5_12_15,Deaths,516,14,8,8.508561667918434,1.6241233585247004,809.6530465042038,0.651968657632008,2.9169438918015604,0.0,5,12,7,15,deaths
past_cases,0.018324870988543254,2.6467514253371024e-20,Cases,0.4055664941847647,1.0,Past,2020-05-07 18:22:21.858058,gaussian,identity,5_12_15,Deaths,516,14,8,8.508561667918434,1.6241233585247004,809.6530465042038,0.651968657632008,2.9169438918015604,0.0,5,12,7,15,deaths
grocery_and_pharmacy_percent_change_from_baseline,-0.00970601331833548,0.5136783246392485,And Pharmacy Percent Change From Baseline,0.023318801271788044,0.0755813953488372,Grocery,2020-05-07 18:22:21.858058,gaussian,identity,5_12_15,Deaths,516,14,8,8.508561667918434,1.6241233585247004,809.6530465042038,0.651968657632008,2.9169438918015604,0.0,5,12,7,15,deaths
precip,-3.8162951048628093,0.03704726424615097,,0.07893894845739105,0.9573643410852714,Precip,2020-05-07 18:22:21.858058,gaussian,identity,5_12_15,Deaths,516,14,8,8.508561667918434,1.6241233585247004,809.6530465042038,0.651968657632008,2.9169438918015604,0.0,5,12,7,15,deaths
