names,coefficients,p_value,variable,percentage,proportion,variable_category,time,family,link,model,outcome,obs,input_n_features,reg_n_features,mse,mae,aic,r2,RMSE,delta_mae_lasso
windSpdMin,0.10140236271422516,0.2833465849355744,,0.048996236111475314,0.9868173258003766,Windspdmin,2020-04-29 19:37:39.243373,gaussian,identity,0_4_11,Day 11 Delta Deaths,531,14,9,5.4799718769348935,1.7754955560085242,759.853256771816,-0.04815685776401035,2.3409339753472103,0.0
grocery_and_pharmacy_percent_change_from_baseline,0.040218878953202405,0.0017839205769859918,And Pharmacy Percent Change From Baseline,0.1479287504422989,0.24858757062146894,Grocery,2020-04-29 19:37:39.243373,gaussian,identity,0_4_11,Day 11 Delta Deaths,531,14,9,5.4799718769348935,1.7754955560085242,759.853256771816,-0.04815685776401035,2.3409339753472103,0.0
cldCvrMin,0.01840115814998636,0.1808462288374313,,0.061349372242824086,0.7137476459510358,Cldcvrmin,2020-04-29 19:37:39.243373,gaussian,identity,0_4_11,Day 11 Delta Deaths,531,14,9,5.4799718769348935,1.7754955560085242,759.853256771816,-0.04815685776401035,2.3409339753472103,0.0
spcHumMin,-0.1539999688451996,0.004984924783552426,,0.13245885105581154,1.0,Spchummin,2020-04-29 19:37:39.243373,gaussian,identity,0_4_11,Day 11 Delta Deaths,531,14,9,5.4799718769348935,1.7754955560085242,759.853256771816,-0.04815685776401035,2.3409339753472103,0.0
parks_percent_change_from_baseline,0.008847909081490725,0.058209536625694155,Percent Change From Baseline,0.09041573978910984,0.5536723163841808,Parks,2020-04-29 19:37:39.243373,gaussian,identity,0_4_11,Day 11 Delta Deaths,531,14,9,5.4799718769348935,1.7754955560085242,759.853256771816,-0.04815685776401035,2.3409339753472103,0.0
presTendAvg,-5.36975036152063,0.006331471945057577,,0.12085941032855921,0.4124293785310734,Prestendavg,2020-04-29 19:37:39.243373,gaussian,identity,0_4_11,Day 11 Delta Deaths,531,14,9,5.4799718769348935,1.7754955560085242,759.853256771816,-0.04815685776401035,2.3409339753472103,0.0
transit_stations_percent_change_from_baseline,-0.016898670130425165,0.11182847705485177,Stations Percent Change From Baseline,0.07636870871367347,0.018832391713747645,Transit,2020-04-29 19:37:39.243373,gaussian,identity,0_4_11,Day 11 Delta Deaths,531,14,9,5.4799718769348935,1.7754955560085242,759.853256771816,-0.04815685776401035,2.3409339753472103,0.0
deaths,5.007081028689494,0.6221167212498974,,0.017347617443924896,0.38721804511278196,Deaths,2020-04-29 19:37:45.588657,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.377392439912,70.33231507229458,2067.2477559000745,0.45541785226910636,122.78997268686035,0.0
snowDepth,-2.2135581377629987,0.6576607150799504,,0.016267771577728473,0.23308270676691728,Snowdepth,2020-04-29 19:37:45.588657,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.377392439912,70.33231507229458,2067.2477559000745,0.45541785226910636,122.78997268686035,0.0
windSpdMin,14.915309917267589,0.0020696172574913457,,0.1134063695797363,0.9906015037593985,Windspdmin,2020-04-29 19:37:45.588657,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.377392439912,70.33231507229458,2067.2477559000745,0.45541785226910636,122.78997268686035,0.0
grocery_and_pharmacy_percent_change_from_baseline,2.8480767461475844,1.956556653938089e-05,And Pharmacy Percent Change From Baseline,0.1568154839837399,0.17669172932330826,Grocery,2020-04-29 19:37:45.588657,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.377392439912,70.33231507229458,2067.2477559000745,0.45541785226910636,122.78997268686035,0.0
cldCvrMin,-0.6562921401181954,0.4458249496179879,,0.03393963739458249,0.6879699248120301,Cldcvrmin,2020-04-29 19:37:45.588657,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.377392439912,70.33231507229458,2067.2477559000745,0.45541785226910636,122.78997268686035,0.0
spcHumMin,-5.036444064635367,0.07711616256377508,,0.06898047921211183,1.0,Spchummin,2020-04-29 19:37:45.588657,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.377392439912,70.33231507229458,2067.2477559000745,0.45541785226910636,122.78997268686035,0.0
parks_percent_change_from_baseline,0.22793470479073785,0.3235565887127675,Percent Change From Baseline,0.03689136469329204,0.5601503759398496,Parks,2020-04-29 19:37:45.588657,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.377392439912,70.33231507229458,2067.2477559000745,0.45541785226910636,122.78997268686035,0.0
cases,7.80207846207075,7.2576313861389485e-34,,0.4995465545725455,1.0,Cases,2020-04-29 19:37:45.588657,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.377392439912,70.33231507229458,2067.2477559000745,0.45541785226910636,122.78997268686035,0.0
snowfall,1.331975563872419,0.9790563477311203,,0.0009824398495925997,0.17857142857142858,Snowfall,2020-04-29 19:37:45.588657,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.377392439912,70.33231507229458,2067.2477559000745,0.45541785226910636,122.78997268686035,0.0
precip,115.63830865145431,0.1798201060296285,,0.05582228169274584,0.8834586466165414,Precip,2020-04-29 19:37:45.588657,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.377392439912,70.33231507229458,2067.2477559000745,0.45541785226910636,122.78997268686035,0.0
deaths,1.092252488806227,6.067537815017227e-08,,0.22771783581548125,0.38721804511278196,Deaths,2020-04-29 19:37:52.890890,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.653802070293133,1.6376624941776228,819.1850533234343,0.48531202687590846,2.766550572516818,0.0
windSpdMin,0.04206062049133672,0.6558209159348114,,0.019244189696829016,0.9906015037593985,Windspdmin,2020-04-29 19:37:52.890890,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.653802070293133,1.6376624941776228,819.1850533234343,0.48531202687590846,2.766550572516818,0.0
cldCvrMin,0.001665814766521341,0.9073746117964862,,0.005183886575082786,0.6879699248120301,Cldcvrmin,2020-04-29 19:37:52.890890,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.653802070293133,1.6376624941776228,819.1850533234343,0.48531202687590846,2.766550572516818,0.0
spcHumMin,-0.09788593136002907,0.07401984861604533,,0.08067542416550567,1.0,Spchummin,2020-04-29 19:37:52.890890,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.653802070293133,1.6376624941776228,819.1850533234343,0.48531202687590846,2.766550572516818,0.0
parks_percent_change_from_baseline,0.005301692881462823,0.23405865419204397,Percent Change From Baseline,0.051635408869503935,0.5601503759398496,Parks,2020-04-29 19:37:52.890890,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.653802070293133,1.6376624941776228,819.1850533234343,0.48531202687590846,2.766550572516818,0.0
cases,0.13595444453837383,5.3642759462634755e-30,,0.5238149052889259,1.0,Cases,2020-04-29 19:37:52.890890,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.653802070293133,1.6376624941776228,819.1850533234343,0.48531202687590846,2.766550572516818,0.0
presTendAvg,-2.8479533065780855,0.156653650581713,,0.05872454625087275,0.38533834586466165,Prestendavg,2020-04-29 19:37:52.890890,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.653802070293133,1.6376624941776228,819.1850533234343,0.48531202687590846,2.766550572516818,0.0
snowfall,0.7435933378956847,0.43746322397708937,,0.03300380333779865,0.17857142857142858,Snowfall,2020-04-29 19:37:52.890890,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.653802070293133,1.6376624941776228,819.1850533234343,0.48531202687590846,2.766550572516818,0.0
deaths,6.98860704763056,0.4482838588936985,,0.025465284180814604,0.4666666666666667,Deaths,2020-04-29 19:37:59.724234,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736669,77.7752817407138,2015.4795521279161,0.476414767206632,116.69566506831634,0.0
snowDepth,-2.1709084083934806,0.5908580864066846,,0.01831107814284775,0.22476190476190477,Snowdepth,2020-04-29 19:37:59.724234,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736669,77.7752817407138,2015.4795521279161,0.476414767206632,116.69566506831634,0.0
windSpdMin,22.683066866304507,0.0003829633317028247,,0.12024752479432706,0.9904761904761905,Windspdmin,2020-04-29 19:37:59.724234,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736669,77.7752817407138,2015.4795521279161,0.476414767206632,116.69566506831634,0.0
grocery_and_pharmacy_percent_change_from_baseline,4.3076019559642855,1.8279157741199448e-07,And Pharmacy Percent Change From Baseline,0.17490937660589495,0.15047619047619049,Grocery,2020-04-29 19:37:59.724234,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736669,77.7752817407138,2015.4795521279161,0.476414767206632,116.69566506831634,0.0
cldCvrMin,-0.3525287678348481,0.7610751914381306,,0.012554154267851173,0.6819047619047619,Cldcvrmin,2020-04-29 19:37:59.724234,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736669,77.7752817407138,2015.4795521279161,0.476414767206632,116.69566506831634,0.0
spcHumMin,-6.89532754590436,0.05749550209960353,,0.06873098512332226,1.0,Spchummin,2020-04-29 19:37:59.724234,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736669,77.7752817407138,2015.4795521279161,0.476414767206632,116.69566506831634,0.0
parks_percent_change_from_baseline,0.10719595877129416,0.7152202283365432,Percent Change From Baseline,0.012582710046478327,0.5504761904761905,Parks,2020-04-29 19:37:59.724234,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736669,77.7752817407138,2015.4795521279161,0.476414767206632,116.69566506831634,0.0
cases,7.356636690508415,1.3691469626783147e-40,,0.5115699010319747,1.0,Cases,2020-04-29 19:37:59.724234,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736669,77.7752817407138,2015.4795521279161,0.476414767206632,116.69566506831634,0.0
presTendAvg,-34.97702310083133,0.7855415412558141,,0.008932665819967218,0.3580952380952381,Prestendavg,2020-04-29 19:37:59.724234,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736669,77.7752817407138,2015.4795521279161,0.476414767206632,116.69566506831634,0.0
snowfall,-56.688932951179716,0.2729460859963708,,0.03639981032258909,0.16380952380952382,Snowfall,2020-04-29 19:37:59.724234,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736669,77.7752817407138,2015.4795521279161,0.476414767206632,116.69566506831634,0.0
precip,29.16593474169462,0.7910322299858673,,0.010296509663932614,0.8819047619047619,Precip,2020-04-29 19:37:59.724234,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736669,77.7752817407138,2015.4795521279161,0.476414767206632,116.69566506831634,0.0
deaths,1.1643358719921273,1.8241816581021305e-12,,0.23428298956121907,0.4666666666666667,Deaths,2020-04-29 19:38:06.665086,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.7163547145758,1.7164552046365453,783.5300419126264,0.5291787538226148,2.5915930842969543,0.0
windSpdMin,0.12806354705950054,0.26113778447777536,,0.03748905327984925,0.9904761904761905,Windspdmin,2020-04-29 19:38:06.665086,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.7163547145758,1.7164552046365453,783.5300419126264,0.5291787538226148,2.5915930842969543,0.0
grocery_and_pharmacy_percent_change_from_baseline,0.010840159712096965,0.4554583205950128,And Pharmacy Percent Change From Baseline,0.024306239978699164,0.15047619047619049,Grocery,2020-04-29 19:38:06.665086,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.7163547145758,1.7164552046365453,783.5300419126264,0.5291787538226148,2.5915930842969543,0.0
cldCvrMin,0.009630651364124696,0.5781131834143567,,0.018938829468800777,0.6819047619047619,Cldcvrmin,2020-04-29 19:38:06.665086,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.7163547145758,1.7164552046365453,783.5300419126264,0.5291787538226148,2.5915930842969543,0.0
spcHumMin,-0.11289302591207545,0.05863104598377027,,0.06213972908169933,1.0,Spchummin,2020-04-29 19:38:06.665086,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.7163547145758,1.7164552046365453,783.5300419126264,0.5291787538226148,2.5915930842969543,0.0
cases,0.1417319868316701,3.9440691108357376e-45,,0.5442496077660489,1.0,Cases,2020-04-29 19:38:06.665086,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.7163547145758,1.7164552046365453,783.5300419126264,0.5291787538226148,2.5915930842969543,0.0
presTendAvg,2.781652247877133,0.23133196295427083,,0.03922885681033808,0.3580952380952381,Prestendavg,2020-04-29 19:38:06.665086,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.7163547145758,1.7164552046365453,783.5300419126264,0.5291787538226148,2.5915930842969543,0.0
snowfall,-1.1102006265663926,0.22550885036856172,,0.039364694053345216,0.16380952380952382,Snowfall,2020-04-29 19:38:06.665086,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.7163547145758,1.7164552046365453,783.5300419126264,0.5291787538226148,2.5915930842969543,0.0
deaths,4.271747511080308,0.5918760255763044,,0.01959658922601464,0.5242718446601942,Deaths,2020-04-29 19:38:13.771339,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645554,89.14680490700076,2174.3749655359447,0.5647128122953463,207.8792921059131,0.0
snowDepth,-0.37255712943084396,0.8915540778247477,,0.004906377774239874,0.21941747572815534,Snowdepth,2020-04-29 19:38:13.771339,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645554,89.14680490700076,2174.3749655359447,0.5647128122953463,207.8792921059131,0.0
windSpdMin,13.295029854621964,0.029524184978878466,,0.080948553779181,0.9883495145631068,Windspdmin,2020-04-29 19:38:13.771339,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645554,89.14680490700076,2174.3749655359447,0.5647128122953463,207.8792921059131,0.0
grocery_and_pharmacy_percent_change_from_baseline,3.069551158597539,0.00015555091992565552,And Pharmacy Percent Change From Baseline,0.1357104065247953,0.13009708737864079,Grocery,2020-04-29 19:38:13.771339,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645554,89.14680490700076,2174.3749655359447,0.5647128122953463,207.8792921059131,0.0
cldCvrMin,-0.44857586772392616,0.6804375048027673,,0.017940217744952042,0.6601941747572816,Cldcvrmin,2020-04-29 19:38:13.771339,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645554,89.14680490700076,2174.3749655359447,0.5647128122953463,207.8792921059131,0.0
spcHumMin,-3.204120108718345,0.37066645223260963,,0.035395559081847966,1.0,Spchummin,2020-04-29 19:38:13.771339,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645554,89.14680490700076,2174.3749655359447,0.5647128122953463,207.8792921059131,0.0
parks_percent_change_from_baseline,0.04533850777103086,0.873153660547341,Percent Change From Baseline,0.0060292657768070065,0.5436893203883495,Parks,2020-04-29 19:38:13.771339,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645554,89.14680490700076,2174.3749655359447,0.5647128122953463,207.8792921059131,0.0
cases,5.854579762406903,1.692178393630636e-48,,0.6395463068387226,1.0,Cases,2020-04-29 19:38:13.771339,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645554,89.14680490700076,2174.3749655359447,0.5647128122953463,207.8792921059131,0.0
presTendAvg,-93.49072011265207,0.4934209427518378,,0.02517342446819121,0.4077669902912621,Prestendavg,2020-04-29 19:38:13.771339,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645554,89.14680490700076,2174.3749655359447,0.5647128122953463,207.8792921059131,0.0
snowfall,-4.361558591244744,0.9270199132936399,,0.003307828085580469,0.1553398058252427,Snowfall,2020-04-29 19:38:13.771339,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645554,89.14680490700076,2174.3749655359447,0.5647128122953463,207.8792921059131,0.0
precip,78.13017058991575,0.4504448825444639,,0.03144547069966773,0.8737864077669902,Precip,2020-04-29 19:38:13.771339,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645554,89.14680490700076,2174.3749655359447,0.5647128122953463,207.8792921059131,0.0
cases,0.10864248464326633,1.8467786997725127e-48,,0.6475910601094945,1.0,Cases,2020-04-29 19:38:20.813194,gaussian,identity,3_7_14,Day 14 Delta Deaths,515,14,5,10.381374195696337,1.998082682850576,835.2845615445998,0.6449548285032871,3.222013996818812,0.0
spcHumMin,-0.10430737566327128,0.09475644407780126,,0.06287527463455943,1.0,Spchummin,2020-04-29 19:38:20.813194,gaussian,identity,3_7_14,Day 14 Delta Deaths,515,14,5,10.381374195696337,1.998082682850576,835.2845615445998,0.6449548285032871,3.222013996818812,0.0
snowfall,0.5781142398031481,0.5203395269011911,,0.023924329403961664,0.1553398058252427,Snowfall,2020-04-29 19:38:20.813194,gaussian,identity,3_7_14,Day 14 Delta Deaths,515,14,5,10.381374195696337,1.998082682850576,835.2845615445998,0.6449548285032871,3.222013996818812,0.0
deaths,1.061068775284159,9.389441376184168e-12,,0.2656093358519845,0.5242718446601942,Deaths,2020-04-29 19:38:20.813194,gaussian,identity,3_7_14,Day 14 Delta Deaths,515,14,5,10.381374195696337,1.998082682850576,835.2845615445998,0.6449548285032871,3.222013996818812,0.0
deaths,2.0062940343817437,0.7808589322206843,,0.007412839465500417,0.5769980506822612,Deaths,2020-04-29 19:38:27.551468,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513927,109.9292173238436,2214.549270720026,0.40699511841012825,235.87261158332748,0.0
snowDepth,0.061549668231058334,0.9805724600849047,,0.0006162197288466338,0.2124756335282651,Snowdepth,2020-04-29 19:38:27.551468,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513927,109.9292173238436,2214.549270720026,0.40699511841012825,235.87261158332748,0.0
windSpdMin,20.91540234461084,0.002377176626839459,,0.08040523730269945,0.9941520467836257,Windspdmin,2020-04-29 19:38:27.551468,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513927,109.9292173238436,2214.549270720026,0.40699511841012825,235.87261158332748,0.0
grocery_and_pharmacy_percent_change_from_baseline,4.8138594883235735,4.6316332286420136e-07,And Pharmacy Percent Change From Baseline,0.13029083173023084,0.10916179337231968,Grocery,2020-04-29 19:38:27.551468,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513927,109.9292173238436,2214.549270720026,0.40699511841012825,235.87261158332748,0.0
cldCvrMin,-0.38853972379219764,0.7266249810494279,,0.01068484964920585,0.6549707602339181,Cldcvrmin,2020-04-29 19:38:27.551468,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513927,109.9292173238436,2214.549270720026,0.40699511841012825,235.87261158332748,0.0
spcHumMin,-4.508682487769615,0.25824579108180123,,0.03246780989287074,1.0,Spchummin,2020-04-29 19:38:27.551468,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513927,109.9292173238436,2214.549270720026,0.40699511841012825,235.87261158332748,0.0
parks_percent_change_from_baseline,-0.036533120879316844,0.9041902677443951,Percent Change From Baseline,0.003287193248998777,0.5321637426900585,Parks,2020-04-29 19:38:27.551468,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513927,109.9292173238436,2214.549270720026,0.40699511841012825,235.87261158332748,0.0
cases,5.936026723688356,2.395375287327213e-69,,0.6215394538604214,1.0,Cases,2020-04-29 19:38:27.551468,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513927,109.9292173238436,2214.549270720026,0.40699511841012825,235.87261158332748,0.0
presTendAvg,-260.8480886728961,0.047422250180062686,,0.05137774729589552,0.4405458089668616,Prestendavg,2020-04-29 19:38:27.551468,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513927,109.9292173238436,2214.549270720026,0.40699511841012825,235.87261158332748,0.0
snowfall,-52.03254811950823,0.34366063986006,,0.024582161512924548,0.15594541910331383,Snowfall,2020-04-29 19:38:27.551468,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513927,109.9292173238436,2214.549270720026,0.40699511841012825,235.87261158332748,0.0
precip,144.89564593817633,0.1888337754972801,,0.03733565631240593,0.8810916179337231,Precip,2020-04-29 19:38:27.551468,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513927,109.9292173238436,2214.549270720026,0.40699511841012825,235.87261158332748,0.0
deaths,0.9482903111019326,1.1613817687221297e-08,,0.17604251481291083,0.5769980506822612,Deaths,2020-04-29 19:38:34.667084,gaussian,identity,4_8_15,Day 15 Delta Deaths,513,14,7,19.259251805069866,2.471251925733218,937.5431113648184,-0.12378455734398841,4.38853640808298,0.0
windSpdMin,0.15369832850087675,0.32084989137145414,,0.02968749108282665,0.9941520467836257,Windspdmin,2020-04-29 19:38:34.667084,gaussian,identity,4_8_15,Day 15 Delta Deaths,513,14,7,19.259251805069866,2.471251925733218,937.5431113648184,-0.12378455734398841,4.38853640808298,0.0
cldCvrMin,0.03482251439272241,0.11079426370181777,,0.04811487394032342,0.6549707602339181,Cldcvrmin,2020-04-29 19:38:34.667084,gaussian,identity,4_8_15,Day 15 Delta Deaths,513,14,7,19.259251805069866,2.471251925733218,937.5431113648184,-0.12378455734398841,4.38853640808298,0.0
spcHumMin,-0.10934599662761611,0.18154806209336305,,0.03956329613517905,1.0,Spchummin,2020-04-29 19:38:34.667084,gaussian,identity,4_8_15,Day 15 Delta Deaths,513,14,7,19.259251805069866,2.471251925733218,937.5431113648184,-0.12378455734398841,4.38853640808298,0.0
cases,0.12817976615835072,2.337692543983142e-66,,0.6743394490600297,1.0,Cases,2020-04-29 19:38:34.667084,gaussian,identity,4_8_15,Day 15 Delta Deaths,513,14,7,19.259251805069866,2.471251925733218,937.5431113648184,-0.12378455734398841,4.38853640808298,0.0
snowfall,1.3587216313958725,0.26763694804464977,,0.03225237496873033,0.15594541910331383,Snowfall,2020-04-29 19:38:34.667084,gaussian,identity,4_8_15,Day 15 Delta Deaths,513,14,7,19.259251805069866,2.471251925733218,937.5431113648184,-0.12378455734398841,4.38853640808298,0.0
deaths,2.874756683555892,0.689528623578674,,0.009897055516356371,0.6170634920634921,Deaths,2020-04-29 19:38:42.040087,gaussian,identity,5_9_16,Day 16 Delta Cases,504,14,12,90389.34997913596,114.70262103299746,2248.9623721579296,0.4772452277621785,300.64821632455426,0.0
snowDepth,2.4205644181811357,0.743338997605433,,0.008051034066554674,0.21626984126984128,Snowdepth,2020-04-29 19:38:42.040087,gaussian,identity,5_9_16,Day 16 Delta Cases,504,14,12,90389.34997913596,114.70262103299746,2248.9623721579296,0.4772452277621785,300.64821632455426,0.0
windSpdMin,9.314574519782703,0.19138043032737562,,0.03159641541013006,0.9920634920634921,Windspdmin,2020-04-29 19:38:42.040087,gaussian,identity,5_9_16,Day 16 Delta Cases,504,14,12,90389.34997913596,114.70262103299746,2248.9623721579296,0.4772452277621785,300.64821632455426,0.0
grocery_and_pharmacy_percent_change_from_baseline,3.693089107151617,8.692619039291477e-05,And Pharmacy Percent Change From Baseline,0.09324078112698041,0.08333333333333333,Grocery,2020-04-29 19:38:42.040087,gaussian,identity,5_9_16,Day 16 Delta Cases,504,14,12,90389.34997913596,114.70262103299746,2248.9623721579296,0.4772452277621785,300.64821632455426,0.0
cldCvrMin,-0.39761777088801,0.6931585386744077,,0.011195912034682322,0.6567460317460317,Cldcvrmin,2020-04-29 19:38:42.040087,gaussian,identity,5_9_16,Day 16 Delta Cases,504,14,12,90389.34997913596,114.70262103299746,2248.9623721579296,0.4772452277621785,300.64821632455426,0.0
spcHumMin,-2.5629209210002677,0.47794814915078077,,0.018454825517035298,1.0,Spchummin,2020-04-29 19:38:42.040087,gaussian,identity,5_9_16,Day 16 Delta Cases,504,14,12,90389.34997913596,114.70262103299746,2248.9623721579296,0.4772452277621785,300.64821632455426,0.0
