names,coefficients,p_value,variable,percentage,proportion,variable_category,time,family,link,model,outcome,obs,input_n_features,reg_n_features,mse,mae,aic,r2,RMSE,delta_mae_lasso
precip,115.63830865145391,0.1798201060296285,,0.055822281692745654,0.8834586466165414,Precip,2020-05-01 04:41:15.494773,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.37739243992,70.3323150722946,2067.2477559000745,0.455417852269106,122.78997268686038,0.0
grocery_and_pharmacy_percent_change_from_baseline,2.848076746147585,1.956556653938089e-05,And Pharmacy Percent Change From Baseline,0.1568154839837399,0.17669172932330826,Grocery,2020-05-01 04:41:15.494773,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.37739243992,70.3323150722946,2067.2477559000745,0.455417852269106,122.78997268686038,0.0
snowfall,1.3319755638722734,0.9790563477311203,,0.0009824398495924924,0.17857142857142858,Snowfall,2020-05-01 04:41:15.494773,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.37739243992,70.3323150722946,2067.2477559000745,0.455417852269106,122.78997268686038,0.0
spcHumMin,-5.036444064635393,0.07711616256377508,,0.06898047921211219,1.0,Spchummin,2020-05-01 04:41:15.494773,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.37739243992,70.3323150722946,2067.2477559000745,0.455417852269106,122.78997268686038,0.0
cldCvrMin,-0.6562921401181928,0.4458249496179879,,0.03393963739458236,0.6879699248120301,Cldcvrmin,2020-05-01 04:41:15.494773,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.37739243992,70.3323150722946,2067.2477559000745,0.455417852269106,122.78997268686038,0.0
cases,7.802078462070756,7.257631386138425e-34,,0.4995465545725458,1.0,Cases,2020-05-01 04:41:15.494773,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.37739243992,70.3323150722946,2067.2477559000745,0.455417852269106,122.78997268686038,0.0
parks_percent_change_from_baseline,0.2279347047907373,0.3235565887127675,Percent Change From Baseline,0.03689136469329195,0.5601503759398496,Parks,2020-05-01 04:41:15.494773,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.37739243992,70.3323150722946,2067.2477559000745,0.455417852269106,122.78997268686038,0.0
deaths,5.007081028689468,0.6221167212498974,,0.017347617443924806,0.38721804511278196,Deaths,2020-05-01 04:41:15.494773,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.37739243992,70.3323150722946,2067.2477559000745,0.455417852269106,122.78997268686038,0.0
windSpdMin,14.915309917267583,0.0020696172574913457,,0.11340636957973625,0.9906015037593985,Windspdmin,2020-05-01 04:41:15.494773,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.37739243992,70.3323150722946,2067.2477559000745,0.455417852269106,122.78997268686038,0.0
snowfall,0.7435933378956842,0.43746322397708937,,0.033003803337798635,0.17857142857142858,Snowfall,2020-05-01 04:41:22.162012,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.6538020702931355,1.637662494177622,819.1850533234343,0.48531202687590835,2.7665505725168185,0.0
spcHumMin,-0.09788593136002911,0.07401984861604533,,0.08067542416550573,1.0,Spchummin,2020-05-01 04:41:22.162012,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.6538020702931355,1.637662494177622,819.1850533234343,0.48531202687590835,2.7665505725168185,0.0
cldCvrMin,0.001665814766521385,0.9073746117964862,,0.005183886575082924,0.6879699248120301,Cldcvrmin,2020-05-01 04:41:22.162012,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.6538020702931355,1.637662494177622,819.1850533234343,0.48531202687590835,2.7665505725168185,0.0
cases,0.13595444453837374,5.364275946263784e-30,,0.5238149052889257,1.0,Cases,2020-05-01 04:41:22.162012,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.6538020702931355,1.637662494177622,819.1850533234343,0.48531202687590835,2.7665505725168185,0.0
parks_percent_change_from_baseline,0.005301692881462827,0.23405865419204397,Percent Change From Baseline,0.05163540886950399,0.5601503759398496,Parks,2020-05-01 04:41:22.162012,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.6538020702931355,1.637662494177622,819.1850533234343,0.48531202687590835,2.7665505725168185,0.0
deaths,1.0922524888062264,6.067537815017227e-08,,0.22771783581548116,0.38721804511278196,Deaths,2020-05-01 04:41:22.162012,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.6538020702931355,1.637662494177622,819.1850533234343,0.48531202687590835,2.7665505725168185,0.0
windSpdMin,0.042060620491336596,0.6558209159348114,,0.019244189696828964,0.9906015037593985,Windspdmin,2020-05-01 04:41:22.162012,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.6538020702931355,1.637662494177622,819.1850533234343,0.48531202687590835,2.7665505725168185,0.0
presTendAvg,-2.847953306578085,0.156653650581713,,0.058724546250872756,0.38533834586466165,Prestendavg,2020-05-01 04:41:22.162012,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.6538020702931355,1.637662494177622,819.1850533234343,0.48531202687590835,2.7665505725168185,0.0
snowDepth,-2.17090840839348,0.5908580864066846,,0.01831107814284775,0.22476190476190477,Snowdepth,2020-05-01 04:41:28.987012,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.87824573666,77.77528174071375,2015.4795521279161,0.47641476720663234,116.69566506831632,0.0
precip,29.16593474169484,0.7910322299858673,,0.010296509663932694,0.8819047619047619,Precip,2020-05-01 04:41:28.987012,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.87824573666,77.77528174071375,2015.4795521279161,0.47641476720663234,116.69566506831632,0.0
grocery_and_pharmacy_percent_change_from_baseline,4.3076019559642855,1.8279157741199448e-07,And Pharmacy Percent Change From Baseline,0.174909376605895,0.15047619047619049,Grocery,2020-05-01 04:41:28.987012,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.87824573666,77.77528174071375,2015.4795521279161,0.47641476720663234,116.69566506831632,0.0
snowfall,-56.688932951179716,0.2729460859963708,,0.0363998103225891,0.16380952380952382,Snowfall,2020-05-01 04:41:28.987012,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.87824573666,77.77528174071375,2015.4795521279161,0.47641476720663234,116.69566506831632,0.0
spcHumMin,-6.895327545904359,0.05749550209960353,,0.06873098512332228,1.0,Spchummin,2020-05-01 04:41:28.987012,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.87824573666,77.77528174071375,2015.4795521279161,0.47641476720663234,116.69566506831632,0.0
cldCvrMin,-0.35252876783484893,0.7610751914381306,,0.012554154267851204,0.6819047619047619,Cldcvrmin,2020-05-01 04:41:28.987012,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.87824573666,77.77528174071375,2015.4795521279161,0.47641476720663234,116.69566506831632,0.0
cases,7.35663669050841,1.369146962678452e-40,,0.5115699010319745,1.0,Cases,2020-05-01 04:41:28.987012,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.87824573666,77.77528174071375,2015.4795521279161,0.47641476720663234,116.69566506831632,0.0
parks_percent_change_from_baseline,0.10719595877129433,0.7152202283365432,Percent Change From Baseline,0.01258271004647835,0.5504761904761905,Parks,2020-05-01 04:41:28.987012,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.87824573666,77.77528174071375,2015.4795521279161,0.47641476720663234,116.69566506831632,0.0
deaths,6.988607047630569,0.4482838588936985,,0.025465284180814642,0.4666666666666667,Deaths,2020-05-01 04:41:28.987012,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.87824573666,77.77528174071375,2015.4795521279161,0.47641476720663234,116.69566506831632,0.0
windSpdMin,22.6830668663045,0.0003829633317028247,,0.12024752479432706,0.9904761904761905,Windspdmin,2020-05-01 04:41:28.987012,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.87824573666,77.77528174071375,2015.4795521279161,0.47641476720663234,116.69566506831632,0.0
presTendAvg,-34.97702310083121,0.7855415412558141,,0.008932665819967189,0.3580952380952381,Prestendavg,2020-05-01 04:41:28.987012,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.87824573666,77.77528174071375,2015.4795521279161,0.47641476720663234,116.69566506831632,0.0
grocery_and_pharmacy_percent_change_from_baseline,0.010840159712096975,0.4554583205950128,And Pharmacy Percent Change From Baseline,0.024306239978699202,0.15047619047619049,Grocery,2020-05-01 04:41:36.208861,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.716354714575803,1.7164552046365449,783.5300419126265,0.5291787538226147,2.591593084296955,0.0
snowfall,-1.1102006265663917,0.22550885036856172,,0.03936469405334521,0.16380952380952382,Snowfall,2020-05-01 04:41:36.208861,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.716354714575803,1.7164552046365449,783.5300419126265,0.5291787538226147,2.591593084296955,0.0
spcHumMin,-0.11289302591207517,0.05863104598377027,,0.06213972908169922,1.0,Spchummin,2020-05-01 04:41:36.208861,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.716354714575803,1.7164552046365449,783.5300419126265,0.5291787538226147,2.591593084296955,0.0
cldCvrMin,0.009630651364124715,0.5781131834143567,,0.018938829468800825,0.6819047619047619,Cldcvrmin,2020-05-01 04:41:36.208861,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.716354714575803,1.7164552046365449,783.5300419126265,0.5291787538226147,2.591593084296955,0.0
cases,0.14173198683167007,3.94406911083585e-45,,0.5442496077660491,1.0,Cases,2020-05-01 04:41:36.208861,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.716354714575803,1.7164552046365449,783.5300419126265,0.5291787538226147,2.591593084296955,0.0
deaths,1.164335871992127,1.8241816581021305e-12,,0.23428298956121915,0.4666666666666667,Deaths,2020-05-01 04:41:36.208861,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.716354714575803,1.7164552046365449,783.5300419126265,0.5291787538226147,2.591593084296955,0.0
windSpdMin,0.1280635470595006,0.26113778447777536,,0.037489053279849284,0.9904761904761905,Windspdmin,2020-05-01 04:41:36.208861,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.716354714575803,1.7164552046365449,783.5300419126265,0.5291787538226147,2.591593084296955,0.0
presTendAvg,2.781652247877134,0.23133196295427083,,0.039228856810338116,0.3580952380952381,Prestendavg,2020-05-01 04:41:36.208861,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.716354714575803,1.7164552046365449,783.5300419126265,0.5291787538226147,2.591593084296955,0.0
snowDepth,-0.37255712943084585,0.8915540778247477,,0.004906377774239898,0.21941747572815534,Snowdepth,2020-05-01 04:41:43.443868,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645553,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
precip,78.13017058991576,0.4504448825444639,,0.03144547069966773,0.8737864077669902,Precip,2020-05-01 04:41:43.443868,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645553,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
grocery_and_pharmacy_percent_change_from_baseline,3.069551158597538,0.00015555091992565552,And Pharmacy Percent Change From Baseline,0.13571040652479524,0.13009708737864079,Grocery,2020-05-01 04:41:43.443868,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645553,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
snowfall,-4.361558591244682,0.9270199132936399,,0.003307828085580421,0.1553398058252427,Snowfall,2020-05-01 04:41:43.443868,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645553,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
spcHumMin,-3.204120108718349,0.37066645223260963,,0.035395559081848,1.0,Spchummin,2020-05-01 04:41:43.443868,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645553,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
cldCvrMin,-0.4485758677239276,0.6804375048027673,,0.017940217744952098,0.6601941747572816,Cldcvrmin,2020-05-01 04:41:43.443868,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645553,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
cases,5.854579762406904,1.692178393630636e-48,,0.6395463068387225,1.0,Cases,2020-05-01 04:41:43.443868,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645553,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
parks_percent_change_from_baseline,0.045338507771031114,0.873153660547341,Percent Change From Baseline,0.006029265776807039,0.5436893203883495,Parks,2020-05-01 04:41:43.443868,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645553,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
deaths,4.271747511080307,0.5918760255763044,,0.019596589226014628,0.5242718446601942,Deaths,2020-05-01 04:41:43.443868,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645553,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
windSpdMin,13.295029854621966,0.029524184978878466,,0.08094855377918099,0.9883495145631068,Windspdmin,2020-05-01 04:41:43.443868,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645553,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
presTendAvg,-93.49072011265234,0.4934209427518378,,0.02517342446819128,0.4077669902912621,Prestendavg,2020-05-01 04:41:43.443868,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.80008645553,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
spcHumMin,-0.10430737566327114,0.09475644407780126,,0.06287527463455936,1.0,Spchummin,2020-05-01 04:41:50.772273,gaussian,identity,3_7_14,Day 14 Delta Deaths,515,14,5,10.381374195696335,1.998082682850575,835.2845615445998,0.6449548285032872,3.222013996818812,0.0
cases,0.10864248464326633,1.8467786997725127e-48,,0.6475910601094946,1.0,Cases,2020-05-01 04:41:50.772273,gaussian,identity,3_7_14,Day 14 Delta Deaths,515,14,5,10.381374195696335,1.998082682850575,835.2845615445998,0.6449548285032872,3.222013996818812,0.0
deaths,1.0610687752841585,9.389441376184168e-12,,0.26560933585198443,0.5242718446601942,Deaths,2020-05-01 04:41:50.772273,gaussian,identity,3_7_14,Day 14 Delta Deaths,515,14,5,10.381374195696335,1.998082682850575,835.2845615445998,0.6449548285032872,3.222013996818812,0.0
snowfall,0.5781142398031489,0.5203395269011911,,0.0239243294039617,0.1553398058252427,Snowfall,2020-05-01 04:41:50.772273,gaussian,identity,3_7_14,Day 14 Delta Deaths,515,14,5,10.381374195696335,1.998082682850575,835.2845615445998,0.6449548285032872,3.222013996818812,0.0
snowDepth,0.06154966823105872,0.9805724600849047,,0.0006162197288466375,0.2124756335282651,Snowdepth,2020-05-01 04:41:58.388601,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513927,109.92921732384355,2214.549270720026,0.40699511841012825,235.87261158332748,0.0
precip,144.8956459381763,0.1888337754972801,,0.037335656312405915,0.8810916179337231,Precip,2020-05-01 04:41:58.388601,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513927,109.92921732384355,2214.549270720026,0.40699511841012825,235.87261158332748,0.0
grocery_and_pharmacy_percent_change_from_baseline,4.813859488323574,4.6316332286420136e-07,And Pharmacy Percent Change From Baseline,0.13029083173023087,0.10916179337231968,Grocery,2020-05-01 04:41:58.388601,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513927,109.92921732384355,2214.549270720026,0.40699511841012825,235.87261158332748,0.0
snowfall,-52.03254811950821,0.34366063986006,,0.024582161512924534,0.15594541910331383,Snowfall,2020-05-01 04:41:58.388601,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513927,109.92921732384355,2214.549270720026,0.40699511841012825,235.87261158332748,0.0
spcHumMin,-4.508682487769629,0.25824579108180123,,0.03246780989287084,1.0,Spchummin,2020-05-01 04:41:58.388601,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513927,109.92921732384355,2214.549270720026,0.40699511841012825,235.87261158332748,0.0
cldCvrMin,-0.38853972379219476,0.7266249810494279,,0.01068484964920577,0.6549707602339181,Cldcvrmin,2020-05-01 04:41:58.388601,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513927,109.92921732384355,2214.549270720026,0.40699511841012825,235.87261158332748,0.0
cases,5.936026723688356,2.395375287327213e-69,,0.6215394538604213,1.0,Cases,2020-05-01 04:41:58.388601,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513927,109.92921732384355,2214.549270720026,0.40699511841012825,235.87261158332748,0.0
parks_percent_change_from_baseline,-0.036533120879317496,0.9041902677443951,Percent Change From Baseline,0.0032871932489988353,0.5321637426900585,Parks,2020-05-01 04:41:58.388601,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513927,109.92921732384355,2214.549270720026,0.40699511841012825,235.87261158332748,0.0
deaths,2.0062940343817255,0.7808589322206843,,0.007412839465500348,0.5769980506822612,Deaths,2020-05-01 04:41:58.388601,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513927,109.92921732384355,2214.549270720026,0.40699511841012825,235.87261158332748,0.0
windSpdMin,20.91540234461083,0.002377176626839459,,0.08040523730269938,0.9941520467836257,Windspdmin,2020-05-01 04:41:58.388601,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513927,109.92921732384355,2214.549270720026,0.40699511841012825,235.87261158332748,0.0
presTendAvg,-260.84808867289587,0.047422250180062686,,0.05137774729589546,0.4405458089668616,Prestendavg,2020-05-01 04:41:58.388601,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513927,109.92921732384355,2214.549270720026,0.40699511841012825,235.87261158332748,0.0
snowfall,1.358721631395873,0.26763694804464977,,0.03225237496873035,0.15594541910331383,Snowfall,2020-05-01 04:42:06.110622,gaussian,identity,4_8_15,Day 15 Delta Deaths,513,14,7,19.259251805069866,2.4712519257332173,937.5431113648184,-0.12378455734398841,4.38853640808298,0.0
spcHumMin,-0.10934599662761542,0.18154806209336305,,0.03956329613517882,1.0,Spchummin,2020-05-01 04:42:06.110622,gaussian,identity,4_8_15,Day 15 Delta Deaths,513,14,7,19.259251805069866,2.4712519257332173,937.5431113648184,-0.12378455734398841,4.38853640808298,0.0
cldCvrMin,0.034822514392722395,0.11079426370181777,,0.04811487394032341,0.6549707602339181,Cldcvrmin,2020-05-01 04:42:06.110622,gaussian,identity,4_8_15,Day 15 Delta Deaths,513,14,7,19.259251805069866,2.4712519257332173,937.5431113648184,-0.12378455734398841,4.38853640808298,0.0
cases,0.12817976615835078,2.3376925439829427e-66,,0.6743394490600302,1.0,Cases,2020-05-01 04:42:06.110622,gaussian,identity,4_8_15,Day 15 Delta Deaths,513,14,7,19.259251805069866,2.4712519257332173,937.5431113648184,-0.12378455734398841,4.38853640808298,0.0
deaths,0.9482903111019315,1.1613817687221845e-08,,0.1760425148129107,0.5769980506822612,Deaths,2020-05-01 04:42:06.110622,gaussian,identity,4_8_15,Day 15 Delta Deaths,513,14,7,19.259251805069866,2.4712519257332173,937.5431113648184,-0.12378455734398841,4.38853640808298,0.0
windSpdMin,0.15369832850087564,0.32084989137145414,,0.02968749108282645,0.9941520467836257,Windspdmin,2020-05-01 04:42:06.110622,gaussian,identity,4_8_15,Day 15 Delta Deaths,513,14,7,19.259251805069866,2.4712519257332173,937.5431113648184,-0.12378455734398841,4.38853640808298,0.0
snowDepth,2.420564418181131,0.743338997605433,,0.008051034066554667,0.21626984126984128,Snowdepth,2020-05-01 04:42:14.015284,gaussian,identity,5_9_16,Day 16 Delta Cases,504,14,12,90389.34997913598,114.70262103299748,2248.9623721579296,0.47724522776217837,300.64821632455426,0.0
precip,100.15722223793888,0.3483777119959893,,0.025104464682354458,0.878968253968254,Precip,2020-05-01 04:42:14.015284,gaussian,identity,5_9_16,Day 16 Delta Cases,504,14,12,90389.34997913598,114.70262103299748,2248.9623721579296,0.47724522776217837,300.64821632455426,0.0
grocery_and_pharmacy_percent_change_from_baseline,3.693089107151618,8.692619039291477e-05,And Pharmacy Percent Change From Baseline,0.09324078112698052,0.08333333333333333,Grocery,2020-05-01 04:42:14.015284,gaussian,identity,5_9_16,Day 16 Delta Cases,504,14,12,90389.34997913598,114.70262103299748,2248.9623721579296,0.47724522776217837,300.64821632455426,0.0
snowfall,-2.0394842186607822,0.9663194120635963,,0.0010656036098995163,0.15674603174603174,Snowfall,2020-05-01 04:42:14.015284,gaussian,identity,5_9_16,Day 16 Delta Cases,504,14,12,90389.34997913598,114.70262103299748,2248.9623721579296,0.47724522776217837,300.64821632455426,0.0
spcHumMin,-2.5629209210002584,0.47794814915078077,,0.018454825517035246,1.0,Spchummin,2020-05-01 04:42:14.015284,gaussian,identity,5_9_16,Day 16 Delta Cases,504,14,12,90389.34997913598,114.70262103299748,2248.9623721579296,0.47724522776217837,300.64821632455426,0.0
cldCvrMin,-0.3976177708880047,0.6931585386744077,,0.011195912034682183,0.6567460317460317,Cldcvrmin,2020-05-01 04:42:14.015284,gaussian,identity,5_9_16,Day 16 Delta Cases,504,14,12,90389.34997913598,114.70262103299748,2248.9623721579296,0.47724522776217837,300.64821632455426,0.0
