names,coefficients,p_value,variable,percentage,proportion,variable_category,time,family,link,model,outcome,obs,input_n_features,reg_n_features,mse,mae,aic,r2,RMSE,delta_mae_lasso,start_date,end_date,interval,pred_date,outcome_name
cases,2.748426559392446,1.5277423484522844e-50,,0.5332422006457738,1.0,Cases,2020-05-03 17:50:33.934445,gaussian,identity,0_7_10,Day 10 Delta Cases,545,14,11,1759.1455118650138,25.884144856967566,1725.2259877674373,0.6049472676349951,41.9421686595366,0.0,0,7,7,10,cases
presTendAvg,-41.69115271562135,0.4826884254407714,,0.02136280922001614,0.3522935779816514,Prestendavg,2020-05-03 17:50:33.934445,gaussian,identity,0_7_10,Day 10 Delta Cases,545,14,11,1759.1455118650138,25.884144856967566,1725.2259877674373,0.6049472676349951,41.9421686595366,0.0,0,7,7,10,cases
precip,85.05278531320181,0.0417418956512759,,0.07126042474039564,0.9431192660550459,Precip,2020-05-03 17:50:33.934445,gaussian,identity,0_7_10,Day 10 Delta Cases,545,14,11,1759.1455118650138,25.884144856967566,1725.2259877674373,0.6049472676349951,41.9421686595366,0.0,0,7,7,10,cases
spcHumMin,-1.5317550873667654,0.1898174018308001,,0.043479751320459274,1.0,Spchummin,2020-05-03 17:50:33.934445,gaussian,identity,0_7_10,Day 10 Delta Cases,545,14,11,1759.1455118650138,25.884144856967566,1725.2259877674373,0.6049472676349951,41.9421686595366,0.0,0,7,7,10,cases
parks_percent_change_from_baseline,0.06214346790333206,0.49943561582766305,Percent Change From Baseline,0.021352804714942566,0.5724770642201835,Parks,2020-05-03 17:50:33.934445,gaussian,identity,0_7_10,Day 10 Delta Cases,545,14,11,1759.1455118650138,25.884144856967566,1725.2259877674373,0.6049472676349951,41.9421686595366,0.0,0,7,7,10,cases
cldCvrMin,-0.3418045213802839,0.39668285347552146,,0.030982334534197527,0.7834862385321101,Cldcvrmin,2020-05-03 17:50:33.934445,gaussian,identity,0_7_10,Day 10 Delta Cases,545,14,11,1759.1455118650138,25.884144856967566,1725.2259877674373,0.6049472676349951,41.9421686595366,0.0,0,7,7,10,cases
snowfall,-19.500698376059635,0.32273568061593216,,0.02975035551163325,0.21834862385321102,Snowfall,2020-05-03 17:50:33.934445,gaussian,identity,0_7_10,Day 10 Delta Cases,545,14,11,1759.1455118650138,25.884144856967566,1725.2259877674373,0.6049472676349951,41.9421686595366,0.0,0,7,7,10,cases
grocery_and_pharmacy_percent_change_from_baseline,1.0371631138810768,6.355883697695579e-05,And Pharmacy Percent Change From Baseline,0.11924707917335482,0.1724770642201835,Grocery,2020-05-03 17:50:33.934445,gaussian,identity,0_7_10,Day 10 Delta Cases,545,14,11,1759.1455118650138,25.884144856967566,1725.2259877674373,0.6049472676349951,41.9421686595366,0.0,0,7,7,10,cases
windSpdMin,6.67058914686402,0.0018573020067681784,,0.09086154895612651,0.998165137614679,Windspdmin,2020-05-03 17:50:33.934445,gaussian,identity,0_7_10,Day 10 Delta Cases,545,14,11,1759.1455118650138,25.884144856967566,1725.2259877674373,0.6049472676349951,41.9421686595366,0.0,0,7,7,10,cases
deaths,4.0645412021014735,0.18338997295263904,,0.038460691183100325,0.5192660550458715,Deaths,2020-05-03 17:50:33.934445,gaussian,identity,0_7_10,Day 10 Delta Cases,545,14,11,1759.1455118650138,25.884144856967566,1725.2259877674373,0.6049472676349951,41.9421686595366,0.0,0,7,7,10,cases
cases,0.0491497893699791,2.2225099055781194e-34,,0.5997340714628964,1.0,Cases,2020-05-03 17:50:48.389137,gaussian,identity,0_7_10,Day 10 Delta Deaths,545,14,5,1.9449462971587343,0.9096221926188948,590.0133863432394,0.47510742525627925,1.394613314563838,0.0,0,7,7,10,deaths
spcHumMin,-0.024714384673070345,0.3109355153938378,,0.04412088427301838,1.0,Spchummin,2020-05-03 17:50:48.389137,gaussian,identity,0_7_10,Day 10 Delta Deaths,545,14,5,1.9449462971587343,0.9096221926188948,590.0133863432394,0.47510742525627925,1.394613314563838,0.0,0,7,7,10,deaths
snowDepth,0.03348125827533307,0.2303456837788016,,0.05437995203177426,0.26605504587155965,Snowdepth,2020-05-03 17:50:48.389137,gaussian,identity,0_7_10,Day 10 Delta Deaths,545,14,5,1.9449462971587343,0.9096221926188948,590.0133863432394,0.47510742525627925,1.394613314563838,0.0,0,7,7,10,deaths
deaths,0.5070686485982778,1.36983308776977e-10,,0.301765092232311,0.5192660550458715,Deaths,2020-05-03 17:50:48.389137,gaussian,identity,0_7_10,Day 10 Delta Deaths,545,14,5,1.9449462971587343,0.9096221926188948,590.0133863432394,0.47510742525627925,1.394613314563838,0.0,0,7,7,10,deaths
cases,2.3551172470124624,7.628892121792668e-80,,0.7597652372693402,1.0,Cases,2020-05-03 17:51:08.199349,gaussian,identity,1_8_11,Day 11 Delta Cases,543,14,11,8456.555965990954,35.74860775222561,1984.2947660843067,0.4801121706774445,91.95953439416141,0.0,1,8,7,11,cases
presTendAvg,-4.119319697477791,0.9323292568816759,,0.002525999393496125,0.3370165745856354,Prestendavg,2020-05-03 17:51:08.199349,gaussian,identity,1_8_11,Day 11 Delta Cases,543,14,11,8456.555965990954,35.74860775222561,1984.2947660843067,0.4801121706774445,91.95953439416141,0.0,1,8,7,11,cases
precip,60.1655527913026,0.08414149659149095,,0.05990159672671631,0.9484346224677717,Precip,2020-05-03 17:51:08.199349,gaussian,identity,1_8_11,Day 11 Delta Cases,543,14,11,8456.555965990954,35.74860775222561,1984.2947660843067,0.4801121706774445,91.95953439416141,0.0,1,8,7,11,cases
spcHumMin,-0.8355977673850261,0.37849125033874365,,0.028552080073621283,1.0,Spchummin,2020-05-03 17:51:08.199349,gaussian,identity,1_8_11,Day 11 Delta Cases,543,14,11,8456.555965990954,35.74860775222561,1984.2947660843067,0.4801121706774445,91.95953439416141,0.0,1,8,7,11,cases
parks_percent_change_from_baseline,-0.030113974539991213,0.6927028517398743,Percent Change From Baseline,0.012308625681262399,0.56353591160221,Parks,2020-05-03 17:51:08.199349,gaussian,identity,1_8_11,Day 11 Delta Cases,543,14,11,8456.555965990954,35.74860775222561,1984.2947660843067,0.4801121706774445,91.95953439416141,0.0,1,8,7,11,cases
cldCvrMin,-0.26665095709266007,0.4584531720075332,,0.02775323141622373,0.7734806629834254,Cldcvrmin,2020-05-03 17:51:08.199349,gaussian,identity,1_8_11,Day 11 Delta Cases,543,14,11,8456.555965990954,35.74860775222561,1984.2947660843067,0.4801121706774445,91.95953439416141,0.0,1,8,7,11,cases
snowfall,-2.0119832019777317,0.9133392221621669,,0.003261423068664996,0.2154696132596685,Snowfall,2020-05-03 17:51:08.199349,gaussian,identity,1_8_11,Day 11 Delta Cases,543,14,11,8456.555965990954,35.74860775222561,1984.2947660843067,0.4801121706774445,91.95953439416141,0.0,1,8,7,11,cases
grocery_and_pharmacy_percent_change_from_baseline,0.3870202928914595,0.10154256946389584,And Pharmacy Percent Change From Baseline,0.048136149476197425,0.13443830570902393,Grocery,2020-05-03 17:51:08.199349,gaussian,identity,1_8_11,Day 11 Delta Cases,543,14,11,8456.555965990954,35.74860775222561,1984.2947660843067,0.4801121706774445,91.95953439416141,0.0,1,8,7,11,cases
windSpdMin,0.4672624845397593,0.8085422063317844,,0.007049746127850188,0.998158379373849,Windspdmin,2020-05-03 17:51:08.199349,gaussian,identity,1_8_11,Day 11 Delta Cases,543,14,11,8456.555965990954,35.74860775222561,1984.2947660843067,0.4801121706774445,91.95953439416141,0.0,1,8,7,11,cases
deaths,-4.657963283384329,0.08419598131263206,,0.05074591076662733,0.565377532228361,Deaths,2020-05-03 17:51:08.199349,gaussian,identity,1_8_11,Day 11 Delta Cases,543,14,11,8456.555965990954,35.74860775222561,1984.2947660843067,0.4801121706774445,91.95953439416141,0.0,1,8,7,11,cases
cases,0.034547503835938846,4.939788917592918e-30,,0.5926942476928092,1.0,Cases,2020-05-03 17:51:30.929056,gaussian,identity,1_8_11,Day 11 Delta Deaths,543,14,4,3.078770914098305,1.0364735664171039,663.7972424314308,0.49019220907996675,1.7546426741927557,0.0,1,8,7,11,deaths
cldCvrMin,0.016995047136302205,0.040564272577003194,,0.09406757239854902,0.7734806629834254,Cldcvrmin,2020-05-03 17:51:30.929056,gaussian,identity,1_8_11,Day 11 Delta Deaths,543,14,4,3.078770914098305,1.0364735664171039,663.7972424314308,0.49019220907996675,1.7546426741927557,0.0,1,8,7,11,deaths
deaths,0.5406578941240168,3.840989340305132e-11,,0.3132381799086418,0.565377532228361,Deaths,2020-05-03 17:51:30.929056,gaussian,identity,1_8_11,Day 11 Delta Deaths,543,14,4,3.078770914098305,1.0364735664171039,663.7972424314308,0.49019220907996675,1.7546426741927557,0.0,1,8,7,11,deaths
cases,2.207278137181873,1.524559479855499e-53,,0.5928220459784417,1.0,Cases,2020-05-03 17:51:46.512585,gaussian,identity,2_9_12,Day 12 Delta Cases,538,14,12,3134.604263919246,38.06271347412426,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
presTendAvg,63.455916113516246,0.4566740389218208,,0.022134998808009003,0.34014869888475835,Prestendavg,2020-05-03 17:51:46.512585,gaussian,identity,2_9_12,Day 12 Delta Cases,538,14,12,3134.604263919246,38.06271347412426,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
precip,55.997656606042774,0.31233235025100015,,0.034189295371269954,0.9553903345724907,Precip,2020-05-03 17:51:46.512585,gaussian,identity,2_9_12,Day 12 Delta Cases,538,14,12,3134.604263919246,38.06271347412426,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
spcHumMin,-0.9608511026240334,0.5921315068901053,,0.018118571738440392,1.0,Spchummin,2020-05-03 17:51:46.512585,gaussian,identity,2_9_12,Day 12 Delta Cases,538,14,12,3134.604263919246,38.06271347412426,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
snowDepth,1.305102679485881,0.5089753924151501,,0.01984717898978363,0.26394052044609667,Snowdepth,2020-05-03 17:51:46.512585,gaussian,identity,2_9_12,Day 12 Delta Cases,538,14,12,3134.604263919246,38.06271347412426,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
parks_percent_change_from_baseline,0.0574928396347633,0.6771321735206526,Percent Change From Baseline,0.013539686816280714,0.5687732342007435,Parks,2020-05-03 17:51:46.512585,gaussian,identity,2_9_12,Day 12 Delta Cases,538,14,12,3134.604263919246,38.06271347412426,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
cldCvrMin,-0.4100230317127496,0.4815438445444885,,0.025286259334456534,0.7713754646840149,Cldcvrmin,2020-05-03 17:51:46.512585,gaussian,identity,2_9_12,Day 12 Delta Cases,538,14,12,3134.604263919246,38.06271347412426,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
snowfall,-25.046942431063055,0.40189702533512484,,0.02582228983618439,0.20817843866171004,Snowfall,2020-05-03 17:51:46.512585,gaussian,identity,2_9_12,Day 12 Delta Cases,538,14,12,3134.604263919246,38.06271347412426,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
grocery_and_pharmacy_percent_change_from_baseline,2.0196637068871204,2.545668778091283e-06,And Pharmacy Percent Change From Baseline,0.14532440557576665,0.120817843866171,Grocery,2020-05-03 17:51:46.512585,gaussian,identity,2_9_12,Day 12 Delta Cases,538,14,12,3134.604263919246,38.06271347412426,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
windSpdMin,9.761897753651064,0.005716088666011312,,0.08408337990626563,1.0,Windspdmin,2020-05-03 17:51:46.512585,gaussian,identity,2_9_12,Day 12 Delta Cases,538,14,12,3134.604263919246,38.06271347412426,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
deaths,2.3675435860552407,0.5491341729619573,,0.01883188764510151,0.6059479553903345,Deaths,2020-05-03 17:51:46.512585,gaussian,identity,2_9_12,Day 12 Delta Cases,538,14,12,3134.604263919246,38.06271347412426,1822.5423211841237,0.7283092228708344,55.9875366837946,0.0,2,9,7,12,cases
cases,0.027927161406102945,1.0733540378712713e-20,,0.5355471555347193,1.0,Cases,2020-05-03 17:52:00.233479,gaussian,identity,2_9_12,Day 12 Delta Deaths,538,14,5,2.7955087202322404,1.097385178935433,649.8720425997137,0.5415749614002967,1.6719774879561746,0.0,2,9,7,12,deaths
spcHumMin,-0.03316032345967358,0.36477591196878356,,0.044646792397019706,1.0,Spchummin,2020-05-03 17:52:00.233479,gaussian,identity,2_9_12,Day 12 Delta Deaths,538,14,5,2.7955087202322404,1.097385178935433,649.8720425997137,0.5415749614002967,1.6719774879561746,0.0,2,9,7,12,deaths
cldCvrMin,0.021515840817232987,0.0598309725705776,,0.09474107221643945,0.7713754646840149,Cldcvrmin,2020-05-03 17:52:00.233479,gaussian,identity,2_9_12,Day 12 Delta Deaths,538,14,5,2.7955087202322404,1.097385178935433,649.8720425997137,0.5415749614002967,1.6719774879561746,0.0,2,9,7,12,deaths
deaths,0.5723618453110685,2.0174236291127058e-09,,0.32506497985182153,0.6059479553903345,Deaths,2020-05-03 17:52:00.233479,gaussian,identity,2_9_12,Day 12 Delta Deaths,538,14,5,2.7955087202322404,1.097385178935433,649.8720425997137,0.5415749614002967,1.6719774879561746,0.0,2,9,7,12,deaths
cases,2.1727591002688107,8.593332590602606e-93,,0.7437835050144892,1.0,Cases,2020-05-03 17:52:15.727535,gaussian,identity,3_10_13,Day 13 Delta Cases,530,14,12,12540.642430876378,43.3103341062211,2014.4863517902606,0.4238450478715603,111.98500984898102,0.0,3,10,7,13,cases
presTendAvg,6.776952436566203,0.9321599758134909,,0.0019486191889697179,0.35660377358490564,Prestendavg,2020-05-03 17:52:15.727535,gaussian,identity,3_10_13,Day 13 Delta Cases,530,14,12,12540.642430876378,43.3103341062211,2014.4863517902606,0.4238450478715603,111.98500984898102,0.0,3,10,7,13,cases
precip,-2.6607339917689496,0.9557234745070227,,0.0013586113977385429,0.9490566037735849,Precip,2020-05-03 17:52:15.727535,gaussian,identity,3_10_13,Day 13 Delta Cases,530,14,12,12540.642430876378,43.3103341062211,2014.4863517902606,0.4238450478715603,111.98500984898102,0.0,3,10,7,13,cases
spcHumMin,-0.8027740533774361,0.6174594031644532,,0.013054443555538591,1.0,Spchummin,2020-05-03 17:52:15.727535,gaussian,identity,3_10_13,Day 13 Delta Cases,530,14,12,12540.642430876378,43.3103341062211,2014.4863517902606,0.4238450478715603,111.98500984898102,0.0,3,10,7,13,cases
snowDepth,0.9162985355068364,0.5559419799780848,,0.013892347822139817,0.24716981132075472,Snowdepth,2020-05-03 17:52:15.727535,gaussian,identity,3_10_13,Day 13 Delta Cases,530,14,12,12540.642430876378,43.3103341062211,2014.4863517902606,0.4238450478715603,111.98500984898102,0.0,3,10,7,13,cases
parks_percent_change_from_baseline,-0.06313565255970488,0.5943377703628739,Percent Change From Baseline,0.013149044713063602,0.5566037735849056,Parks,2020-05-03 17:52:15.727535,gaussian,identity,3_10_13,Day 13 Delta Cases,530,14,12,12540.642430876378,43.3103341062211,2014.4863517902606,0.4238450478715603,111.98500984898102,0.0,3,10,7,13,cases
cldCvrMin,-0.36515785215087554,0.47559779466210517,,0.019961699257567994,0.7528301886792453,Cldcvrmin,2020-05-03 17:52:15.727535,gaussian,identity,3_10_13,Day 13 Delta Cases,530,14,12,12540.642430876378,43.3103341062211,2014.4863517902606,0.4238450478715603,111.98500984898102,0.0,3,10,7,13,cases
snowfall,-30.37818764904549,0.29391296983783466,,0.024858027251589542,0.19056603773584907,Snowfall,2020-05-03 17:52:15.727535,gaussian,identity,3_10_13,Day 13 Delta Cases,530,14,12,12540.642430876378,43.3103341062211,2014.4863517902606,0.4238450478715603,111.98500984898102,0.0,3,10,7,13,cases
grocery_and_pharmacy_percent_change_from_baseline,1.5107203931377746,7.264159789718071e-05,And Pharmacy Percent Change From Baseline,0.09404373888139705,0.10566037735849057,Grocery,2020-05-03 17:52:15.727535,gaussian,identity,3_10_13,Day 13 Delta Cases,530,14,12,12540.642430876378,43.3103341062211,2014.4863517902606,0.4238450478715603,111.98500984898102,0.0,3,10,7,13,cases
windSpdMin,6.061422523222765,0.031293621906541176,,0.04976098160989839,0.9981132075471698,Windspdmin,2020-05-03 17:52:15.727535,gaussian,identity,3_10_13,Day 13 Delta Cases,530,14,12,12540.642430876378,43.3103341062211,2014.4863517902606,0.4238450478715603,111.98500984898102,0.0,3,10,7,13,cases
deaths,-2.3618322186793237,0.34866410232097167,,0.024188981307607636,0.6490566037735849,Deaths,2020-05-03 17:52:15.727535,gaussian,identity,3_10_13,Day 13 Delta Cases,530,14,12,12540.642430876378,43.3103341062211,2014.4863517902606,0.4238450478715603,111.98500984898102,0.0,3,10,7,13,cases
cases,0.027302641127284318,1.3323057361788065e-34,,0.5372085733703165,1.0,Cases,2020-05-03 17:52:30.918692,gaussian,identity,3_10_13,Day 13 Delta Deaths,530,14,6,3.6200723178197434,1.0769690035880601,682.148113234012,0.5082140451131494,1.9026487636502285,0.0,3,10,7,13,deaths
presTendAvg,-1.6054313916888485,0.4370795094193656,,0.026533075769342253,0.35660377358490564,Prestendavg,2020-05-03 17:52:30.918692,gaussian,identity,3_10_13,Day 13 Delta Deaths,530,14,6,3.6200723178197434,1.0769690035880601,682.148113234012,0.5082140451131494,1.9026487636502285,0.0,3,10,7,13,deaths
precip,-2.552169844764271,0.04095435241979839,,0.07490428760623932,0.9490566037735849,Precip,2020-05-03 17:52:30.918692,gaussian,identity,3_10_13,Day 13 Delta Deaths,530,14,6,3.6200723178197434,1.0769690035880601,682.148113234012,0.5082140451131494,1.9026487636502285,0.0,3,10,7,13,deaths
cldCvrMin,0.025354651065215155,0.040848093646543154,,0.07966688044736993,0.7528301886792453,Cldcvrmin,2020-05-03 17:52:30.918692,gaussian,identity,3_10_13,Day 13 Delta Deaths,530,14,6,3.6200723178197434,1.0769690035880601,682.148113234012,0.5082140451131494,1.9026487636502285,0.0,3,10,7,13,deaths
deaths,0.47851465270884985,3.047105239299566e-13,,0.28168718280673216,0.6490566037735849,Deaths,2020-05-03 17:52:30.918692,gaussian,identity,3_10_13,Day 13 Delta Deaths,530,14,6,3.6200723178197434,1.0769690035880601,682.148113234012,0.5082140451131494,1.9026487636502285,0.0,3,10,7,13,deaths
cases,1.9327652177322825,1.1660578158863324e-117,,0.7434462231597954,1.0,Cases,2020-05-03 17:52:44.955321,gaussian,identity,4_11_14,Day 14 Delta Cases,524,14,12,12918.194884253253,41.79860015662627,2006.9873281821567,0.47204204999856514,113.65823720370317,0.0,4,11,7,14,cases
presTendAvg,-9.68272917957407,0.8979092705602638,,0.002395433213930666,0.3893129770992366,Prestendavg,2020-05-03 17:52:44.955321,gaussian,identity,4_11_14,Day 14 Delta Cases,524,14,12,12918.194884253253,41.79860015662627,2006.9873281821567,0.47204204999856514,113.65823720370317,0.0,4,11,7,14,cases
precip,-32.95171076602759,0.4685077812103655,,0.014234761048094005,0.9522900763358778,Precip,2020-05-03 17:52:44.955321,gaussian,identity,4_11_14,Day 14 Delta Cases,524,14,12,12918.194884253253,41.79860015662627,2006.9873281821567,0.47204204999856514,113.65823720370317,0.0,4,11,7,14,cases
spcHumMin,-0.7503976356892252,0.6357892714308311,,0.009782560105156329,1.0,Spchummin,2020-05-03 17:52:44.955321,gaussian,identity,4_11_14,Day 14 Delta Cases,524,14,12,12918.194884253253,41.79860015662627,2006.9873281821567,0.47204204999856514,113.65823720370317,0.0,4,11,7,14,cases
snowDepth,0.2772803521172485,0.7990896942668801,,0.004632427707158681,0.2385496183206107,Snowdepth,2020-05-03 17:52:44.955321,gaussian,identity,4_11_14,Day 14 Delta Cases,524,14,12,12918.194884253253,41.79860015662627,2006.9873281821567,0.47204204999856514,113.65823720370317,0.0,4,11,7,14,cases
parks_percent_change_from_baseline,-0.17185718616870002,0.1288174773152676,Percent Change From Baseline,0.029726513460546656,0.5381679389312977,Parks,2020-05-03 17:52:44.955321,gaussian,identity,4_11_14,Day 14 Delta Cases,524,14,12,12918.194884253253,41.79860015662627,2006.9873281821567,0.47204204999856514,113.65823720370317,0.0,4,11,7,14,cases
cldCvrMin,0.045206327875752045,0.926314785203235,,0.001990963293244364,0.7385496183206107,Cldcvrmin,2020-05-03 17:52:44.955321,gaussian,identity,4_11_14,Day 14 Delta Cases,524,14,12,12918.194884253253,41.79860015662627,2006.9873281821567,0.47204204999856514,113.65823720370317,0.0,4,11,7,14,cases
snowfall,-22.43544481046371,0.3814647144846983,,0.016259443998413965,0.19083969465648856,Snowfall,2020-05-03 17:52:44.955321,gaussian,identity,4_11_14,Day 14 Delta Cases,524,14,12,12918.194884253253,41.79860015662627,2006.9873281821567,0.47204204999856514,113.65823720370317,0.0,4,11,7,14,cases
grocery_and_pharmacy_percent_change_from_baseline,1.5519604002878482,5.2205326255608195e-05,And Pharmacy Percent Change From Baseline,0.07501056030945252,0.08587786259541985,Grocery,2020-05-03 17:52:44.955321,gaussian,identity,4_11_14,Day 14 Delta Cases,524,14,12,12918.194884253253,41.79860015662627,2006.9873281821567,0.47204204999856514,113.65823720370317,0.0,4,11,7,14,cases
windSpdMin,5.743843145531584,0.040763442446438,,0.03723680241550287,0.9980916030534351,Windspdmin,2020-05-03 17:52:44.955321,gaussian,identity,4_11_14,Day 14 Delta Cases,524,14,12,12918.194884253253,41.79860015662627,2006.9873281821567,0.47204204999856514,113.65823720370317,0.0,4,11,7,14,cases
deaths,-6.549876179847281,0.0013529901112250388,,0.06528431128870449,0.6965648854961832,Deaths,2020-05-03 17:52:44.955321,gaussian,identity,4_11_14,Day 14 Delta Cases,524,14,12,12918.194884253253,41.79860015662627,2006.9873281821567,0.47204204999856514,113.65823720370317,0.0,4,11,7,14,cases
cases,0.022205126754053492,3.796615239181544e-34,,0.5182210813907431,1.0,Cases,2020-05-03 17:52:59.350679,gaussian,identity,4_11_14,Day 14 Delta Deaths,524,14,6,4.892213509108041,1.2564950018459837,726.5090303799263,0.5559805517910156,2.211834873833949,0.0,4,11,7,14,deaths
precip,-2.202042070139599,0.10612035030181521,,0.05771506482318992,0.9522900763358778,Precip,2020-05-03 17:52:59.350679,gaussian,identity,4_11_14,Day 14 Delta Deaths,524,14,6,4.892213509108041,1.2564950018459837,726.5090303799263,0.5559805517910156,2.211834873833949,0.0,4,11,7,14,deaths
cldCvrMin,0.031115542992014977,0.02564148006580775,,0.08314435494084951,0.7385496183206107,Cldcvrmin,2020-05-03 17:52:59.350679,gaussian,identity,4_11_14,Day 14 Delta Deaths,524,14,6,4.892213509108041,1.2564950018459837,726.5090303799263,0.5559805517910156,2.211834873833949,0.0,4,11,7,14,deaths
parks_percent_change_from_baseline,-0.004611455177153778,0.13186565728991073,Percent Change From Baseline,0.048395572466965915,0.5381679389312977,Parks,2020-05-03 17:52:59.350679,gaussian,identity,4_11_14,Day 14 Delta Deaths,524,14,6,4.892213509108041,1.2564950018459837,726.5090303799263,0.5559805517910156,2.211834873833949,0.0,4,11,7,14,deaths
deaths,0.48372028013160134,1.9388617418973256e-14,,0.2925239263782515,0.6965648854961832,Deaths,2020-05-03 17:52:59.350679,gaussian,identity,4_11_14,Day 14 Delta Deaths,524,14,6,4.892213509108041,1.2564950018459837,726.5090303799263,0.5559805517910156,2.211834873833949,0.0,4,11,7,14,deaths
cases,1.7167019557958751,3.97172044533852e-82,,0.6652204610302905,1.0,Cases,2020-05-03 17:53:14.541057,gaussian,identity,5_12_15,Day 15 Delta Cases,516,14,12,5279.700899492513,46.68101448563977,1840.110785195393,0.8367838819507981,72.66155035156154,0.0,5,12,7,15,cases
presTendAvg,6.317712208959735,0.9506125721165343,,0.0013640679871445784,0.3992248062015504,Prestendavg,2020-05-03 17:53:14.541057,gaussian,identity,5_12_15,Day 15 Delta Cases,516,14,12,5279.700899492513,46.68101448563977,1840.110785195393,0.8367838819507981,72.66155035156154,0.0,5,12,7,15,cases
precip,-28.121313779234978,0.6635562406951396,,0.010184378867011748,0.9573643410852714,Precip,2020-05-03 17:53:14.541057,gaussian,identity,5_12_15,Day 15 Delta Cases,516,14,12,5279.700899492513,46.68101448563977,1840.110785195393,0.8367838819507981,72.66155035156154,0.0,5,12,7,15,cases
spcHumMin,-1.6589418689731592,0.44907591099987365,,0.01889227762338282,1.0,Spchummin,2020-05-03 17:53:14.541057,gaussian,identity,5_12_15,Day 15 Delta Cases,516,14,12,5279.700899492513,46.68101448563977,1840.110785195393,0.8367838819507981,72.66155035156154,0.0,5,12,7,15,cases
snowDepth,0.12744003576233182,0.9319327610340857,,0.0018602965638614037,0.2364341085271318,Snowdepth,2020-05-03 17:53:14.541057,gaussian,identity,5_12_15,Day 15 Delta Cases,516,14,12,5279.700899492513,46.68101448563977,1840.110785195393,0.8367838819507981,72.66155035156154,0.0,5,12,7,15,cases
parks_percent_change_from_baseline,-0.1722893209178799,0.2635081428979307,Percent Change From Baseline,0.026885937707211243,0.5368217054263565,Parks,2020-05-03 17:53:14.541057,gaussian,identity,5_12_15,Day 15 Delta Cases,516,14,12,5279.700899492513,46.68101448563977,1840.110785195393,0.8367838819507981,72.66155035156154,0.0,5,12,7,15,cases
cldCvrMin,-0.10068079447081597,0.885844995854697,,0.003791346903833734,0.7325581395348837,Cldcvrmin,2020-05-03 17:53:14.541057,gaussian,identity,5_12_15,Day 15 Delta Cases,516,14,12,5279.700899492513,46.68101448563977,1840.110785195393,0.8367838819507981,72.66155035156154,0.0,5,12,7,15,cases
snowfall,-56.51889091927876,0.17274125423261255,,0.030464858808160928,0.18604651162790697,Snowfall,2020-05-03 17:53:14.541057,gaussian,identity,5_12_15,Day 15 Delta Cases,516,14,12,5279.700899492513,46.68101448563977,1840.110785195393,0.8367838819507981,72.66155035156154,0.0,5,12,7,15,cases
grocery_and_pharmacy_percent_change_from_baseline,2.79611164687317,3.8532971000344e-07,And Pharmacy Percent Change From Baseline,0.11761681127622588,0.0755813953488372,Grocery,2020-05-03 17:53:14.541057,gaussian,identity,5_12_15,Day 15 Delta Cases,516,14,12,5279.700899492513,46.68101448563977,1840.110785195393,0.8367838819507981,72.66155035156154,0.0,5,12,7,15,cases
windSpdMin,8.82838759682025,0.026471920429802544,,0.04990430415567593,0.9961240310077519,Windspdmin,2020-05-03 17:53:14.541057,gaussian,identity,5_12_15,Day 15 Delta Cases,516,14,12,5279.700899492513,46.68101448563977,1840.110785195393,0.8367838819507981,72.66155035156154,0.0,5,12,7,15,cases
deaths,-7.2077789810472455,0.003311121846613567,,0.07381525907720124,0.7403100775193798,Deaths,2020-05-03 17:53:14.541057,gaussian,identity,5_12_15,Day 15 Delta Cases,516,14,12,5279.700899492513,46.68101448563977,1840.110785195393,0.8367838819507981,72.66155035156154,0.0,5,12,7,15,cases
cases,0.01832487098854325,2.6467514253371608e-20,,0.4055664941847646,1.0,Cases,2020-05-03 17:53:29.691618,gaussian,identity,5_12_15,Day 15 Delta Deaths,516,14,8,8.508561667918434,1.6241233585247004,809.6530465042038,0.651968657632008,2.9169438918015604,0.0,5,12,7,15,deaths
precip,-3.816295104862812,0.03704726424615097,,0.07893894845739109,0.9573643410852714,Precip,2020-05-03 17:53:29.691618,gaussian,identity,5_12_15,Day 15 Delta Deaths,516,14,8,8.508561667918434,1.6241233585247004,809.6530465042038,0.651968657632008,2.9169438918015604,0.0,5,12,7,15,deaths
cldCvrMin,0.0601940685509126,0.0021126161254727536,,0.1294646000974642,0.7325581395348837,Cldcvrmin,2020-05-03 17:53:29.691618,gaussian,identity,5_12_15,Day 15 Delta Deaths,516,14,8,8.508561667918434,1.6241233585247004,809.6530465042038,0.651968657632008,2.9169438918015604,0.0,5,12,7,15,deaths
