names,coefficients,p_value,variable,percentage,proportion,variable_category,time,family,link,model,outcome,obs,input_n_features,reg_n_features,mse,mae,aic,r2,RMSE,delta_mae_lasso
precip,-11.848919724807384,0.07342337447449829,,0.042242003312190746,0.8671497584541062,Precip,2020-04-29 20:19:39.552869,gaussian,identity,12_16_23,Day 23 Delta Deaths,414,14,9,139.82706528878435,6.929939922376154,976.7288677366595,0.871609039768208,11.824849482711581,0.0
spcHumMin,-0.2626587253864769,0.2897550476019062,,0.02464197373740533,1.0,Spchummin,2020-04-29 20:19:39.552869,gaussian,identity,12_16_23,Day 23 Delta Deaths,414,14,9,139.82706528878435,6.929939922376154,976.7288677366595,0.871609039768208,11.824849482711581,0.0
cldCvrMin,0.34130614115235514,1.1107058132147878e-05,,0.1133407939244413,0.5265700483091788,Cldcvrmin,2020-04-29 20:19:39.552869,gaussian,identity,12_16_23,Day 23 Delta Deaths,414,14,9,139.82706528878435,6.929939922376154,976.7288677366595,0.871609039768208,11.824849482711581,0.0
grocery_and_pharmacy_percent_change_from_baseline,-0.005734333858076072,0.9364643161689338,And Pharmacy Percent Change From Baseline,0.0018938057809730084,0.07004830917874397,Grocery,2020-04-29 20:19:39.552869,gaussian,identity,12_16_23,Day 23 Delta Deaths,414,14,9,139.82706528878435,6.929939922376154,976.7288677366595,0.871609039768208,11.824849482711581,0.0
snowDepth,-0.7152036711586008,0.025797296772188043,,0.05375564798553495,0.15942028985507245,Snowdepth,2020-04-29 20:19:39.552869,gaussian,identity,12_16_23,Day 23 Delta Deaths,414,14,9,139.82706528878435,6.929939922376154,976.7288677366595,0.871609039768208,11.824849482711581,0.0
deaths,1.5250128556484939,5.8781413309255586e-24,,0.33055362935910027,0.8478260869565217,Deaths,2020-04-29 20:19:39.552869,gaussian,identity,12_16_23,Day 23 Delta Deaths,414,14,9,139.82706528878435,6.929939922376154,976.7288677366595,0.871609039768208,11.824849482711581,0.0
cases,0.032990284686215995,1.5324680896508504e-31,,0.3986572324256257,1.0,Cases,2020-04-29 20:19:39.552869,gaussian,identity,12_16_23,Day 23 Delta Deaths,414,14,9,139.82706528878435,6.929939922376154,976.7288677366595,0.871609039768208,11.824849482711581,0.0
windSpdMin,0.7203740126961743,0.14083793052041482,,0.03491491347472888,0.9927536231884058,Windspdmin,2020-04-29 20:19:39.552869,gaussian,identity,12_16_23,Day 23 Delta Deaths,414,14,9,139.82706528878435,6.929939922376154,976.7288677366595,0.871609039768208,11.824849482711581,0.0
precip,-38.399242163114835,0.8810016756060199,,0.0025519072079169557,0.8629441624365483,Precip,2020-04-29 20:19:49.264705,gaussian,identity,13_17_24,Day 24 Delta Cases,394,14,12,111889.64320537614,191.46083952880437,1703.724866679315,0.8280961735165883,334.4990929813953,0.0
spcHumMin,-10.486602869331934,0.3379627851708953,,0.018677591927830577,1.0,Spchummin,2020-04-29 20:19:49.264705,gaussian,identity,13_17_24,Day 24 Delta Cases,394,14,12,111889.64320537614,191.46083952880437,1703.724866679315,0.8280961735165883,334.4990929813953,0.0
cldCvrMin,1.221400107248412,0.7095486536211116,,0.007429214862513887,0.5177664974619289,Cldcvrmin,2020-04-29 20:19:49.264705,gaussian,identity,13_17_24,Day 24 Delta Cases,394,14,12,111889.64320537614,191.46083952880437,1703.724866679315,0.8280961735165883,334.4990929813953,0.0
grocery_and_pharmacy_percent_change_from_baseline,2.6936475218629736,0.28085287799195224,And Pharmacy Percent Change From Baseline,0.018692463105942726,0.07106598984771574,Grocery,2020-04-29 20:19:49.264705,gaussian,identity,13_17_24,Day 24 Delta Cases,394,14,12,111889.64320537614,191.46083952880437,1703.724866679315,0.8280961735165883,334.4990929813953,0.0
snowDepth,23.428068519230624,0.03461453563270143,,0.03750753990940089,0.18781725888324874,Snowdepth,2020-04-29 20:19:49.264705,gaussian,identity,13_17_24,Day 24 Delta Cases,394,14,12,111889.64320537614,191.46083952880437,1703.724866679315,0.8280961735165883,334.4990929813953,0.0
deaths,-28.17819610428532,1.0041882250368828e-11,,0.1826986171683115,0.868020304568528,Deaths,2020-04-29 20:19:49.264705,gaussian,identity,13_17_24,Day 24 Delta Cases,394,14,12,111889.64320537614,191.46083952880437,1703.724866679315,0.8280961735165883,334.4990929813953,0.0
cases,2.4002289480462276,6.134886498745365e-75,,0.695627762962587,1.0,Cases,2020-04-29 20:19:49.264705,gaussian,identity,13_17_24,Day 24 Delta Cases,394,14,12,111889.64320537614,191.46083952880437,1703.724866679315,0.8280961735165883,334.4990929813953,0.0
windSpdMin,17.41249628949131,0.41169656556567436,,0.015192081242454525,0.9898477157360406,Windspdmin,2020-04-29 20:19:49.264705,gaussian,identity,13_17_24,Day 24 Delta Cases,394,14,12,111889.64320537614,191.46083952880437,1703.724866679315,0.8280961735165883,334.4990929813953,0.0
parks_percent_change_from_baseline,-0.41905130343085695,0.5581269923406782,Percent Change From Baseline,0.011576956946440387,0.5177664974619289,Parks,2020-04-29 20:19:49.264705,gaussian,identity,13_17_24,Day 24 Delta Cases,394,14,12,111889.64320537614,191.46083952880437,1703.724866679315,0.8280961735165883,334.4990929813953,0.0
presTendAvg,26.868704395613097,0.9360146531734461,,0.0013529605466550076,0.4416243654822335,Prestendavg,2020-04-29 20:19:49.264705,gaussian,identity,13_17_24,Day 24 Delta Cases,394,14,12,111889.64320537614,191.46083952880437,1703.724866679315,0.8280961735165883,334.4990929813953,0.0
snowfall,77.71024429802482,0.6162570265915561,,0.008692904119946504,0.13959390862944163,Snowfall,2020-04-29 20:19:49.264705,gaussian,identity,13_17_24,Day 24 Delta Cases,394,14,12,111889.64320537614,191.46083952880437,1703.724866679315,0.8280961735165883,334.4990929813953,0.0
spcHumMin,-0.5551421858278038,0.047613711731742454,,0.038231535006472056,1.0,Spchummin,2020-04-29 20:19:59.987882,gaussian,identity,13_17_24,Day 24 Delta Deaths,394,14,9,155.44893480696263,7.961775559181217,934.5665446662728,0.7290302201725722,12.467916217514562,0.0
cldCvrMin,0.2631980919653938,0.00386336877953525,,0.061901210922973945,0.5177664974619289,Cldcvrmin,2020-04-29 20:19:59.987882,gaussian,identity,13_17_24,Day 24 Delta Deaths,394,14,9,155.44893480696263,7.961775559181217,934.5665446662728,0.7290302201725722,12.467916217514562,0.0
grocery_and_pharmacy_percent_change_from_baseline,-0.02027035774786194,0.77864453787585,And Pharmacy Percent Change From Baseline,0.005438994548378746,0.07106598984771574,Grocery,2020-04-29 20:19:59.987882,gaussian,identity,13_17_24,Day 24 Delta Deaths,394,14,9,155.44893480696263,7.961775559181217,934.5665446662728,0.7290302201725722,12.467916217514562,0.0
snowDepth,-1.0602585016645554,0.0010110128202052485,,0.06563346025251536,0.18781725888324874,Snowdepth,2020-04-29 20:19:59.987882,gaussian,identity,13_17_24,Day 24 Delta Deaths,394,14,9,155.44893480696263,7.961775559181217,934.5665446662728,0.7290302201725722,12.467916217514562,0.0
deaths,1.5969338174439862,2.3315723200902873e-33,,0.4003505541584029,0.868020304568528,Deaths,2020-04-29 20:19:59.987882,gaussian,identity,13_17_24,Day 24 Delta Deaths,394,14,9,155.44893480696263,7.961775559181217,934.5665446662728,0.7290302201725722,12.467916217514562,0.0
cases,0.03626586782217151,6.87604034025164e-32,,0.40640005207738406,1.0,Cases,2020-04-29 20:19:59.987882,gaussian,identity,13_17_24,Day 24 Delta Deaths,394,14,9,155.44893480696263,7.961775559181217,934.5665446662728,0.7290302201725722,12.467916217514562,0.0
windSpdMin,0.5302013739820217,0.38306454732074946,,0.017886630247777542,0.9898477157360406,Windspdmin,2020-04-29 20:19:59.987882,gaussian,identity,13_17_24,Day 24 Delta Deaths,394,14,9,155.44893480696263,7.961775559181217,934.5665446662728,0.7290302201725722,12.467916217514562,0.0
presTendAvg,-2.135349492970525,0.8224740301014775,,0.004157562786095468,0.4416243654822335,Prestendavg,2020-04-29 20:19:59.987882,gaussian,identity,13_17_24,Day 24 Delta Deaths,394,14,9,155.44893480696263,7.961775559181217,934.5665446662728,0.7290302201725722,12.467916217514562,0.0
precip,334.1078885677924,0.21035178612913208,,0.019566874024174646,0.8523676880222841,Precip,2020-04-29 20:20:10.786973,gaussian,identity,14_18_25,Day 25 Delta Cases,359,14,12,111514.1461347648,204.14544330455894,1558.737082737248,0.9013900819168673,333.93733863520686,0.0
spcHumMin,-14.54685286172883,0.1616976015394881,,0.02583092426825097,1.0,Spchummin,2020-04-29 20:20:10.786973,gaussian,identity,14_18_25,Day 25 Delta Cases,359,14,12,111514.1461347648,204.14544330455894,1558.737082737248,0.9013900819168673,333.93733863520686,0.0
cldCvrMin,4.039914677189048,0.21285660594098932,,0.021313245435005408,0.4986072423398329,Cldcvrmin,2020-04-29 20:20:10.786973,gaussian,identity,14_18_25,Day 25 Delta Cases,359,14,12,111514.1461347648,204.14544330455894,1558.737082737248,0.9013900819168673,333.93733863520686,0.0
grocery_and_pharmacy_percent_change_from_baseline,3.3763379454580935,0.19418942408454054,And Pharmacy Percent Change From Baseline,0.020505537489431694,0.052924791086350974,Grocery,2020-04-29 20:20:10.786973,gaussian,identity,14_18_25,Day 25 Delta Cases,359,14,12,111514.1461347648,204.14544330455894,1558.737082737248,0.9013900819168673,333.93733863520686,0.0
snowDepth,24.68984968580735,0.01329881604859219,,0.039358990363487174,0.18662952646239556,Snowdepth,2020-04-29 20:20:10.786973,gaussian,identity,14_18_25,Day 25 Delta Cases,359,14,12,111514.1461347648,204.14544330455894,1558.737082737248,0.9013900819168673,333.93733863520686,0.0
deaths,-22.608545458554755,2.2082324616155444e-12,,0.1684221153805155,0.9136490250696379,Deaths,2020-04-29 20:20:10.786973,gaussian,identity,14_18_25,Day 25 Delta Cases,359,14,12,111514.1461347648,204.14544330455894,1558.737082737248,0.9013900819168673,333.93733863520686,0.0
cases,1.934628360167642,4.92399164719869e-72,,0.613320617629657,1.0,Cases,2020-04-29 20:20:10.786973,gaussian,identity,14_18_25,Day 25 Delta Cases,359,14,12,111514.1461347648,204.14544330455894,1558.737082737248,0.9013900819168673,333.93733863520686,0.0
windSpdMin,25.766816823097827,0.16603948481322195,,0.022090690578373377,0.9916434540389972,Windspdmin,2020-04-29 20:20:10.786973,gaussian,identity,14_18_25,Day 25 Delta Cases,359,14,12,111514.1461347648,204.14544330455894,1558.737082737248,0.9013900819168673,333.93733863520686,0.0
parks_percent_change_from_baseline,-1.1891315933256885,0.10809200563653543,Percent Change From Baseline,0.02942028372224041,0.5376044568245125,Parks,2020-04-29 20:20:10.786973,gaussian,identity,14_18_25,Day 25 Delta Cases,359,14,12,111514.1461347648,204.14544330455894,1558.737082737248,0.9013900819168673,333.93733863520686,0.0
presTendAvg,-719.5147928483301,0.03756686439159609,,0.03239706176815593,0.4623955431754875,Prestendavg,2020-04-29 20:20:10.786973,gaussian,identity,14_18_25,Day 25 Delta Cases,359,14,12,111514.1461347648,204.14544330455894,1558.737082737248,0.9013900819168673,333.93733863520686,0.0
snowfall,80.2864522357146,0.628670899651016,,0.0077736593407079215,0.13649025069637882,Snowfall,2020-04-29 20:20:10.786973,gaussian,identity,14_18_25,Day 25 Delta Cases,359,14,12,111514.1461347648,204.14544330455894,1558.737082737248,0.9013900819168673,333.93733863520686,0.0
precip,-15.83375360858369,0.041012977465529114,,0.035696263030838254,0.8523676880222841,Precip,2020-04-29 20:20:21.701920,gaussian,identity,14_18_25,Day 25 Delta Deaths,359,14,12,194.95591291032562,7.940687913128804,885.7289542478397,0.8400269919036955,13.962661383501557,0.0
spcHumMin,-0.39535423193895497,0.18916436269895198,,0.02702473496311077,1.0,Spchummin,2020-04-29 20:20:21.701920,gaussian,identity,14_18_25,Day 25 Delta Deaths,359,14,12,194.95591291032562,7.940687913128804,885.7289542478397,0.8400269919036955,13.962661383501557,0.0
cldCvrMin,0.25910975660968216,0.006130232870574703,,0.052621752912347074,0.4986072423398329,Cldcvrmin,2020-04-29 20:20:21.701920,gaussian,identity,14_18_25,Day 25 Delta Deaths,359,14,12,194.95591291032562,7.940687913128804,885.7289542478397,0.8400269919036955,13.962661383501557,0.0
grocery_and_pharmacy_percent_change_from_baseline,0.05979830331860558,0.4268853685922469,And Pharmacy Percent Change From Baseline,0.013980356979423406,0.052924791086350974,Grocery,2020-04-29 20:20:21.701920,gaussian,identity,14_18_25,Day 25 Delta Deaths,359,14,12,194.95591291032562,7.940687913128804,885.7289542478397,0.8400269919036955,13.962661383501557,0.0
snowDepth,-0.7605872303428498,0.008533659961503168,,0.04667439363603575,0.18662952646239556,Snowdepth,2020-04-29 20:20:21.701920,gaussian,identity,14_18_25,Day 25 Delta Deaths,359,14,12,194.95591291032562,7.940687913128804,885.7289542478397,0.8400269919036955,13.962661383501557,0.0
deaths,1.369582838544929,5.39949538579388e-38,,0.3927524946043778,0.9136490250696379,Deaths,2020-04-29 20:20:21.701920,gaussian,identity,14_18_25,Day 25 Delta Deaths,359,14,12,194.95591291032562,7.940687913128804,885.7289542478397,0.8400269919036955,13.962661383501557,0.0
cases,0.02975957080583834,2.0153500917385022e-32,,0.3631790843701964,1.0,Cases,2020-04-29 20:20:21.701920,gaussian,identity,14_18_25,Day 25 Delta Deaths,359,14,12,194.95591291032562,7.940687913128804,885.7289542478397,0.8400269919036955,13.962661383501557,0.0
windSpdMin,0.7008368003467058,0.19339481702821226,,0.023129677221162454,0.9916434540389972,Windspdmin,2020-04-29 20:20:21.701920,gaussian,identity,14_18_25,Day 25 Delta Deaths,359,14,12,194.95591291032562,7.940687913128804,885.7289542478397,0.8400269919036955,13.962661383501557,0.0
parks_percent_change_from_baseline,-0.03293734835527096,0.12440006275727378,Percent Change From Baseline,0.031369653624448636,0.5376044568245125,Parks,2020-04-29 20:20:21.701920,gaussian,identity,14_18_25,Day 25 Delta Deaths,359,14,12,194.95591291032562,7.940687913128804,885.7289542478397,0.8400269919036955,13.962661383501557,0.0
presTendAvg,-0.0033371308641849343,0.9997331789758079,,5.784199795685115e-06,0.4623955431754875,Prestendavg,2020-04-29 20:20:21.701920,gaussian,identity,14_18_25,Day 25 Delta Deaths,359,14,12,194.95591291032562,7.940687913128804,885.7289542478397,0.8400269919036955,13.962661383501557,0.0
snowfall,-3.6396377740142207,0.44938940771087854,,0.013565804458263898,0.13649025069637882,Snowfall,2020-04-29 20:20:21.701920,gaussian,identity,14_18_25,Day 25 Delta Deaths,359,14,12,194.95591291032562,7.940687913128804,885.7289542478397,0.8400269919036955,13.962661383501557,0.0
precip,320.0420559324037,0.1757442563473287,,0.017374346729405375,0.8720238095238095,Precip,2020-04-29 20:20:32.575269,gaussian,identity,15_19_26,Day 26 Delta Cases,336,14,12,182649.22321909844,232.13963719341817,1506.3667847327652,0.7076746271606091,427.3748041463119,0.0
spcHumMin,-13.925171149552623,0.18118981712904003,,0.019555236466653813,1.0,Spchummin,2020-04-29 20:20:32.575269,gaussian,identity,15_19_26,Day 26 Delta Cases,336,14,12,182649.22321909844,232.13963719341817,1506.3667847327652,0.7076746271606091,427.3748041463119,0.0
cldCvrMin,6.651948382752659,0.07920072272059313,,0.02562255306182965,0.47619047619047616,Cldcvrmin,2020-04-29 20:20:32.575269,gaussian,identity,15_19_26,Day 26 Delta Cases,336,14,12,182649.22321909844,232.13963719341817,1506.3667847327652,0.7076746271606091,427.3748041463119,0.0
grocery_and_pharmacy_percent_change_from_baseline,2.003667508525664,0.4138834590185162,And Pharmacy Percent Change From Baseline,0.010585299646658212,0.06547619047619048,Grocery,2020-04-29 20:20:32.575269,gaussian,identity,15_19_26,Day 26 Delta Cases,336,14,12,182649.22321909844,232.13963719341817,1506.3667847327652,0.7076746271606091,427.3748041463119,0.0
snowDepth,41.900670968125404,0.00010943049058879681,,0.050547497178552024,0.17857142857142858,Snowdepth,2020-04-29 20:20:32.575269,gaussian,identity,15_19_26,Day 26 Delta Cases,336,14,12,182649.22321909844,232.13963719341817,1506.3667847327652,0.7076746271606091,427.3748041463119,0.0
deaths,-25.779610102331898,7.556628322264377e-20,,0.18657986480718,0.9196428571428571,Deaths,2020-04-29 20:20:32.575269,gaussian,identity,15_19_26,Day 26 Delta Cases,336,14,12,182649.22321909844,232.13963719341817,1506.3667847327652,0.7076746271606091,427.3748041463119,0.0
cases,1.935872090685147,1.7216324963936134e-88,,0.6377548513382576,1.0,Cases,2020-04-29 20:20:32.575269,gaussian,identity,15_19_26,Day 26 Delta Cases,336,14,12,182649.22321909844,232.13963719341817,1506.3667847327652,0.7076746271606091,427.3748041463119,0.0
windSpdMin,25.09856896620968,0.18033967142489649,,0.01894003816226133,0.9940476190476191,Windspdmin,2020-04-29 20:20:32.575269,gaussian,identity,15_19_26,Day 26 Delta Cases,336,14,12,182649.22321909844,232.13963719341817,1506.3667847327652,0.7076746271606091,427.3748041463119,0.0
parks_percent_change_from_baseline,-1.045377825846069,0.13049215412431603,Percent Change From Baseline,0.02159406542657508,0.5565476190476191,Parks,2020-04-29 20:20:32.575269,gaussian,identity,15_19_26,Day 26 Delta Cases,336,14,12,182649.22321909844,232.13963719341817,1506.3667847327652,0.7076746271606091,427.3748041463119,0.0
presTendAvg,-14.981547582227773,0.9622904890080303,,0.0006202789874701592,0.4880952380952381,Prestendavg,2020-04-29 20:20:32.575269,gaussian,identity,15_19_26,Day 26 Delta Cases,336,14,12,182649.22321909844,232.13963719341817,1506.3667847327652,0.7076746271606091,427.3748041463119,0.0
snowfall,138.30229980729393,0.4027963992558532,,0.010825968195156748,0.13988095238095238,Snowfall,2020-04-29 20:20:32.575269,gaussian,identity,15_19_26,Day 26 Delta Cases,336,14,12,182649.22321909844,232.13963719341817,1506.3667847327652,0.7076746271606091,427.3748041463119,0.0
precip,-5.069589500033434,0.6749151177969079,,0.010838063476410144,0.8720238095238095,Precip,2020-04-29 20:20:43.195009,gaussian,identity,15_19_26,Day 26 Delta Deaths,336,14,12,281.3100613652056,9.934547891223875,865.2561203163327,0.7969684360076775,16.77230041959676,0.0
spcHumMin,-0.41829423216703054,0.4324481621856996,,0.02313246264263801,1.0,Spchummin,2020-04-29 20:20:43.195009,gaussian,identity,15_19_26,Day 26 Delta Deaths,336,14,12,281.3100613652056,9.934547891223875,865.2561203163327,0.7969684360076775,16.77230041959676,0.0
cldCvrMin,0.13935446739027726,0.47162235196642577,,0.021138389179941586,0.47619047619047616,Cldcvrmin,2020-04-29 20:20:43.195009,gaussian,identity,15_19_26,Day 26 Delta Deaths,336,14,12,281.3100613652056,9.934547891223875,865.2561203163327,0.7969684360076775,16.77230041959676,0.0
grocery_and_pharmacy_percent_change_from_baseline,0.09772323229841673,0.4366227427425611,And Pharmacy Percent Change From Baseline,0.020330721305467727,0.06547619047619048,Grocery,2020-04-29 20:20:43.195009,gaussian,identity,15_19_26,Day 26 Delta Deaths,336,14,12,281.3100613652056,9.934547891223875,865.2561203163327,0.7969684360076775,16.77230041959676,0.0
snowDepth,-0.1708547578917841,0.7542181394006886,,0.008116769622232928,0.17857142857142858,Snowdepth,2020-04-29 20:20:43.195009,gaussian,identity,15_19_26,Day 26 Delta Deaths,336,14,12,281.3100613652056,9.934547891223875,865.2561203163327,0.7969684360076775,16.77230041959676,0.0
deaths,0.8820894048346051,1.5782450346020563e-10,,0.2514076554876609,0.9196428571428571,Deaths,2020-04-29 20:20:43.195009,gaussian,identity,15_19_26,Day 26 Delta Deaths,336,14,12,281.3100613652056,9.934547891223875,865.2561203163327,0.7969684360076775,16.77230041959676,0.0
cases,0.04651903694758151,1.7794880563975992e-37,,0.6035111393672191,1.0,Cases,2020-04-29 20:20:43.195009,gaussian,identity,15_19_26,Day 26 Delta Deaths,336,14,12,281.3100613652056,9.934547891223875,865.2561203163327,0.7969684360076775,16.77230041959676,0.0
windSpdMin,0.8309411130189098,0.38607284371214623,,0.024693326566309143,0.9940476190476191,Windspdmin,2020-04-29 20:20:43.195009,gaussian,identity,15_19_26,Day 26 Delta Deaths,336,14,12,281.3100613652056,9.934547891223875,865.2561203163327,0.7969684360076775,16.77230041959676,0.0
parks_percent_change_from_baseline,-0.0360648511416837,0.30786709207826934,Percent Change From Baseline,0.029337475244014522,0.5565476190476191,Parks,2020-04-29 20:20:43.195009,gaussian,identity,15_19_26,Day 26 Delta Deaths,336,14,12,281.3100613652056,9.934547891223875,865.2561203163327,0.7969684360076775,16.77230041959676,0.0
presTendAvg,3.885304556582982,0.8108583761881735,,0.0063348002005381,0.4880952380952381,Prestendavg,2020-04-29 20:20:43.195009,gaussian,identity,15_19_26,Day 26 Delta Deaths,336,14,12,281.3100613652056,9.934547891223875,865.2561203163327,0.7969684360076775,16.77230041959676,0.0
snowfall,0.37604724036351783,0.9645556173575445,,0.0011591969075679363,0.13988095238095238,Snowfall,2020-04-29 20:20:43.195009,gaussian,identity,15_19_26,Day 26 Delta Deaths,336,14,12,281.3100613652056,9.934547891223875,865.2561203163327,0.7969684360076775,16.77230041959676,0.0
precip,-151.41638320689046,0.49054477000009067,,0.008977409952922618,0.8516129032258064,Precip,2020-04-29 20:20:54.451500,gaussian,identity,16_20_27,Day 27 Delta Cases,310,14,12,249456.88319523036,286.23760205564105,1415.1075773852028,0.6831255929621292,499.4565878985183,0.0
spcHumMin,-11.645542575397737,0.21999701418030704,,0.019244717983342787,1.0,Spchummin,2020-04-29 20:20:54.451500,gaussian,identity,16_20_27,Day 27 Delta Cases,310,14,12,249456.88319523036,286.23760205564105,1415.1075773852028,0.6831255929621292,499.4565878985183,0.0
cldCvrMin,15.18145046581293,4.720301565905562e-05,,0.06063410236698487,0.4645161290322581,Cldcvrmin,2020-04-29 20:20:54.451500,gaussian,identity,16_20_27,Day 27 Delta Cases,310,14,12,249456.88319523036,286.23760205564105,1415.1075773852028,0.6831255929621292,499.4565878985183,0.0
grocery_and_pharmacy_percent_change_from_baseline,2.5528068282804415,0.2525236468940232,And Pharmacy Percent Change From Baseline,0.014907721088085558,0.07096774193548387,Grocery,2020-04-29 20:20:54.451500,gaussian,identity,16_20_27,Day 27 Delta Cases,310,14,12,249456.88319523036,286.23760205564105,1415.1075773852028,0.6831255929621292,499.4565878985183,0.0
snowDepth,-20.519276785944378,0.5686027801730891,,0.008092363858490655,0.16774193548387098,Snowdepth,2020-04-29 20:20:54.451500,gaussian,identity,16_20_27,Day 27 Delta Cases,310,14,12,249456.88319523036,286.23760205564105,1415.1075773852028,0.6831255929621292,499.4565878985183,0.0
deaths,-17.349287509266205,2.6830983737884374e-18,,0.18201585087839875,0.932258064516129,Deaths,2020-04-29 20:20:54.451500,gaussian,identity,16_20_27,Day 27 Delta Cases,310,14,12,249456.88319523036,286.23760205564105,1415.1075773852028,0.6831255929621292,499.4565878985183,0.0
cases,1.5143690323752461,2.7741834261566252e-80,,0.6539893693502281,1.0,Cases,2020-04-29 20:20:54.451500,gaussian,identity,16_20_27,Day 27 Delta Cases,310,14,12,249456.88319523036,286.23760205564105,1415.1075773852028,0.6831255929621292,499.4565878985183,0.0
windSpdMin,28.25208453261846,0.12730228235910312,,0.02134747189794798,0.9903225806451613,Windspdmin,2020-04-29 20:20:54.451500,gaussian,identity,16_20_27,Day 27 Delta Cases,310,14,12,249456.88319523036,286.23760205564105,1415.1075773852028,0.6831255929621292,499.4565878985183,0.0
parks_percent_change_from_baseline,-0.8271420888433129,0.23208910307552844,Percent Change From Baseline,0.018064746553638964,0.5580645161290323,Parks,2020-04-29 20:20:54.451500,gaussian,identity,16_20_27,Day 27 Delta Cases,310,14,12,249456.88319523036,286.23760205564105,1415.1075773852028,0.6831255929621292,499.4565878985183,0.0
presTendAvg,-181.20947572024662,0.5881005515002631,,0.007249311090261046,0.4612903225806452,Prestendavg,2020-04-29 20:20:54.451500,gaussian,identity,16_20_27,Day 27 Delta Cases,310,14,12,249456.88319523036,286.23760205564105,1415.1075773852028,0.6831255929621292,499.4565878985183,0.0
snowfall,87.73576510398752,0.6995494664950517,,0.005476934979698489,0.12258064516129032,Snowfall,2020-04-29 20:20:54.451500,gaussian,identity,16_20_27,Day 27 Delta Cases,310,14,12,249456.88319523036,286.23760205564105,1415.1075773852028,0.6831255929621292,499.4565878985183,0.0
precip,1.0084322283522766,0.9356959914138281,,0.0018188610199178024,0.8516129032258064,Precip,2020-04-29 20:21:05.773862,gaussian,identity,16_20_27,Day 27 Delta Deaths,310,14,10,323.1584208025743,11.099843199456627,806.0577960008858,0.7296655399005814,17.97660759994984,0.0
spcHumMin,-0.33700441138465687,0.52680528489116,,0.016941896295586362,1.0,Spchummin,2020-04-29 20:21:05.773862,gaussian,identity,16_20_27,Day 27 Delta Deaths,310,14,10,323.1584208025743,11.099843199456627,806.0577960008858,0.7296655399005814,17.97660759994984,0.0
cldCvrMin,0.542999679747787,0.009273141218488896,,0.06597476753285954,0.4645161290322581,Cldcvrmin,2020-04-29 20:21:05.773862,gaussian,identity,16_20_27,Day 27 Delta Deaths,310,14,10,323.1584208025743,11.099843199456627,806.0577960008858,0.7296655399005814,17.97660759994984,0.0
deaths,1.0735441374936707,1.1666719775890354e-20,,0.34262739174733786,0.932258064516129,Deaths,2020-04-29 20:21:05.773862,gaussian,identity,16_20_27,Day 27 Delta Deaths,310,14,10,323.1584208025743,11.099843199456627,806.0577960008858,0.7296655399005814,17.97660759994984,0.0
cases,0.03696436663814281,6.377291440278103e-30,,0.48562031630535507,1.0,Cases,2020-04-29 20:21:05.773862,gaussian,identity,16_20_27,Day 27 Delta Deaths,310,14,10,323.1584208025743,11.099843199456627,806.0577960008858,0.7296655399005814,17.97660759994984,0.0
windSpdMin,1.2481471110377076,0.2378063125350427,,0.028690382532988803,0.9903225806451613,Windspdmin,2020-04-29 20:21:05.773862,gaussian,identity,16_20_27,Day 27 Delta Deaths,310,14,10,323.1584208025743,11.099843199456627,806.0577960008858,0.7296655399005814,17.97660759994984,0.0
parks_percent_change_from_baseline,-0.04719877385816706,0.22683120496680154,Percent Change From Baseline,0.03135862982959315,0.5580645161290323,Parks,2020-04-29 20:21:05.773862,gaussian,identity,16_20_27,Day 27 Delta Deaths,310,14,10,323.1584208025743,11.099843199456627,806.0577960008858,0.7296655399005814,17.97660759994984,0.0
presTendAvg,-12.642289128177435,0.5038330505001372,,0.015385661066319231,0.4612903225806452,Prestendavg,2020-04-29 20:21:05.773862,gaussian,identity,16_20_27,Day 27 Delta Deaths,310,14,10,323.1584208025743,11.099843199456627,806.0577960008858,0.7296655399005814,17.97660759994984,0.0
snowfall,-6.098900470671285,0.6050270086953251,,0.011582093670042263,0.12258064516129032,Snowfall,2020-04-29 20:21:05.773862,gaussian,identity,16_20_27,Day 27 Delta Deaths,310,14,10,323.1584208025743,11.099843199456627,806.0577960008858,0.7296655399005814,17.97660759994984,0.0
precip,65.91061268721968,0.8560309205816699,,0.0024696600361181907,0.8436363636363636,Precip,2020-04-29 20:21:17.216307,gaussian,identity,17_21_28,Day 28 Delta Cases,275,14,12,117527.68080529482,207.23005837847583,1128.9352736739847,0.8229327753769174,342.82310424662865,0.0
spcHumMin,-29.399330232373075,0.020921129710268167,,0.03656433805638246,1.0,Spchummin,2020-04-29 20:21:17.216307,gaussian,identity,17_21_28,Day 28 Delta Cases,275,14,12,117527.68080529482,207.23005837847583,1128.9352736739847,0.8229327753769174,342.82310424662865,0.0
cldCvrMin,18.87245751651159,1.2027451281314074e-05,,0.07011991971384075,0.4036363636363636,Cldcvrmin,2020-04-29 20:21:17.216307,gaussian,identity,17_21_28,Day 28 Delta Cases,275,14,12,117527.68080529482,207.23005837847583,1128.9352736739847,0.8229327753769174,342.82310424662865,0.0
grocery_and_pharmacy_percent_change_from_baseline,-0.984998068122737,0.7370861355829519,And Pharmacy Percent Change From Baseline,0.004573585157476505,0.06909090909090909,Grocery,2020-04-29 20:21:17.216307,gaussian,identity,17_21_28,Day 28 Delta Cases,275,14,12,117527.68080529482,207.23005837847583,1128.9352736739847,0.8229327753769174,342.82310424662865,0.0
