names,coefficients,p_value,variable,percentage,proportion,variable_category,time,family,link,model,outcome,obs,input_n_features,reg_n_features,mse,mae,aic,r2,RMSE,delta_mae_lasso
grocery_and_pharmacy_percent_change_from_baseline,4.558677998371087,3.765743890925474e-12,And Pharmacy Percent Change From Baseline,0.29908253792949013,0.24858757062146894,Grocery,2020-05-01 16:00:03.962019,gaussian,identity,0_4_11,Day 11 Delta Cases,531,14,12,12694.380990633259,76.12788600136689,2028.7470632805873,0.11028721765010663,112.66934361499253,0.0
windSpdMin,0.10140236271422509,0.2833465849355744,,0.0489962361114753,0.9868173258003766,Windspdmin,2020-05-01 16:00:10.345337,gaussian,identity,0_4_11,Day 11 Delta Deaths,531,14,9,5.479971876934893,1.7754955560085242,759.853256771816,-0.04815685776401013,2.3409339753472103,0.0
deaths,1.4657688731200291,1.6960844793791377e-12,,0.3216229313162476,0.3314500941619586,Deaths,2020-05-01 16:00:10.345337,gaussian,identity,0_4_11,Day 11 Delta Deaths,531,14,9,5.479971876934893,1.7754955560085242,759.853256771816,-0.04815685776401013,2.3409339753472103,0.0
parks_percent_change_from_baseline,0.008847909081490725,0.058209536625694155,Percent Change From Baseline,0.09041573978910987,0.5536723163841808,Parks,2020-05-01 16:00:10.345337,gaussian,identity,0_4_11,Day 11 Delta Deaths,531,14,9,5.479971876934893,1.7754955560085242,759.853256771816,-0.04815685776401013,2.3409339753472103,0.0
cldCvrMin,0.018401158149986337,0.1808462288374313,,0.06134937224282403,0.7137476459510358,Cldcvrmin,2020-05-01 16:00:10.345337,gaussian,identity,0_4_11,Day 11 Delta Deaths,531,14,9,5.479971876934893,1.7754955560085242,759.853256771816,-0.04815685776401013,2.3409339753472103,0.0
spcHumMin,-0.1539999688451995,0.004984924783552426,,0.1324588510558115,1.0,Spchummin,2020-05-01 16:00:10.345337,gaussian,identity,0_4_11,Day 11 Delta Deaths,531,14,9,5.479971876934893,1.7754955560085242,759.853256771816,-0.04815685776401013,2.3409339753472103,0.0
transit_stations_percent_change_from_baseline,-0.01689867013042518,0.11182847705485177,Stations Percent Change From Baseline,0.07636870871367357,0.018832391713747645,Transit,2020-05-01 16:00:10.345337,gaussian,identity,0_4_11,Day 11 Delta Deaths,531,14,9,5.479971876934893,1.7754955560085242,759.853256771816,-0.04815685776401013,2.3409339753472103,0.0
presTendAvg,-5.369750361520629,0.006331471945057577,,0.12085941032855924,0.4124293785310734,Prestendavg,2020-05-01 16:00:10.345337,gaussian,identity,0_4_11,Day 11 Delta Deaths,531,14,9,5.479971876934893,1.7754955560085242,759.853256771816,-0.04815685776401013,2.3409339753472103,0.0
grocery_and_pharmacy_percent_change_from_baseline,0.04021887895320242,0.0017839205769859918,And Pharmacy Percent Change From Baseline,0.14792875044229897,0.24858757062146894,Grocery,2020-05-01 16:00:10.345337,gaussian,identity,0_4_11,Day 11 Delta Deaths,531,14,9,5.479971876934893,1.7754955560085242,759.853256771816,-0.04815685776401013,2.3409339753472103,0.0
windSpdMin,14.91530991726759,0.0020696172574913457,,0.11340636957973631,0.9906015037593985,Windspdmin,2020-05-01 16:00:17.121889,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.37739243991,70.33231507229459,2067.2477559000745,0.45541785226910636,122.78997268686035,0.0
deaths,5.007081028689487,0.6221167212498974,,0.017347617443924872,0.38721804511278196,Deaths,2020-05-01 16:00:17.121889,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.37739243991,70.33231507229459,2067.2477559000745,0.45541785226910636,122.78997268686035,0.0
snowfall,1.3319755638723483,0.9790563477311203,,0.0009824398495925475,0.17857142857142858,Snowfall,2020-05-01 16:00:17.121889,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.37739243991,70.33231507229459,2067.2477559000745,0.45541785226910636,122.78997268686035,0.0
precip,115.6383086514541,0.1798201060296285,,0.05582228169274574,0.8834586466165414,Precip,2020-05-01 16:00:17.121889,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.37739243991,70.33231507229459,2067.2477559000745,0.45541785226910636,122.78997268686035,0.0
parks_percent_change_from_baseline,0.22793470479073738,0.3235565887127675,Percent Change From Baseline,0.03689136469329196,0.5601503759398496,Parks,2020-05-01 16:00:17.121889,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.37739243991,70.33231507229459,2067.2477559000745,0.45541785226910636,122.78997268686035,0.0
cldCvrMin,-0.6562921401181941,0.4458249496179879,,0.03393963739458243,0.6879699248120301,Cldcvrmin,2020-05-01 16:00:17.121889,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.37739243991,70.33231507229459,2067.2477559000745,0.45541785226910636,122.78997268686035,0.0
cases,7.802078462070748,7.257631386139366e-34,,0.4995465545725454,1.0,Cases,2020-05-01 16:00:17.121889,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.37739243991,70.33231507229459,2067.2477559000745,0.45541785226910636,122.78997268686035,0.0
spcHumMin,-5.036444064635394,0.07711616256377508,,0.0689804792121122,1.0,Spchummin,2020-05-01 16:00:17.121889,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.37739243991,70.33231507229459,2067.2477559000745,0.45541785226910636,122.78997268686035,0.0
snowDepth,-2.2135581377630085,0.6576607150799504,,0.016267771577728542,0.23308270676691728,Snowdepth,2020-05-01 16:00:17.121889,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.37739243991,70.33231507229459,2067.2477559000745,0.45541785226910636,122.78997268686035,0.0
grocery_and_pharmacy_percent_change_from_baseline,2.8480767461475884,1.9565566539380025e-05,And Pharmacy Percent Change From Baseline,0.1568154839837401,0.17669172932330826,Grocery,2020-05-01 16:00:17.121889,gaussian,identity,1_5_12,Day 12 Delta Cases,532,14,11,15077.37739243991,70.33231507229459,2067.2477559000745,0.45541785226910636,122.78997268686035,0.0
windSpdMin,0.04206062049133666,0.6558209159348114,,0.01924418969682899,0.9906015037593985,Windspdmin,2020-05-01 16:00:23.663239,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.653802070293133,1.637662494177622,819.1850533234343,0.48531202687590846,2.766550572516818,0.0
deaths,1.0922524888062262,6.067537815017498e-08,,0.22771783581548108,0.38721804511278196,Deaths,2020-05-01 16:00:23.663239,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.653802070293133,1.637662494177622,819.1850533234343,0.48531202687590846,2.766550572516818,0.0
snowfall,0.7435933378956866,0.43746322397708937,,0.03300380333779874,0.17857142857142858,Snowfall,2020-05-01 16:00:23.663239,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.653802070293133,1.637662494177622,819.1850533234343,0.48531202687590846,2.766550572516818,0.0
parks_percent_change_from_baseline,0.005301692881462836,0.23405865419204397,Percent Change From Baseline,0.05163540886950407,0.5601503759398496,Parks,2020-05-01 16:00:23.663239,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.653802070293133,1.637662494177622,819.1850533234343,0.48531202687590846,2.766550572516818,0.0
cldCvrMin,0.0016658147665213625,0.9073746117964862,,0.005183886575082853,0.6879699248120301,Cldcvrmin,2020-05-01 16:00:23.663239,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.653802070293133,1.637662494177622,819.1850533234343,0.48531202687590846,2.766550572516818,0.0
cases,0.13595444453837383,5.3642759462634755e-30,,0.523814905288926,1.0,Cases,2020-05-01 16:00:23.663239,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.653802070293133,1.637662494177622,819.1850533234343,0.48531202687590846,2.766550572516818,0.0
spcHumMin,-0.09788593136002874,0.07401984861604533,,0.0806754241655054,1.0,Spchummin,2020-05-01 16:00:23.663239,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.653802070293133,1.637662494177622,819.1850533234343,0.48531202687590846,2.766550572516818,0.0
presTendAvg,-2.847953306578085,0.156653650581713,,0.05872454625087275,0.38533834586466165,Prestendavg,2020-05-01 16:00:23.663239,gaussian,identity,1_5_12,Day 12 Delta Deaths,532,14,9,7.653802070293133,1.637662494177622,819.1850533234343,0.48531202687590846,2.766550572516818,0.0
windSpdMin,22.683066866304507,0.0003829633317028247,,0.1202475247943271,0.9904761904761905,Windspdmin,2020-05-01 16:00:30.617527,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736669,77.77528174071378,2015.4795521279161,0.476414767206632,116.69566506831634,0.0
deaths,6.988607047630539,0.4482838588936985,,0.025465284180814538,0.4666666666666667,Deaths,2020-05-01 16:00:30.617527,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736669,77.77528174071378,2015.4795521279161,0.476414767206632,116.69566506831634,0.0
snowfall,-56.68893295117972,0.2729460859963708,,0.03639981032258911,0.16380952380952382,Snowfall,2020-05-01 16:00:30.617527,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736669,77.77528174071378,2015.4795521279161,0.476414767206632,116.69566506831634,0.0
precip,29.165934741694784,0.7910322299858673,,0.010296509663932677,0.8819047619047619,Precip,2020-05-01 16:00:30.617527,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736669,77.77528174071378,2015.4795521279161,0.476414767206632,116.69566506831634,0.0
parks_percent_change_from_baseline,0.10719595877129447,0.7152202283365432,Percent Change From Baseline,0.012582710046478367,0.5504761904761905,Parks,2020-05-01 16:00:30.617527,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736669,77.77528174071378,2015.4795521279161,0.476414767206632,116.69566506831634,0.0
cldCvrMin,-0.35252876783485,0.7610751914381306,,0.012554154267851246,0.6819047619047619,Cldcvrmin,2020-05-01 16:00:30.617527,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736669,77.77528174071378,2015.4795521279161,0.476414767206632,116.69566506831634,0.0
cases,7.356636690508415,1.3691469626782558e-40,,0.511569901031975,1.0,Cases,2020-05-01 16:00:30.617527,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736669,77.77528174071378,2015.4795521279161,0.476414767206632,116.69566506831634,0.0
spcHumMin,-6.895327545904352,0.05749550209960353,,0.06873098512332221,1.0,Spchummin,2020-05-01 16:00:30.617527,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736669,77.77528174071378,2015.4795521279161,0.476414767206632,116.69566506831634,0.0
snowDepth,-2.1709084083934744,0.5908580864066846,,0.018311078142847704,0.22476190476190477,Snowdepth,2020-05-01 16:00:30.617527,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736669,77.77528174071378,2015.4795521279161,0.476414767206632,116.69566506831634,0.0
presTendAvg,-34.97702310083132,0.7855415412558141,,0.008932665819967218,0.3580952380952381,Prestendavg,2020-05-01 16:00:30.617527,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736669,77.77528174071378,2015.4795521279161,0.476414767206632,116.69566506831634,0.0
grocery_and_pharmacy_percent_change_from_baseline,4.307601955964286,1.8279157741199448e-07,And Pharmacy Percent Change From Baseline,0.17490937660589506,0.15047619047619049,Grocery,2020-05-01 16:00:30.617527,gaussian,identity,2_6_13,Day 13 Delta Cases,525,14,12,13617.878245736669,77.77528174071378,2015.4795521279161,0.476414767206632,116.69566506831634,0.0
windSpdMin,0.12806354705950054,0.26113778447777536,,0.03748905327984926,0.9904761904761905,Windspdmin,2020-05-01 16:00:37.735794,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.716354714575802,1.7164552046365447,783.5300419126265,0.5291787538226147,2.591593084296955,0.0
deaths,1.1643358719921273,1.8241816581021305e-12,,0.23428298956121918,0.4666666666666667,Deaths,2020-05-01 16:00:37.735794,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.716354714575802,1.7164552046365447,783.5300419126265,0.5291787538226147,2.591593084296955,0.0
snowfall,-1.1102006265663913,0.22550885036856172,,0.03936469405334519,0.16380952380952382,Snowfall,2020-05-01 16:00:37.735794,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.716354714575802,1.7164552046365447,783.5300419126265,0.5291787538226147,2.591593084296955,0.0
cldCvrMin,0.009630651364124762,0.5781131834143567,,0.018938829468800916,0.6819047619047619,Cldcvrmin,2020-05-01 16:00:37.735794,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.716354714575802,1.7164552046365447,783.5300419126265,0.5291787538226147,2.591593084296955,0.0
cases,0.14173198683167004,3.944069110836077e-45,,0.544249607766049,1.0,Cases,2020-05-01 16:00:37.735794,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.716354714575802,1.7164552046365447,783.5300419126265,0.5291787538226147,2.591593084296955,0.0
spcHumMin,-0.11289302591207524,0.05863104598377027,,0.06213972908169926,1.0,Spchummin,2020-05-01 16:00:37.735794,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.716354714575802,1.7164552046365447,783.5300419126265,0.5291787538226147,2.591593084296955,0.0
presTendAvg,2.781652247877134,0.23133196295427083,,0.039228856810338116,0.3580952380952381,Prestendavg,2020-05-01 16:00:37.735794,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.716354714575802,1.7164552046365447,783.5300419126265,0.5291787538226147,2.591593084296955,0.0
grocery_and_pharmacy_percent_change_from_baseline,0.010840159712096988,0.4554583205950128,And Pharmacy Percent Change From Baseline,0.02430623997869923,0.15047619047619049,Grocery,2020-05-01 16:00:37.735794,gaussian,identity,2_6_13,Day 13 Delta Deaths,525,14,9,6.716354714575802,1.7164552046365447,783.5300419126265,0.5291787538226147,2.591593084296955,0.0
windSpdMin,13.295029854621966,0.029524184978878466,,0.08094855377918103,0.9883495145631068,Windspdmin,2020-05-01 16:00:45.005810,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.800086455536,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
deaths,4.2717475110803065,0.5918760255763044,,0.01959658922601463,0.5242718446601942,Deaths,2020-05-01 16:00:45.005810,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.800086455536,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
snowfall,-4.361558591244701,0.9270199132936399,,0.0033078280855804365,0.1553398058252427,Snowfall,2020-05-01 16:00:45.005810,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.800086455536,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
precip,78.13017058991535,0.4504448825444639,,0.03144547069966758,0.8737864077669902,Precip,2020-05-01 16:00:45.005810,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.800086455536,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
parks_percent_change_from_baseline,0.045338507771030684,0.873153660547341,Percent Change From Baseline,0.006029265776806984,0.5436893203883495,Parks,2020-05-01 16:00:45.005810,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.800086455536,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
cldCvrMin,-0.44857586772392277,0.6804375048027673,,0.01794021774495191,0.6601941747572816,Cldcvrmin,2020-05-01 16:00:45.005810,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.800086455536,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
cases,5.854579762406902,1.6921783936307808e-48,,0.6395463068387226,1.0,Cases,2020-05-01 16:00:45.005810,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.800086455536,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
spcHumMin,-3.20412010871836,0.37066645223260963,,0.03539555908184814,1.0,Spchummin,2020-05-01 16:00:45.005810,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.800086455536,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
snowDepth,-0.3725571294308497,0.8915540778247477,,0.00490637777423995,0.21941747572815534,Snowdepth,2020-05-01 16:00:45.005810,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.800086455536,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
presTendAvg,-93.4907201126524,0.4934209427518378,,0.025173424468191305,0.4077669902912621,Prestendavg,2020-05-01 16:00:45.005810,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.800086455536,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
grocery_and_pharmacy_percent_change_from_baseline,3.069551158597541,0.00015555091992565221,And Pharmacy Percent Change From Baseline,0.13571040652479543,0.13009708737864079,Grocery,2020-05-01 16:00:45.005810,gaussian,identity,3_7_14,Day 14 Delta Cases,515,14,12,43213.800086455536,89.14680490700076,2174.3749655359447,0.5647128122953464,207.87929210591307,0.0
spcHumMin,-0.10430737566327114,0.09475644407780126,,0.06287527463455936,1.0,Spchummin,2020-05-01 16:00:52.466927,gaussian,identity,3_7_14,Day 14 Delta Deaths,515,14,5,10.381374195696335,1.998082682850575,835.2845615445998,0.6449548285032872,3.222013996818812,0.0
cases,0.10864248464326633,1.8467786997725127e-48,,0.6475910601094946,1.0,Cases,2020-05-01 16:00:52.466927,gaussian,identity,3_7_14,Day 14 Delta Deaths,515,14,5,10.381374195696335,1.998082682850575,835.2845615445998,0.6449548285032872,3.222013996818812,0.0
deaths,1.0610687752841585,9.389441376184168e-12,,0.26560933585198443,0.5242718446601942,Deaths,2020-05-01 16:00:52.466927,gaussian,identity,3_7_14,Day 14 Delta Deaths,515,14,5,10.381374195696335,1.998082682850575,835.2845615445998,0.6449548285032872,3.222013996818812,0.0
snowfall,0.5781142398031489,0.5203395269011911,,0.0239243294039617,0.1553398058252427,Snowfall,2020-05-01 16:00:52.466927,gaussian,identity,3_7_14,Day 14 Delta Deaths,515,14,5,10.381374195696335,1.998082682850575,835.2845615445998,0.6449548285032872,3.222013996818812,0.0
windSpdMin,20.915402344610797,0.0023771766268395143,,0.08040523730269933,0.9941520467836257,Windspdmin,2020-05-01 16:01:00.099718,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513929,109.92921732384357,2214.549270720026,0.40699511841012803,235.8726115833275,0.0
deaths,2.006294034381717,0.7808589322206843,,0.007412839465500322,0.5769980506822612,Deaths,2020-05-01 16:01:00.099718,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513929,109.92921732384357,2214.549270720026,0.40699511841012803,235.8726115833275,0.0
snowfall,-52.03254811950821,0.34366063986006,,0.024582161512924555,0.15594541910331383,Snowfall,2020-05-01 16:01:00.099718,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513929,109.92921732384357,2214.549270720026,0.40699511841012803,235.8726115833275,0.0
precip,144.89564593817636,0.1888337754972801,,0.03733565631240596,0.8810916179337231,Precip,2020-05-01 16:01:00.099718,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513929,109.92921732384357,2214.549270720026,0.40699511841012803,235.8726115833275,0.0
parks_percent_change_from_baseline,-0.036533120879316774,0.9041902677443951,Percent Change From Baseline,0.003287193248998773,0.5321637426900585,Parks,2020-05-01 16:01:00.099718,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513929,109.92921732384357,2214.549270720026,0.40699511841012803,235.8726115833275,0.0
cldCvrMin,-0.3885397237921949,0.7266249810494279,,0.010684849649205783,0.6549707602339181,Cldcvrmin,2020-05-01 16:01:00.099718,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513929,109.92921732384357,2214.549270720026,0.40699511841012803,235.8726115833275,0.0
cases,5.936026723688357,2.395375287327281e-69,,0.6215394538604219,1.0,Cases,2020-05-01 16:01:00.099718,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513929,109.92921732384357,2214.549270720026,0.40699511841012803,235.8726115833275,0.0
spcHumMin,-4.508682487769616,0.25824579108180123,,0.03246780989287077,1.0,Spchummin,2020-05-01 16:01:00.099718,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513929,109.92921732384357,2214.549270720026,0.40699511841012803,235.8726115833275,0.0
snowDepth,0.061549668231058376,0.9805724600849047,,0.0006162197288466345,0.2124756335282651,Snowdepth,2020-05-01 16:01:00.099718,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513929,109.92921732384357,2214.549270720026,0.40699511841012803,235.8726115833275,0.0
presTendAvg,-260.84808867289564,0.047422250180063345,,0.051377747295895455,0.4405458089668616,Prestendavg,2020-05-01 16:01:00.099718,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513929,109.92921732384357,2214.549270720026,0.40699511841012803,235.8726115833275,0.0
grocery_and_pharmacy_percent_change_from_baseline,4.813859488323568,4.6316332286421205e-07,And Pharmacy Percent Change From Baseline,0.1302908317302308,0.10916179337231968,Grocery,2020-05-01 16:01:00.099718,gaussian,identity,4_8_15,Day 15 Delta Cases,513,14,12,55635.88889513929,109.92921732384357,2214.549270720026,0.40699511841012803,235.8726115833275,0.0
windSpdMin,0.15369832850087606,0.32084989137145414,,0.029687491082826534,0.9941520467836257,Windspdmin,2020-05-01 16:01:07.815038,gaussian,identity,4_8_15,Day 15 Delta Deaths,513,14,7,19.25925180506987,2.4712519257332173,937.5431113648185,-0.12378455734398863,4.388536408082981,0.0
deaths,0.9482903111019317,1.1613817687221845e-08,,0.17604251481291075,0.5769980506822612,Deaths,2020-05-01 16:01:07.815038,gaussian,identity,4_8_15,Day 15 Delta Deaths,513,14,7,19.25925180506987,2.4712519257332173,937.5431113648185,-0.12378455734398863,4.388536408082981,0.0
snowfall,1.3587216313958745,0.26763694804464977,,0.032252374968730395,0.15594541910331383,Snowfall,2020-05-01 16:01:07.815038,gaussian,identity,4_8_15,Day 15 Delta Deaths,513,14,7,19.25925180506987,2.4712519257332173,937.5431113648185,-0.12378455734398863,4.388536408082981,0.0
cldCvrMin,0.034822514392722416,0.11079426370181777,,0.04811487394032345,0.6549707602339181,Cldcvrmin,2020-05-01 16:01:07.815038,gaussian,identity,4_8_15,Day 15 Delta Deaths,513,14,7,19.25925180506987,2.4712519257332173,937.5431113648185,-0.12378455734398863,4.388536408082981,0.0
spcHumMin,-0.10934599662761502,0.18154806209336782,,0.03956329613517868,1.0,Spchummin,2020-05-01 16:01:07.815038,gaussian,identity,4_8_15,Day 15 Delta Deaths,513,14,7,19.25925180506987,2.4712519257332173,937.5431113648185,-0.12378455734398863,4.388536408082981,0.0
cases,0.12817976615835078,2.337692543983142e-66,,0.6743394490600303,1.0,Cases,2020-05-01 16:01:07.815038,gaussian,identity,4_8_15,Day 15 Delta Deaths,513,14,7,19.25925180506987,2.4712519257332173,937.5431113648185,-0.12378455734398863,4.388536408082981,0.0
windSpdMin,9.314574519782669,0.19138043032737562,,0.031596415410129974,0.9920634920634921,Windspdmin,2020-05-01 16:01:15.682699,gaussian,identity,5_9_16,Day 16 Delta Cases,504,14,12,90389.349979136,114.70262103299748,2248.9623721579296,0.47724522776217837,300.6482163245543,0.0
deaths,2.8747566835559004,0.689528623578674,,0.009897055516356409,0.6170634920634921,Deaths,2020-05-01 16:01:15.682699,gaussian,identity,5_9_16,Day 16 Delta Cases,504,14,12,90389.349979136,114.70262103299748,2248.9623721579296,0.47724522776217837,300.6482163245543,0.0
snowfall,-2.039484218660787,0.9663194120635963,,0.0010656036098995187,0.15674603174603174,Snowfall,2020-05-01 16:01:15.682699,gaussian,identity,5_9_16,Day 16 Delta Cases,504,14,12,90389.349979136,114.70262103299748,2248.9623721579296,0.47724522776217837,300.6482163245543,0.0
precip,100.15722223793884,0.3483777119959893,,0.025104464682354444,0.878968253968254,Precip,2020-05-01 16:01:15.682699,gaussian,identity,5_9_16,Day 16 Delta Cases,504,14,12,90389.349979136,114.70262103299748,2248.9623721579296,0.47724522776217837,300.6482163245543,0.0
parks_percent_change_from_baseline,-0.6061931215404611,0.03485907485860827,Percent Change From Baseline,0.05284323295397239,0.5277777777777778,Parks,2020-05-01 16:01:15.682699,gaussian,identity,5_9_16,Day 16 Delta Cases,504,14,12,90389.349979136,114.70262103299748,2248.9623721579296,0.47724522776217837,300.6482163245543,0.0
cldCvrMin,-0.39761777088800787,0.6931585386744077,,0.011195912034682273,0.6567460317460317,Cldcvrmin,2020-05-01 16:01:15.682699,gaussian,identity,5_9_16,Day 16 Delta Cases,504,14,12,90389.349979136,114.70262103299748,2248.9623721579296,0.47724522776217837,300.6482163245543,0.0
